time,open,high,low,close,Volume
1770180000,76625.1,76625.1,76555,76557.4,667139
1770180300,76557.3,76557.4,76474.4,76495.2,1004106
1770180600,76495.3,76510.9,76389.1,76449.9,1427586
1770180900,76449.8,76461.2,76388.9,76448.1,815254
1770181200,76448,76491.4,76407.6,76441.2,641940
1770181500,76441.3,76488.1,76381.2,76404.5,694765
1770181800,76404.6,76496.4,76404.5,76445.7,1299239
1770182100,76445.6,76494.4,76348.8,76348.8,1245937
1770182400,76348.9,76384.8,76317.7,76378.3,1379992
1770182700,76376.9,76466.6,76371.7,76433.3,1231297
1770183000,76428.7,76431.3,76332.5,76370.9,651955
1770183300,76371,76380.8,76305,76310,726457
1770183600,76309.9,76330.2,76212.7,76212.7,1109950
1770183900,76212.8,76302.6,76212.7,76222.3,917025
1770184200,76222.2,76270.6,76075.1,76095,1883010
1770184500,76094.9,76254,76094.8,76254,967001
1770184800,76253.9,76397,76226.9,76392.6,1259017
1770185100,76392.6,76504.4,76371.3,76504.4,1125670
1770185400,76504.3,76544,76484.8,76519.9,1126903
1770185700,76520,76538,76435.5,76445.9,803543
1770186000,76445.8,76470.8,76365.2,76395.2,1157033
1770186300,76398.7,76520.6,76398.6,76452.2,999941
1770186600,76452.2,76529,76402.8,76488.8,940191
1770186900,76488.9,76715,76488.8,76687.5,1509253
1770187200,76687.4,76700,76631.9,76682.5,661612
1770187500,76682.5,76761,76591.3,76616.9,1201196
1770187800,76616.8,76707,76536.6,76578.7,756540
1770188100,76578.8,76669.2,76578.8,76616.8,524023
1770188400,76616.9,76626.4,76427.8,76455.6,983067
1770188700,76455.7,76479.1,76306.7,76322.8,1428608
1770189000,76323.7,76600,76323.6,76582.9,1768286
1770189300,76583,76583.9,76462.5,76481.6,1166488
1770189600,76481.7,76544.3,76358.4,76374.9,1451706
1770189900,76374.9,76430.1,76373.6,76416.5,529791
1770190200,76416.6,76545.5,76395,76398.1,1430164
1770190500,76398.2,76527.8,76346.2,76501.1,1675600
