time,open,high,low,close,Volume
1695103200,26782.9,26820.9,26740,26816.9,4860.5
1695106800,26816.9,26860,26797.5,26836.1,4965.361
1695110400,26836,27064.2,26834.3,27051.5,22644.808
1695114000,27051.4,27470,27013.1,27278.6,58634.623
1695117600,27278.6,27304.2,27037.5,27158.1,31276.282
1695121200,27158.2,27224.4,27076.5,27224.3,13617.213
1695124800,27224.4,27275,27050.5,27124.9,26036.854
1695128400,27124.9,27199.3,26901,26959.2,26042.045
1695132000,26959.2,27189,26868,27153.6,32452.041
1695135600,27153.6,27480,27111.9,27413.4,63949.276
1695139200,27413.3,27472.5,27215.5,27274.7,30384.738
1695142800,27274.7,27278.8,27059,27122.8,25261.143
1695146400,27122.9,27186.4,27067.5,27111,14545.418
1695150000,27111,27192.6,27051.5,27172.1,8371.045
1695153600,27172.1,27203.1,27103.5,27171.5,8328.398
1695157200,27171.5,27174.3,26970,27145.8,13463.692
1695160800,27145.8,27188.7,27072.2,27173.1,5488.967
1695164400,27173.1,27213,27157.2,27196,5405.37
1695168000,27195.9,27247.5,27129.9,27192,8527.54
1695171600,27192,27339.5,27178.4,27329.9,12300.702
1695175200,27329.9,27381,27120.5,27152,15473.581
1695178800,27152,27189.9,27070.2,27106.4,9801.038
1695182400,27106.4,27149.8,27054,27054,8911.459
1695186000,27054.1,27094.5,26986.7,27012.1,11207.835
1695189600,27012.1,27062.4,26923.3,27049.3,14507.346
1695193200,27049.2,27119.7,27030.8,27089.5,7812.819
1695196800,27089.5,27182,27076.1,27172.2,8219.552
1695200400,27172.3,27180,26932,27041.4,19701.775
1695204000,27041.4,27069.9,26930.3,27069.2,14958.798
1695207600,27069.2,27106.2,27043.7,27085.4,6878.552
1695211200,27085.5,27118.8,26980.2,27056.4,12451.335
1695214800,27056.3,27188,27000,27146.6,15984.238
1695218400,27146.6,27228.8,27032.1,27109.9,19175.46
1695222000,27110,27189.3,27084.1,27168.7,9922.389
1695225600,27168.7,27260,27124.7,27149.4,11873.612
1695229200,27149.4,27266.4,27140,27183.9,15049.774
1695232800,27184.2,27297.9,27072.5,27153.4,38458.608
1695236400,27153.4,27177.5,26740,26916.6,42256.026
1695240000,26916.5,27087.9,26901.5,27085.8,13345.783
1695243600,27085.8,27235,27044.5,27100.4,17732.851
1695247200,27100.4,27113,27033.3,27079.3,9067.22
1695250800,27079.3,27144.8,27063.5,27107.7,5314.52
1695254400,27107.7,27149,27031.6,27033,7584.301
1695258000,27033,27046.5,26965,27016.1,9610.873
1695261600,27016,27047.2,26917.4,26957.1,8512.057
1695265200,26957.1,27027,26952.5,27027,4356.998
1695268800,27026.9,27092.4,26977.2,27078.7,8159.927
1695272400,27078.6,27083,27020.4,27059.1,4458.934
