datetime,symbol,open,high,low,close,volume
2004-09-19 22:00:00,CME_MINI:NQ1!,1429.5,1446.5,1401.5,1404.5,1513375.0
2004-09-26 22:00:00,CME_MINI:NQ1!,1404.5,1458.0,1381.0,1456.5,1499269.0
2004-10-03 22:00:00,CME_MINI:NQ1!,1456.0,1479.5,1431.5,1435.5,1438691.0
2004-10-10 22:00:00,CME_MINI:NQ1!,1435.5,1457.5,1419.0,1436.0,1658827.0
2004-10-17 22:00:00,CME_MINI:NQ1!,1436.5,1482.5,1424.0,1443.5,2019576.0
2004-10-24 22:00:00,CME_MINI:NQ1!,1443.5,1500.5,1426.5,1490.0,1848854.0
2004-10-31 23:00:00,CME_MINI:NQ1!,1481.0,1538.5,1481.0,1530.5,1726824.0
2004-11-07 23:00:00,CME_MINI:NQ1!,1530.0,1558.0,1516.0,1555.5,1335739.0
2004-11-14 23:00:00,CME_MINI:NQ1!,1557.0,1584.5,1543.5,1558.0,1456306.0
2004-11-21 23:00:00,CME_MINI:NQ1!,1555.5,1594.0,1547.0,1577.5,1001241.0
2004-11-28 23:00:00,CME_MINI:NQ1!,1577.5,1633.5,1568.5,1611.5,1558379.0
2004-12-05 23:00:00,CME_MINI:NQ1!,1611.0,1629.0,1578.0,1608.5,1177714.0
2004-12-12 23:00:00,CME_MINI:NQ1!,1608.5,1645.0,1608.0,1610.5,1108854.0
2004-12-19 23:00:00,CME_MINI:NQ1!,1610.0,1629.0,1595.0,1618.5,753582.0
2004-12-26 23:00:00,CME_MINI:NQ1!,1620.0,1638.5,1607.0,1628.5,519347.0
2005-01-02 23:00:00,CME_MINI:NQ1!,1628.0,1644.0,1557.5,1567.5,1887894.0
2005-01-09 23:00:00,CME_MINI:NQ1!,1570.5,1584.5,1547.5,1562.5,1707605.0
2005-01-16 23:00:00,CME_MINI:NQ1!,1564.5,1580.5,1506.0,1509.5,1474539.0
2005-01-23 23:00:00,CME_MINI:NQ1!,1510.0,1518.0,1484.5,1509.5,1821480.0
2005-01-30 23:00:00,CME_MINI:NQ1!,1513.0,1539.0,1504.5,1534.0,1402111.0
2005-02-06 23:00:00,CME_MINI:NQ1!,1537.5,1546.5,1499.5,1534.0,1594131.0
2005-02-13 23:00:00,CME_MINI:NQ1!,1536.5,1565.0,1514.0,1517.0,1596014.0
2005-02-20 23:00:00,CME_MINI:NQ1!,1518.5,1532.0,1490.5,1531.0,1438582.0
2005-02-27 23:00:00,CME_MINI:NQ1!,1530.5,1543.5,1499.5,1525.0,1668977.0
2005-03-06 23:00:00,CME_MINI:NQ1!,1528.0,1555.0,1502.0,1509.0,1222220.0
2005-03-13 23:00:00,CME_MINI:NQ1!,1509.0,1532.0,1483.0,1491.0,1433875.0
2005-03-20 23:00:00,CME_MINI:NQ1!,1492.5,1500.0,1463.5,1480.0,1144356.0
2005-03-27 23:00:00,CME_MINI:NQ1!,1482.0,1508.0,1465.5,1480.0,1571178.0
2005-04-03 22:00:00,CME_MINI:NQ1!,1478.0,1511.5,1468.5,1493.5,1334994.0
2005-04-10 22:00:00,CME_MINI:NQ1!,1492.0,1499.0,1412.5,1414.5,1992973.0
2005-04-17 22:00:00,CME_MINI:NQ1!,1414.5,1454.5,1400.5,1431.5,1894355.0
2005-04-24 22:00:00,CME_MINI:NQ1!,1430.5,1452.0,1397.5,1425.5,1613082.0
2005-05-01 22:00:00,CME_MINI:NQ1!,1426.0,1468.0,1419.0,1458.0,1353547.0
2005-05-08 22:00:00,CME_MINI:NQ1!,1459.5,1483.0,1435.0,1473.5,1674839.0
2005-05-15 22:00:00,CME_MINI:NQ1!,1474.5,1532.0,1468.5,1530.5,1356493.0
2005-05-22 22:00:00,CME_MINI:NQ1!,1530.5,1554.5,1526.5,1552.0,1111683.0
2005-05-29 22:00:00,CME_MINI:NQ1!,1552.0,1576.5,1540.0,1550.5,1036642.0
2005-06-05 22:00:00,CME_MINI:NQ1!,1550.0,1562.0,1516.5,1524.0,1015784.0
2005-06-12 22:00:00,CME_MINI:NQ1!,1523.0,1562.5,1520.0,1548.0,1129630.0
2005-06-19 22:00:00,CME_MINI:NQ1!,1548.5,1561.0,1507.5,1511.5,1432545.0
2005-06-26 22:00:00,CME_MINI:NQ1!,1511.5,1524.0,1498.0,1500.0,1083285.0
2005-07-03 22:00:00,CME_MINI:NQ1!,1500.0,1545.0,1465.0,1544.5,1243939.0
2005-07-10 22:00:00,CME_MINI:NQ1!,1544.5,1591.0,1542.5,1587.0,1220859.0
2005-07-17 22:00:00,CME_MINI:NQ1!,1586.0,1623.0,1578.0,1609.5,1215705.0
2005-07-24 22:00:00,CME_MINI:NQ1!,1609.5,1630.0,1597.5,1611.5,1039825.0
2005-07-31 22:00:00,CME_MINI:NQ1!,1616.0,1635.5,1605.0,1607.5,987173.0
2005-08-07 22:00:00,CME_MINI:NQ1!,1607.0,1615.5,1585.5,1592.5,1190773.0
2005-08-14 22:00:00,CME_MINI:NQ1!,1592.0,1612.5,1576.0,1579.5,1096375.0
2005-08-21 22:00:00,CME_MINI:NQ1!,1578.5,1593.5,1555.0,1563.5,1108006.0
2005-08-28 22:00:00,CME_MINI:NQ1!,1559.0,1590.5,1544.5,1576.5,1165772.0
2005-09-04 22:00:00,CME_MINI:NQ1!,1578.5,1611.5,1577.0,1609.0,612382.0
2005-09-11 22:00:00,CME_MINI:NQ1!,1609.5,1634.5,1597.5,1611.5,1087717.0
2005-09-18 22:00:00,CME_MINI:NQ1!,1612.5,1618.0,1563.5,1585.0,1427669.0
2005-09-25 22:00:00,CME_MINI:NQ1!,1592.0,1616.0,1571.0,1614.0,1341418.0
2005-10-02 22:00:00,CME_MINI:NQ1!,1615.5,1629.5,1548.5,1563.0,1575011.0
2005-10-09 22:00:00,CME_MINI:NQ1!,1562.0,1571.0,1523.0,1550.0,1564413.0
2005-10-16 22:00:00,CME_MINI:NQ1!,1550.5,1584.0,1533.5,1575.5,1649377.0
2005-10-23 22:00:00,CME_MINI:NQ1!,1575.0,1601.5,1545.5,1560.5,1484407.0
2005-10-30 23:00:00,CME_MINI:NQ1!,1560.5,1638.5,1560.5,1632.5,1499270.0
2005-11-06 23:00:00,CME_MINI:NQ1!,1633.5,1666.0,1625.0,1659.0,1332954.0
2005-11-13 23:00:00,CME_MINI:NQ1!,1659.0,1695.0,1644.0,1683.0,1323022.0
2005-11-20 23:00:00,CME_MINI:NQ1!,1684.0,1709.0,1677.5,1704.5,938873.0
2005-11-27 23:00:00,CME_MINI:NQ1!,1704.0,1712.0,1673.5,1710.0,1233167.0
2005-12-04 23:00:00,CME_MINI:NQ1!,1710.0,1719.0,1675.0,1694.0,990273.0
2005-12-11 23:00:00,CME_MINI:NQ1!,1695.5,1731.0,1691.5,1709.5,1107432.0
2005-12-18 23:00:00,CME_MINI:NQ1!,1710.5,1715.0,1673.5,1700.0,933370.0
2005-12-25 23:00:00,CME_MINI:NQ1!,1700.5,1710.0,1654.0,1659.0,524464.0
2006-01-01 23:00:00,CME_MINI:NQ1!,1658.0,1750.0,1646.0,1748.0,1270748.0
2006-01-08 23:00:00,CME_MINI:NQ1!,1747.5,1774.0,1742.0,1760.0,1482962.0
2006-01-15 23:00:00,CME_MINI:NQ1!,1760.0,1764.0,1683.5,1685.5,1884763.0
2006-01-22 23:00:00,CME_MINI:NQ1!,1684.5,1733.0,1679.5,1722.5,1743233.0
2006-01-29 23:00:00,CME_MINI:NQ1!,1722.0,1730.0,1665.5,1667.5,1589283.0
2006-02-05 23:00:00,CME_MINI:NQ1!,1668.5,1689.0,1642.5,1666.5,1539103.0
2006-02-12 23:00:00,CME_MINI:NQ1!,1666.5,1698.0,1644.0,1677.5,1557610.0
2006-02-19 23:00:00,CME_MINI:NQ1!,1678.0,1693.0,1655.0,1683.5,1280735.0
2006-02-26 23:00:00,CME_MINI:NQ1!,1684.0,1710.0,1668.5,1685.5,1674178.0
2006-03-05 23:00:00,CME_MINI:NQ1!,1686.0,1694.5,1634.0,1648.5,1226883.0
2006-03-12 23:00:00,CME_MINI:NQ1!,1648.5,1723.0,1647.5,1704.5,1288490.0
2006-03-19 23:00:00,CME_MINI:NQ1!,1704.5,1727.5,1671.5,1697.5,1453475.0
2006-03-26 23:00:00,CME_MINI:NQ1!,1698.0,1737.5,1683.5,1720.0,1388308.0
2006-04-02 22:00:00,CME_MINI:NQ1!,1724.25,1765.75,1720.0,1739.75,1522503.0
2006-04-09 22:00:00,CME_MINI:NQ1!,1737.25,1743.0,1709.5,1725.5,997543.0
2006-04-16 22:00:00,CME_MINI:NQ1!,1724.0,1753.75,1696.25,1719.0,1530314.0
2006-04-23 22:00:00,CME_MINI:NQ1!,1718.0,1739.0,1697.75,1711.0,1406981.0
2006-04-30 22:00:00,CME_MINI:NQ1!,1714.5,1725.5,1687.75,1720.25,1254109.0
2006-05-07 22:00:00,CME_MINI:NQ1!,1720.5,1728.0,1641.0,1641.5,1585639.0
2006-05-14 22:00:00,CME_MINI:NQ1!,1639.0,1647.75,1581.25,1605.25,2363708.0
2006-05-21 22:00:00,CME_MINI:NQ1!,1606.5,1612.25,1557.25,1609.75,1842455.0
2006-05-28 22:00:00,CME_MINI:NQ1!,1609.0,1636.75,1565.25,1614.5,1384575.0
2006-06-04 22:00:00,CME_MINI:NQ1!,1612.75,1613.5,1525.75,1549.5,1443221.0
2006-06-11 22:00:00,CME_MINI:NQ1!,1550.0,1613.0,1520.5,1575.5,1779840.0
2006-06-18 22:00:00,CME_MINI:NQ1!,1576.25,1604.5,1560.5,1568.5,1418969.0
2006-06-25 22:00:00,CME_MINI:NQ1!,1568.25,1611.25,1536.75,1591.5,1429909.0
2006-07-02 22:00:00,CME_MINI:NQ1!,1593.5,1603.5,1542.5,1550.25,954360.0
2006-07-09 22:00:00,CME_MINI:NQ1!,1549.5,1557.75,1468.25,1475.0,2180464.0
2006-07-16 22:00:00,CME_MINI:NQ1!,1476.25,1510.25,1457.75,1461.25,2139783.0
2006-07-23 22:00:00,CME_MINI:NQ1!,1460.75,1522.0,1459.25,1521.25,1462662.0
2006-07-30 22:00:00,CME_MINI:NQ1!,1520.0,1539.25,1483.5,1515.5,1388358.0
2006-08-06 22:00:00,CME_MINI:NQ1!,1515.0,1525.25,1481.75,1496.0,1367625.0
2006-08-13 22:00:00,CME_MINI:NQ1!,1497.75,1591.5,1497.75,1585.0,1762271.0
2006-08-20 22:00:00,CME_MINI:NQ1!,1583.5,1583.75,1546.75,1560.75,1122668.0
2006-08-27 22:00:00,CME_MINI:NQ1!,1561.0,1597.25,1556.0,1590.5,1043898.0
2006-09-03 22:00:00,CME_MINI:NQ1!,1590.0,1608.25,1561.5,1571.0,1023135.0
2006-09-10 22:00:00,CME_MINI:NQ1!,1571.25,1665.75,1559.0,1652.5,1583445.0
2006-09-17 22:00:00,CME_MINI:NQ1!,1653.0,1673.0,1627.0,1641.0,1672523.0
2006-09-24 22:00:00,CME_MINI:NQ1!,1640.5,1683.25,1631.5,1671.25,1517823.0
2006-10-01 22:00:00,CME_MINI:NQ1!,1670.5,1706.25,1638.0,1700.0,1674897.0
2006-10-08 22:00:00,CME_MINI:NQ1!,1698.75,1744.0,1685.0,1739.25,1422268.0
2006-10-15 22:00:00,CME_MINI:NQ1!,1739.0,1748.0,1704.5,1718.75,1559850.0
2006-10-22 22:00:00,CME_MINI:NQ1!,1719.0,1757.0,1713.25,1731.5,1498983.0
2006-10-29 23:00:00,CME_MINI:NQ1!,1730.75,1750.5,1701.25,1713.75,1623293.0
2006-11-05 23:00:00,CME_MINI:NQ1!,1713.0,1770.75,1712.75,1758.25,1572727.0
2006-11-12 23:00:00,CME_MINI:NQ1!,1758.25,1813.0,1756.0,1806.75,1574674.0
2006-11-19 23:00:00,CME_MINI:NQ1!,1807.0,1826.0,1795.0,1820.25,974905.0
2006-11-26 23:00:00,CME_MINI:NQ1!,1819.0,1822.25,1762.5,1782.0,1746872.0
2006-12-03 23:00:00,CME_MINI:NQ1!,1781.25,1814.25,1768.5,1786.0,1071801.0
2006-12-10 23:00:00,CME_MINI:NQ1!,1784.25,1848.75,1780.0,1829.5,1377056.0
2006-12-17 23:00:00,CME_MINI:NQ1!,1828.5,1843.5,1763.25,1764.0,1159869.0
2006-12-24 23:00:00,CME_MINI:NQ1!,1764.75,1793.25,1763.75,1775.0,345115.0
2006-12-31 23:00:00,CME_MINI:NQ1!,1780.5,1816.5,1747.0,1797.25,1221131.0
2007-01-07 23:00:00,CME_MINI:NQ1!,1798.0,1863.0,1792.0,1862.25,1659191.0
2007-01-14 23:00:00,CME_MINI:NQ1!,1862.25,1867.75,1800.75,1806.5,1570672.0
2007-01-21 23:00:00,CME_MINI:NQ1!,1807.0,1823.5,1773.0,1779.25,1741684.0
2007-01-28 23:00:00,CME_MINI:NQ1!,1781.0,1817.0,1773.5,1807.25,1500431.0
2007-02-04 23:00:00,CME_MINI:NQ1!,1807.0,1828.0,1784.75,1792.5,1677499.0
2007-02-11 23:00:00,CME_MINI:NQ1!,1792.75,1832.0,1781.25,1827.25,1582948.0
2007-02-18 23:00:00,CME_MINI:NQ1!,1827.0,1857.5,1813.75,1845.0,1462853.0
2007-02-25 23:00:00,CME_MINI:NQ1!,1845.75,1855.5,1720.0,1726.25,2777806.0
2007-03-04 23:00:00,CME_MINI:NQ1!,1726.0,1767.25,1704.75,1747.75,1652113.0
2007-03-11 22:00:00,CME_MINI:NQ1!,1749.0,1779.75,1731.5,1764.0,1833005.0
2007-03-18 22:00:00,CME_MINI:NQ1!,1761.0,1831.0,1757.5,1811.5,1363895.0
2007-03-25 22:00:00,CME_MINI:NQ1!,1810.75,1822.25,1770.25,1790.75,1526677.0
2007-04-01 22:00:00,CME_MINI:NQ1!,1791.75,1839.5,1778.25,1828.25,809821.0
2007-04-08 22:00:00,CME_MINI:NQ1!,1839.75,1839.75,1802.25,1831.75,1230397.0
2007-04-15 22:00:00,CME_MINI:NQ1!,1832.0,1870.25,1829.5,1862.5,1328185.0
2007-04-22 22:00:00,CME_MINI:NQ1!,1862.5,1909.0,1855.75,1906.75,1346707.0
2007-04-29 22:00:00,CME_MINI:NQ1!,1905.5,1922.5,1868.0,1908.5,1317641.0
2007-05-06 22:00:00,CME_MINI:NQ1!,1907.25,1918.75,1882.0,1910.5,1485402.0
2007-05-13 22:00:00,CME_MINI:NQ1!,1910.25,1925.75,1873.75,1905.75,1724387.0
2007-05-20 22:00:00,CME_MINI:NQ1!,1905.25,1931.5,1874.0,1893.0,1730764.0
2007-05-27 22:00:00,CME_MINI:NQ1!,1894.0,1945.0,1887.5,1932.25,1363645.0
2007-06-03 22:00:00,CME_MINI:NQ1!,1932.5,1939.75,1874.0,1909.0,1465675.0
2007-06-10 22:00:00,CME_MINI:NQ1!,1909.25,1973.0,1902.25,1969.75,1666019.0
2007-06-17 22:00:00,CME_MINI:NQ1!,1969.0,1975.0,1938.25,1948.0,1666706.0
2007-06-24 22:00:00,CME_MINI:NQ1!,1947.75,1969.25,1918.0,1956.0,1766556.0
2007-07-01 22:00:00,CME_MINI:NQ1!,1955.0,2009.75,1954.75,2009.0,890353.0
2007-07-08 22:00:00,CME_MINI:NQ1!,2008.0,2051.25,1983.0,2046.75,1621115.0
2007-07-15 22:00:00,CME_MINI:NQ1!,2047.5,2077.75,2036.0,2055.25,1942615.0
2007-07-22 22:00:00,CME_MINI:NQ1!,2053.5,2063.0,1960.75,1963.5,2673998.0
2007-07-29 22:00:00,CME_MINI:NQ1!,1964.5,2011.5,1923.75,1939.5,2624319.0
2007-08-05 22:00:00,CME_MINI:NQ1!,1935.5,2006.75,1906.75,1929.0,2770873.0
2007-08-12 22:00:00,CME_MINI:NQ1!,1933.25,1957.25,1813.75,1892.25,2978169.0
2007-08-19 22:00:00,CME_MINI:NQ1!,1894.5,1970.0,1881.25,1969.5,1576409.0
2007-08-26 22:00:00,CME_MINI:NQ1!,1969.5,2000.75,1905.5,1994.75,1594270.0
2007-09-02 22:00:00,CME_MINI:NQ1!,1994.75,2038.5,1952.75,1970.5,1488985.0
2007-09-09 22:00:00,CME_MINI:NQ1!,1968.75,2009.25,1947.0,2001.25,1339501.0
2007-09-16 22:00:00,CME_MINI:NQ1!,2000.25,2080.75,1976.75,2068.5,1543511.0
2007-09-23 22:00:00,CME_MINI:NQ1!,2068.5,2124.0,2066.5,2114.0,1358293.0
2007-09-30 22:00:00,CME_MINI:NQ1!,2116.25,2173.0,2108.5,2170.75,1407816.0
2007-10-07 22:00:00,CME_MINI:NQ1!,2170.75,2214.0,2145.75,2199.25,1711324.0
2007-10-14 22:00:00,CME_MINI:NQ1!,2199.5,2218.25,2146.5,2149.75,2306983.0
2007-10-21 22:00:00,CME_MINI:NQ1!,2146.5,2221.0,2127.75,2207.25,2587165.0
2007-10-28 22:00:00,CME_MINI:NQ1!,2207.5,2256.25,2192.0,2223.5,1922463.0
2007-11-04 23:00:00,CME_MINI:NQ1!,2222.5,2236.0,2037.25,2041.75,2933161.0
2007-11-11 23:00:00,CME_MINI:NQ1!,2041.0,2101.75,1982.25,2055.25,3017464.0
2007-11-18 23:00:00,CME_MINI:NQ1!,2055.75,2071.75,1992.0,2032.5,1693368.0
2007-11-25 23:00:00,CME_MINI:NQ1!,2031.75,2129.25,1992.5,2094.5,2471858.0
2007-12-02 23:00:00,CME_MINI:NQ1!,2092.75,2139.25,2052.0,2132.0,1627677.0
2007-12-09 23:00:00,CME_MINI:NQ1!,2130.75,2151.25,2070.75,2072.5,1442465.0
2007-12-16 23:00:00,CME_MINI:NQ1!,2064.0,2137.25,2021.0,2137.25,1651330.0
2007-12-23 23:00:00,CME_MINI:NQ1!,2131.0,2165.0,2112.5,2125.0,546767.0
2007-12-30 23:00:00,CME_MINI:NQ1!,2125.0,2127.5,1976.75,1985.0,1338466.0
2008-01-06 23:00:00,CME_MINI:NQ1!,1984.75,1998.5,1903.0,1925.5,2967368.0
2008-01-13 23:00:00,CME_MINI:NQ1!,1927.5,1964.75,1839.0,1849.5,2916450.0
2008-01-20 23:00:00,CME_MINI:NQ1!,1851.5,1873.5,1698.25,1793.5,2665112.0
2008-01-27 23:00:00,CME_MINI:NQ1!,1796.5,1879.0,1761.5,1863.5,2272533.0
2008-02-03 23:00:00,CME_MINI:NQ1!,1864.75,1869.25,1713.0,1776.5,2267043.0
2008-02-10 23:00:00,CME_MINI:NQ1!,1774.75,1831.25,1763.75,1786.5,1839099.0
2008-02-17 23:00:00,CME_MINI:NQ1!,1782.75,1821.0,1742.0,1781.0,1543793.0
2008-02-24 23:00:00,CME_MINI:NQ1!,1776.0,1812.25,1742.75,1748.25,1980726.0
2008-03-02 23:00:00,CME_MINI:NQ1!,1748.0,1773.0,1682.25,1708.75,2348861.0
2008-03-09 22:00:00,CME_MINI:NQ1!,1708.25,1776.25,1668.75,1718.0,1760471.0
2008-03-16 22:00:00,CME_MINI:NQ1!,1721.0,1782.0,1674.0,1750.0,2140484.0
2008-03-23 22:00:00,CME_MINI:NQ1!,1752.75,1839.5,1748.5,1780.0,1650349.0
2008-03-30 22:00:00,CME_MINI:NQ1!,1780.5,1891.25,1767.5,1869.75,1722802.0
2008-04-06 22:00:00,CME_MINI:NQ1!,1868.0,1893.75,1799.0,1806.25,1538642.0
2008-04-13 22:00:00,CME_MINI:NQ1!,1807.0,1914.75,1781.25,1903.0,1660525.0
2008-04-20 22:00:00,CME_MINI:NQ1!,1903.0,1949.5,1872.75,1921.0,1513713.0
2008-04-27 22:00:00,CME_MINI:NQ1!,1922.25,2008.0,1916.75,1990.25,1556641.0
2008-05-04 22:00:00,CME_MINI:NQ1!,1987.0,2005.5,1950.0,1963.25,1493791.0
2008-05-11 22:00:00,CME_MINI:NQ1!,1963.25,2041.5,1961.5,2035.5,1613734.0
2008-05-18 22:00:00,CME_MINI:NQ1!,2035.5,2054.25,1945.75,1958.25,1958688.0
2008-05-25 22:00:00,CME_MINI:NQ1!,1960.25,2043.75,1954.0,2035.25,1530773.0
2008-06-01 22:00:00,CME_MINI:NQ1!,2037.0,2062.75,1978.75,1988.75,2208956.0
2008-06-08 22:00:00,CME_MINI:NQ1!,1987.5,2000.5,1910.25,1965.0,1778568.0
2008-06-15 22:00:00,CME_MINI:NQ1!,1968.75,2005.75,1927.5,1941.5,2030412.0
2008-06-22 22:00:00,CME_MINI:NQ1!,1943.0,1960.75,1836.0,1865.75,2083587.0
2008-06-29 22:00:00,CME_MINI:NQ1!,1866.75,1887.25,1806.25,1822.0,2081763.0
2008-07-06 22:00:00,CME_MINI:NQ1!,1815.75,1877.5,1788.0,1820.5,2528903.0
2008-07-13 22:00:00,CME_MINI:NQ1!,1817.75,1868.5,1765.25,1828.75,2671630.0
2008-07-20 22:00:00,CME_MINI:NQ1!,1827.75,1870.25,1787.75,1840.5,1969996.0
2008-07-27 22:00:00,CME_MINI:NQ1!,1845.25,1878.75,1800.0,1833.0,2040609.0
2008-08-03 22:00:00,CME_MINI:NQ1!,1833.25,1932.0,1801.75,1923.75,1875914.0
2008-08-10 22:00:00,CME_MINI:NQ1!,1921.0,1977.25,1918.75,1965.5,2048090.0
2008-08-17 22:00:00,CME_MINI:NQ1!,1964.0,1976.0,1888.25,1929.5,1654778.0
2008-08-24 22:00:00,CME_MINI:NQ1!,1930.0,1930.75,1867.5,1875.0,1564260.0
2008-08-31 22:00:00,CME_MINI:NQ1!,1875.25,1915.5,1741.25,1770.0,1826522.0
2008-09-07 22:00:00,CME_MINI:NQ1!,1794.5,1815.25,1705.25,1773.25,1945256.0
2008-09-14 22:00:00,CME_MINI:NQ1!,1763.25,1801.5,1612.25,1739.5,3127937.0
2008-09-21 22:00:00,CME_MINI:NQ1!,1735.0,1752.0,1630.0,1674.75,1890884.0
2008-09-28 22:00:00,CME_MINI:NQ1!,1680.75,1688.0,1474.75,1477.5,2273149.0
2008-10-05 22:00:00,CME_MINI:NQ1!,1478.0,1480.0,1198.25,1282.5,3398339.0
2008-10-12 22:00:00,CME_MINI:NQ1!,1297.5,1499.0,1191.25,1311.0,3045201.0
2008-10-19 22:00:00,CME_MINI:NQ1!,1314.0,1364.25,1149.75,1191.5,2434843.0
2008-10-26 22:00:00,CME_MINI:NQ1!,1190.75,1361.25,1136.75,1337.0,2165875.0
2008-11-02 23:00:00,CME_MINI:NQ1!,1340.0,1389.0,1235.0,1288.5,1711100.0
2008-11-09 23:00:00,CME_MINI:NQ1!,1293.0,1321.25,1108.5,1155.5,2022390.0
2008-11-16 23:00:00,CME_MINI:NQ1!,1157.25,1188.75,1017.75,1091.0,2367172.0
2008-11-23 23:00:00,CME_MINI:NQ1!,1098.25,1199.5,1072.25,1186.0,1195599.0
2008-11-30 23:00:00,CME_MINI:NQ1!,1185.75,1188.25,1089.5,1178.0,1955929.0
2008-12-07 23:00:00,CME_MINI:NQ1!,1177.0,1252.5,1134.0,1213.5,1413627.0
2008-12-14 23:00:00,CME_MINI:NQ1!,1213.5,1248.75,1166.75,1211.0,1249707.0
2008-12-21 23:00:00,CME_MINI:NQ1!,1211.5,1223.5,1169.5,1188.5,400598.0
2008-12-28 23:00:00,CME_MINI:NQ1!,1188.0,1268.25,1156.25,1253.0,588407.0
2009-01-04 23:00:00,CME_MINI:NQ1!,1251.75,1287.0,1216.0,1221.5,1249338.0
2009-01-11 23:00:00,CME_MINI:NQ1!,1221.0,1226.0,1138.5,1197.0,1494544.0
2009-01-18 23:00:00,CME_MINI:NQ1!,1199.0,1222.25,1132.0,1164.25,1329553.0
2009-01-25 23:00:00,CME_MINI:NQ1!,1165.0,1244.75,1146.75,1179.25,1437821.0
2009-02-01 23:00:00,CME_MINI:NQ1!,1181.0,1279.5,1153.5,1275.75,1672881.0
2009-02-08 23:00:00,CME_MINI:NQ1!,1273.0,1286.0,1202.5,1229.25,1636705.0
2009-02-15 23:00:00,CME_MINI:NQ1!,1224.25,1227.0,1150.0,1171.75,1520439.0
2009-02-22 23:00:00,CME_MINI:NQ1!,1174.5,1196.0,1107.25,1117.0,1953715.0
2009-03-01 23:00:00,CME_MINI:NQ1!,1114.25,1125.0,1043.0,1076.5,2074616.0
2009-03-08 22:00:00,CME_MINI:NQ1!,1076.75,1176.0,1040.25,1169.5,1594501.0
2009-03-15 22:00:00,CME_MINI:NQ1!,1169.0,1224.75,1144.0,1188.0,1566672.0
2009-03-22 22:00:00,CME_MINI:NQ1!,1186.5,1281.75,1186.5,1256.0,1707737.0
2009-03-29 22:00:00,CME_MINI:NQ1!,1250.0,1318.0,1203.5,1316.25,1654884.0
2009-04-05 22:00:00,CME_MINI:NQ1!,1315.5,1341.25,1266.75,1336.0,1104312.0
2009-04-12 22:00:00,CME_MINI:NQ1!,1332.0,1360.75,1293.5,1352.0,1396453.0
2009-04-19 22:00:00,CME_MINI:NQ1!,1349.5,1378.5,1299.75,1375.0,1660295.0
2009-04-26 22:00:00,CME_MINI:NQ1!,1368.0,1417.25,1350.25,1398.5,1416473.0
2009-05-03 22:00:00,CME_MINI:NQ1!,1397.5,1437.75,1375.25,1389.5,1691666.0
2009-05-10 22:00:00,CME_MINI:NQ1!,1387.0,1409.75,1336.5,1354.25,1636231.0
2009-05-17 22:00:00,CME_MINI:NQ1!,1352.25,1423.0,1342.5,1360.75,1417329.0
2009-05-24 22:00:00,CME_MINI:NQ1!,1359.75,1442.75,1342.75,1435.5,1260642.0
2009-05-31 22:00:00,CME_MINI:NQ1!,1434.0,1513.0,1430.0,1495.0,1348089.0
2009-06-07 22:00:00,CME_MINI:NQ1!,1491.75,1517.75,1466.75,1486.5,1113650.0
2009-06-14 22:00:00,CME_MINI:NQ1!,1482.75,1483.0,1437.75,1464.0,1402080.0
2009-06-21 22:00:00,CME_MINI:NQ1!,1463.75,1482.0,1412.0,1476.75,1355973.0
2009-06-28 22:00:00,CME_MINI:NQ1!,1476.0,1496.25,1441.25,1445.25,940291.0
2009-07-02 22:00:00,CME_MINI:NQ1!,1442.75,1446.75,1392.5,1416.0,1338639.0
2009-07-12 22:00:00,CME_MINI:NQ1!,1418.5,1529.0,1399.5,1528.0,1463478.0
2009-07-19 22:00:00,CME_MINI:NQ1!,1527.75,1603.75,1523.5,1597.25,1501519.0
2009-07-26 22:00:00,CME_MINI:NQ1!,1597.25,1632.0,1578.5,1602.0,1446839.0
2009-08-02 22:00:00,CME_MINI:NQ1!,1601.25,1632.5,1593.5,1619.75,1397235.0
2009-08-09 22:00:00,CME_MINI:NQ1!,1619.0,1638.5,1585.75,1615.0,1405773.0
2009-08-16 22:00:00,CME_MINI:NQ1!,1612.25,1639.75,1561.25,1635.5,1479589.0
2009-08-23 22:00:00,CME_MINI:NQ1!,1635.0,1668.5,1610.5,1642.5,1421786.0
2009-08-30 22:00:00,CME_MINI:NQ1!,1641.25,1649.0,1584.5,1635.75,1397754.0
2009-09-06 22:00:00,CME_MINI:NQ1!,1635.5,1691.0,1633.75,1685.5,855395.0
2009-09-13 22:00:00,CME_MINI:NQ1!,1685.0,1730.5,1670.0,1721.25,1307687.0
2009-09-20 22:00:00,CME_MINI:NQ1!,1717.25,1753.25,1688.75,1697.0,1462193.0
2009-09-27 22:00:00,CME_MINI:NQ1!,1697.0,1732.5,1649.75,1662.25,1728481.0
2009-10-04 22:00:00,CME_MINI:NQ1!,1662.5,1730.75,1658.0,1725.5,1351329.0
2009-10-11 22:00:00,CME_MINI:NQ1!,1725.0,1758.0,1716.5,1731.5,1271332.0
2009-10-18 22:00:00,CME_MINI:NQ1!,1730.0,1779.25,1723.25,1752.0,1620628.0
2009-10-25 22:00:00,CME_MINI:NQ1!,1751.0,1777.25,1660.0,1665.5,2027602.0
2009-11-01 23:00:00,CME_MINI:NQ1!,1661.0,1737.5,1650.25,1729.75,1757594.0
2009-11-08 23:00:00,CME_MINI:NQ1!,1728.0,1793.5,1727.5,1788.25,1353696.0
