signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return,ret_24,ret_72,ret_168,ret_288,atr_24_pct,atr_72_pct,vol_24,vol_72,volume_ratio_24,rsi_14,above_sma_24,above_sma_72,above_sma_168,above_sma_288,atr_24_pct_live_pct,atr_72_pct_live_pct,vol_24_live_pct,vol_72_live_pct,volume_ratio_24_live_pct,rsi_14_live_pct,ret_24_live_pct,ret_72_live_pct,asset,split
635,2024-10-10 23:00:00,2024-10-11,2024-10-11 23:00:00,60293.2,60293.3,62509.0,60881.0203125,0.0097493633195783,0.8,1,0.0367486934700869,0.0353486934700869,-0.0051677710604821625,-0.03051099280117442,-0.007146715145766591,-0.08400458201286498,0.006622084524733581,0.00652224831692832,0.004326929765504418,0.004096747023308295,0.3598582718667581,41.01963768328011,False,False,False,False,0.6273972602739726,0.6767123287671233,0.6027397260273972,0.5424657534246575,0.10410958904109589,0.273972602739726,0.4465753424657534,0.3041095890410959,btc_1h,train
636,2024-10-11 23:00:00,2024-10-12,2024-10-12 23:00:00,62509.0,62509.0,63176.0,61984.47890625,-0.0083911291773984,0.2,-1,-0.0106704634532628,-0.0120704634532628,0.036750412981895186,0.0060725845260953815,0.007325830239273801,-0.04665530951789065,0.0058940845851530674,0.00596569649526024,0.00375935367939448,0.004224024708591484,0.5244237138614235,77.11571995696204,True,True,True,True,0.41643835616438357,0.4684931506849315,0.37534246575342467,0.5780821917808219,0.32054794520547947,0.936986301369863,0.9835616438356164,0.5342465753424658,btc_1h,train
637,2024-10-12 23:00:00,2024-10-13,2024-10-13 23:00:00,63176.0,63176.0,62839.8,63278.81640625,0.0016274598937887,0.8,1,-0.0053216411295428,-0.0067216411295428,0.010670463453262835,0.04239816257028961,0.018588235673483,-0.0021023833856428364,0.0038150695411759785,0.005322278678260381,0.001964423917611453,0.0035216858029560286,0.5825331130482961,62.853681134630435,True,True,True,True,0.1863013698630137,0.3178082191780822,0.13424657534246576,0.27945205479452057,0.4054794520547945,0.8136986301369863,0.7589041095890411,0.9780821917808219,btc_1h,train
638,2024-10-13 23:00:00,2024-10-14,2024-10-14 23:00:00,62839.8,62839.7,66064.9,63281.94375,0.0070360464228084,0.6,1,0.0513242424772875,0.0499242424772875,-0.005321641129542809,0.042236935508481954,0.0008042771618730349,0.03394387332008275,0.004364603855093972,0.004687713837408781,0.0026746955398430053,0.0029424901451688577,0.7605690333644118,51.019794537709956,True,True,True,True,0.2821917808219178,0.22465753424657534,0.2493150684931507,0.07945205479452055,0.5123287671232877,0.6,0.4383561643835616,0.9561643835616438,btc_1h,train
639,2024-10-14 23:00:00,2024-10-15,2024-10-15 23:00:00,66064.9,66064.9,67044.1,64845.46640625,-0.0184581160911466,0.0,-1,-0.0148217888773012,-0.0162217888773012,0.05132256945439018,0.05688620838599223,0.06229548791057171,0.08977345082526966,0.007739800812029775,0.005179860174532083,0.006927732639023619,0.004479820304474253,0.6673695418813403,71.41988856998138,True,True,True,True,0.7835616438356164,0.32602739726027397,1.0,0.6356164383561644,0.4328767123287671,0.8684931506849315,0.9780821917808219,0.9726027397260274,btc_1h,train
640,2024-10-15 23:00:00,2024-10-16,2024-10-16 23:00:00,67044.1,67044.0,67592.0,65520.890625,-0.0227195140959458,0.0,-1,-0.0081737366505578,-0.0095737366505578,0.014821788877301234,0.06122736482208446,0.07906431016695192,0.10402093295920123,0.009948116239907743,0.007221925568394528,0.010382071274231373,0.007328346366428056,0.419941511142967,59.15804073665017,True,True,True,True,0.989041095890411,0.8136986301369863,0.9808219178082191,1.0,0.19726027397260273,0.6904109589041096,0.7315068493150685,0.9726027397260274,btc_1h,train
641,2024-10-16 23:00:00,2024-10-17,2024-10-17 23:00:00,67592.0,67592.0,67401.5,66356.94765625,-0.0182721674717422,0.2,-1,0.0028183808734761,0.0014183808734761,0.008172232903417287,0.07562404718029025,0.11526175453417453,0.08923783003300323,0.006664805006509662,0.008032406037532379,0.003189289876037394,0.007372621392313089,0.28042331787512925,54.19983470355401,True,True,True,True,0.5232876712328767,0.8493150684931506,0.2,0.9726027397260274,0.0410958904109589,0.5561643835616439,0.5835616438356165,0.9698630136986301,btc_1h,train
642,2024-10-17 23:00:00,2024-10-18,2024-10-18 23:00:00,67401.5,67401.5,68407.8,66484.6578125,-0.0136026970838927,0.2,-1,-0.0149299347937361,-0.0163299347937361,-0.0028183808734761895,0.02023162072446949,0.11789555041032829,0.08671607836435147,0.006134012843433225,0.007571006909671467,0.0035249128402478017,0.006506087450041,0.43827824308632285,54.134899500237104,True,True,True,True,0.43561643835616437,0.7506849315068493,0.3041095890410959,0.8438356164383561,0.23835616438356164,0.5589041095890411,0.3835616438356164,0.5616438356164384,btc_1h,train
643,2024-10-18 23:00:00,2024-10-19,2024-10-19 23:00:00,68407.8,68407.8,68357.1,67760.95625,-0.0094557016889887,0.2,-1,0.0007411435538052,-0.0006588564461947,0.014929934793736166,0.020340343147271733,0.09436721112159852,0.08948180661354721,0.005966851246008028,0.006198651485811723,0.004304206326942432,0.003662591929970618,0.3602495458644505,61.97210086609951,True,True,True,True,0.39452054794520547,0.46301369863013697,0.5178082191780822,0.1726027397260274,0.11232876712328767,0.684931506849315,0.6657534246575343,0.5041095890410959,btc_1h,train
644,2024-10-19 23:00:00,2024-10-20,2024-10-20 23:00:00,68357.1,68357.1,69020.1,67948.584375,-0.005976198887899,0.2,-1,-0.0096990656420474,-0.0110990656420474,-0.0007411435538052791,0.011319386909693474,0.08201057363555786,0.0991530888058827,0.0023463790398754046,0.004788639365918095,0.0014182752819249104,0.003284381059768226,0.908307581052296,51.15955473098332,True,True,True,True,0.0,0.11232876712328767,0.0,0.0410958904109589,0.6520547945205479,0.4876712328767123,0.3917808219178082,0.36712328767123287,btc_1h,train
645,2024-10-20 23:00:00,2024-10-21,2024-10-21 23:00:00,69020.1,69020.2,67368.8,68345.98125,-0.0097669917893483,0.0,-1,0.0239263288138833,0.0225263288138833,0.009699065642047477,0.024014302352321604,0.09835009022944052,0.11086772130812461,0.0031729887380632683,0.0038035820161244605,0.001974093069472783,0.0028265178024001907,1.5893497393776432,66.95549428909092,True,True,True,True,0.14794520547945206,0.0136986301369863,0.1643835616438356,0.0136986301369863,0.8164383561643835,0.7945205479452054,0.6246575342465753,0.5260273972602739,btc_1h,train
646,2024-10-21 23:00:00,2024-10-22,2024-10-22 23:00:00,67368.8,67368.7,67406.4,67914.7171875,0.0081034126702568,0.8,1,0.000559607057877,-0.0008403929421229,-0.02392491462631907,-0.01518832647738999,0.01973665289737836,0.11157897515773918,0.006303424829693655,0.003978329401411007,0.003902210317646948,0.0026833033343098994,0.7220367648044969,29.219858156028366,False,False,False,True,0.5835616438356165,0.08767123287671233,0.5342465753424658,0.06027397260273973,0.4794520547945205,0.052054794520547946,0.030136986301369864,0.136986301369863,btc_1h,train
647,2024-10-22 23:00:00,2024-10-23,2024-10-23 23:00:00,67406.4,67406.5,66647.2,67165.7,-0.0035708775427851,0.4,-1,0.0112644922967369,0.0098644922967369,0.0005581218605643645,-0.013907845710248279,0.005403905787384478,0.11797681993989362,0.006210278252510155,0.00525304554002126,0.00371495405460052,0.0033206206709500085,0.5408499784437485,58.09729278307461,True,False,False,True,0.5260273972602739,0.3698630136986301,0.4575342465753425,0.2410958904109589,0.3178082191780822,0.6520547945205479,0.4904109589041096,0.1643835616438356,btc_1h,train
648,2024-10-23 23:00:00,2024-10-24,2024-10-24 23:00:00,66647.2,66647.3,68173.8,66680.778125,0.0005038189901451,0.6,1,0.0229041536566372,0.0215041536566372,-0.011263025469391619,-0.034379840075572266,-0.013977985560421402,0.06620166695995766,0.006038263172846459,0.006230319253221935,0.003427326014733922,0.0036590831049504793,0.6014840566199653,52.55602705211505,True,False,False,True,0.5041095890410959,0.5808219178082191,0.38082191780821917,0.40273972602739727,0.3917808219178082,0.5589041095890411,0.19726027397260273,0.07945205479452055,btc_1h,train
649,2024-10-24 23:00:00,2024-10-25,2024-10-25 23:00:00,68173.8,68173.8,66662.8,68369.6359375,0.002872598234219,0.8,1,-0.0221639398126552,-0.0235639398126552,0.022905688461030804,0.011949151536022606,0.011458201968798987,0.07910915537545904,0.006040749281004351,0.006028057047656956,0.0037155068288535864,0.003618956427684495,0.44510964787997653,76.28666854452561,True,True,True,True,0.4958904109589041,0.5808219178082191,0.473972602739726,0.39452054794520547,0.21643835616438356,0.9260273972602739,0.8246575342465754,0.4712328767123288,btc_1h,train
650,2024-10-25 23:00:00,2024-10-26,2024-10-26 23:00:00,66662.8,66662.7,67071.8,66222.59609375,-0.0066034415933624,0.2,-1,-0.0061368651434761,-0.0075368651434761,-0.022163939812655298,-0.011031593439198573,-0.02550878700966852,0.06083724009306213,0.00831585731972453,0.006843459420646393,0.00436324748771711,0.0038847790716354524,3.038216210431466,34.14000773523405,False,False,False,False,0.9342465753424658,0.8082191780821918,0.7890410958904109,0.5561643835616439,0.9643835616438357,0.08767123287671233,0.021917808219178082,0.2328767123287671,btc_1h,train
651,2024-10-26 23:00:00,2024-10-27,2024-10-27 23:00:00,67071.8,67071.9,67992.6,66883.55,-0.0028066937222499,0.4,-1,-0.0137270600653927,-0.0151270600653927,0.006135355850639401,0.006370860291205149,-0.01880272861195109,0.01524107355040294,0.0034532645115632407,0.005952803976899055,0.001428276746111064,0.003451081726316241,0.3792262826145295,51.9239516055673,True,False,False,False,0.09315068493150686,0.5616438356164384,0.030136986301369864,0.3232876712328767,0.1643835616438356,0.473972602739726,0.5616438356164384,0.31232876712328766,btc_1h,train
