scope,score_col,side,long_threshold,short_threshold,min_abs_pred_ret,validation_positive_fold_rate,validation_trades,validation_accuracy,validation_avg_gross_return,validation_avg_net_return,validation_compounded_return,validation_max_drawdown,validation_profit_factor
btc_5m,score_iso,long,0.65,0.2,0.005,0.0,3,0.3333333333333333,-0.00021486850777404273,-0.0016148685077740429,-0.004838736819125167,-0.0020066167032187776,0.0
btc_5m,score_iso,long,0.65,0.2,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.45,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.45,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.45,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.45,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.4,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.4,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.4,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.4,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.35,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.35,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.35,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.35,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.3,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.3,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.3,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.3,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.25,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.25,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.25,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.25,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.2,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.2,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.2,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.7,0.2,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.45,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.45,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.45,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.45,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.4,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.4,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.4,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.4,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.35,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.35,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.35,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.35,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.3,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.3,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.3,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.3,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.25,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.25,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.25,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.25,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.2,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.2,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.2,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.75,0.2,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.45,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.45,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.45,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.45,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.4,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.4,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.4,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.4,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.35,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.35,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.35,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.35,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.3,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.3,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.3,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.3,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.25,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.25,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.25,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.25,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.2,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.2,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.2,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,long,0.8,0.2,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.45,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.45,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.45,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.45,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.4,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.4,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.4,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.4,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.35,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.35,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.35,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.35,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.3,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.3,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.3,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.3,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.25,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.25,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.25,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.25,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.2,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.2,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.2,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.55,0.2,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.45,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.45,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.45,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.45,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.4,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.4,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.4,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.4,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.35,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.35,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.35,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.35,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.3,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.3,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.3,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.3,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.25,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.25,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.25,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.25,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.2,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.2,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.2,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.6,0.2,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.45,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.45,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.45,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.45,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.4,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.4,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.4,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.4,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.35,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.35,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.35,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.35,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.3,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.3,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.3,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.3,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.25,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.25,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.25,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.25,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.2,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.2,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.2,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.65,0.2,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.45,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.45,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.45,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.45,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.4,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.4,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.4,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.4,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.35,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.35,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.35,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.35,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.3,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.3,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.3,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.3,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.25,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.25,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.25,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.25,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.2,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.2,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.2,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.7,0.2,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.45,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.45,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.45,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.45,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.4,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.4,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.4,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.4,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.35,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.35,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.35,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.35,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.3,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.3,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.3,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.3,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.25,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.25,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.25,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.25,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.2,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.2,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.2,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.75,0.2,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.8,0.45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.8,0.45,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.8,0.45,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.8,0.45,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.8,0.45,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.8,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.8,0.4,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.8,0.4,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.8,0.4,0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
btc_5m,score_iso,short,0.8,0.4,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
