signal_number,signal_timestamp,entry_timestamp,exit_timestamp,upside_probability,forecast_return,position,exit_reason,exit_price,underlying_return,net_return,equity
220,2023-08-22 23:00:00,2023-08-23,2023-08-23 23:00:00,0.0,-0.0073327603534733,0,flat,,0.0,0.0,0.3767054663357328
221,2023-08-23 23:00:00,2023-08-24,2023-08-24 23:00:00,0.6,0.0015176433001377,0,flat,,0.0,0.0,0.3767054663357328
222,2023-08-24 23:00:00,2023-08-25,2023-08-25 23:00:00,0.8,0.0037726456978131,0,flat,,0.0,0.0,0.3767054663357328
223,2023-08-25 23:00:00,2023-08-26,2023-08-26 23:00:00,0.4,-0.0010741111664497,0,flat,,0.0,0.0,0.3767054663357328
224,2023-08-26 23:00:00,2023-08-27,2023-08-27 23:00:00,0.6,0.0025867266423245,0,flat,,0.0,0.0,0.3767054663357328
225,2023-08-27 23:00:00,2023-08-28,2023-08-28 23:00:00,0.8,0.0014538101289113,0,flat,,0.0,0.0,0.3767054663357328
226,2023-08-28 23:00:00,2023-08-29,2023-08-29 23:00:00,0.0,-0.0049958373633003,0,flat,,0.0,0.0,0.3767054663357328
227,2023-08-29 23:00:00,2023-08-30,2023-08-30 23:00:00,0.6,-0.0008657741759054,0,flat,,0.0,0.0,0.3767054663357328
228,2023-08-30 23:00:00,2023-08-31,2023-08-31 23:00:00,1.0,0.0058516599472707,1,stop,25691.18256,-0.058599999999999985,-0.5999999999999999,0.1506821865342932
229,2023-08-31 23:00:00,2023-09-01,2023-09-01 23:00:00,0.4,-0.0002160881816954,0,flat,,0.0,0.0,0.1506821865342932
230,2023-09-01 23:00:00,2023-09-02,2023-09-02 23:00:00,0.2,-0.0015047079249948,0,flat,,0.0,0.0,0.1506821865342932
231,2023-09-02 23:00:00,2023-09-03,2023-09-03 23:00:00,0.2,-0.0026277802030878,0,flat,,0.0,0.0,0.1506821865342932
232,2023-09-03 23:00:00,2023-09-04,2023-09-04 23:00:00,0.2,-0.0026335564630749,0,flat,,0.0,0.0,0.1506821865342932
233,2023-09-04 23:00:00,2023-09-05,2023-09-05 23:00:00,0.4,-0.0015834884897729,0,flat,,0.0,0.0,0.1506821865342932
234,2023-09-05 23:00:00,2023-09-06,2023-09-06 23:00:00,0.0,-0.0046035191933963,0,flat,,0.0,0.0,0.1506821865342932
235,2023-09-06 23:00:00,2023-09-07,2023-09-07 23:00:00,0.4,-0.0022128903063999,0,flat,,0.0,0.0,0.1506821865342932
236,2023-09-07 23:00:00,2023-09-08,2023-09-08 23:00:00,0.2,-0.0059177811091168,0,flat,,0.0,0.0,0.1506821865342932
237,2023-09-08 23:00:00,2023-09-09,2023-09-09 23:00:00,0.0,-0.005285227226658,0,flat,,0.0,0.0,0.1506821865342932
238,2023-09-09 23:00:00,2023-09-10,2023-09-10 23:00:00,0.0,-0.0028441101415075,0,flat,,0.0,0.0,0.1506821865342932
239,2023-09-10 23:00:00,2023-09-11,2023-09-11 23:00:00,0.4,-0.0009112425663223,0,flat,,0.0,0.0,0.1506821865342932
240,2023-09-11 23:00:00,2023-09-12,2023-09-12 23:00:00,0.2,-0.0020547169478418,0,flat,,0.0,0.0,0.1506821865342932
241,2023-09-12 23:00:00,2023-09-13,2023-09-13 23:00:00,0.8,0.0045200832355629,0,flat,,0.0,0.0,0.1506821865342932
242,2023-09-13 23:00:00,2023-09-14,2023-09-14 23:00:00,0.4,0.0014789259020445,0,flat,,0.0,0.0,0.1506821865342932
243,2023-09-14 23:00:00,2023-09-15,2023-09-15 23:00:00,0.2,-0.0035823635058826,0,flat,,0.0,0.0,0.1506821865342932
244,2023-09-15 23:00:00,2023-09-16,2023-09-16 23:00:00,0.0,-0.0105506106836497,0,flat,,0.0,0.0,0.1506821865342932
245,2023-09-16 23:00:00,2023-09-17,2023-09-17 23:00:00,0.0,-0.0067171213964719,0,flat,,0.0,0.0,0.1506821865342932
246,2023-09-17 23:00:00,2023-09-18,2023-09-18 23:00:00,0.0,-0.0051791970198987,0,flat,,0.0,0.0,0.1506821865342932
247,2023-09-18 23:00:00,2023-09-19,2023-09-19 23:00:00,0.4,-0.0015038753649546,0,flat,,0.0,0.0,0.1506821865342932
248,2023-09-19 23:00:00,2023-09-20,2023-09-20 23:00:00,0.0,-0.0137893095491984,0,flat,,0.0,0.0,0.1506821865342932
249,2023-09-20 23:00:00,2023-09-21,2023-09-21 23:00:00,0.4,-0.0019164440592525,0,flat,,0.0,0.0,0.1506821865342932
250,2023-09-21 23:00:00,2023-09-22,2023-09-22 23:00:00,0.6,0.0012929230564992,0,flat,,0.0,0.0,0.1506821865342932
251,2023-09-22 23:00:00,2023-09-23,2023-09-23 23:00:00,0.2,-0.0048784639228809,0,flat,,0.0,0.0,0.1506821865342932
252,2023-09-23 23:00:00,2023-09-24,2023-09-24 23:00:00,0.2,-0.0041580090190903,0,flat,,0.0,0.0,0.1506821865342932
253,2023-09-24 23:00:00,2023-09-25,2023-09-25 23:00:00,0.2,-0.0029084828065675,0,flat,,0.0,0.0,0.1506821865342932
254,2023-09-25 23:00:00,2023-09-26,2023-09-26 23:00:00,0.0,-0.0068066857562617,0,flat,,0.0,0.0,0.1506821865342932
255,2023-09-26 23:00:00,2023-09-27,2023-09-27 23:00:00,0.4,0.0012858574696285,0,flat,,0.0,0.0,0.1506821865342932
256,2023-09-27 23:00:00,2023-09-28,2023-09-28 23:00:00,0.6,0.0012418536557839,0,flat,,0.0,0.0,0.1506821865342932
257,2023-09-28 23:00:00,2023-09-29,2023-09-29 23:00:00,0.2,-0.0043285336177151,0,flat,,0.0,0.0,0.1506821865342932
258,2023-09-29 23:00:00,2023-09-30,2023-09-30 23:00:00,0.6,0.0027283712845236,0,flat,,0.0,0.0,0.1506821865342932
259,2023-09-30 23:00:00,2023-10-01,2023-10-01 23:00:00,0.6,0.0011622263774122,0,flat,,0.0,0.0,0.1506821865342932
260,2023-10-01 23:00:00,2023-10-02,2023-10-02 23:00:00,0.2,-0.0127904300937409,0,flat,,0.0,0.0,0.1506821865342932
261,2023-10-02 23:00:00,2023-10-03,2023-10-03 23:00:00,0.2,-0.0054475480709741,0,flat,,0.0,0.0,0.1506821865342932
262,2023-10-03 23:00:00,2023-10-04,2023-10-04 23:00:00,0.4,-0.0004615764765431,0,flat,,0.0,0.0,0.1506821865342932
263,2023-10-04 23:00:00,2023-10-05,2023-10-05 23:00:00,0.4,-0.0038028096158833,0,flat,,0.0,0.0,0.1506821865342932
264,2023-10-05 23:00:00,2023-10-06,2023-10-06 23:00:00,0.8,0.0055922945089858,0,flat,,0.0,0.0,0.1506821865342932
265,2023-10-06 23:00:00,2023-10-07,2023-10-07 23:00:00,0.4,-0.0008623014376905,0,flat,,0.0,0.0,0.1506821865342932
266,2023-10-07 23:00:00,2023-10-08,2023-10-08 23:00:00,0.2,-0.0008109421411444,0,flat,,0.0,0.0,0.1506821865342932
267,2023-10-08 23:00:00,2023-10-09,2023-10-09 23:00:00,1.0,0.0037613749587831,1,time,27578.3,-0.011572978939973999,-0.12972978939974,0.131134218208907
268,2023-10-09 23:00:00,2023-10-10,2023-10-10 23:00:00,0.0,-0.0039064199705928,0,flat,,0.0,0.0,0.131134218208907
269,2023-10-10 23:00:00,2023-10-11,2023-10-11 23:00:00,0.2,-0.004233016745979,0,flat,,0.0,0.0,0.131134218208907
270,2023-10-11 23:00:00,2023-10-12,2023-10-12 23:00:00,0.2,-0.0024198407750004,0,flat,,0.0,0.0,0.131134218208907
271,2023-10-12 23:00:00,2023-10-13,2023-10-13 23:00:00,1.0,0.0026485496746934,1,time,26849.8,0.0039560275201913075,0.025560275201913077,0.1344860449147144
272,2023-10-13 23:00:00,2023-10-14,2023-10-14 23:00:00,0.6,0.0020795371380792,0,flat,,0.0,0.0,0.1344860449147144
273,2023-10-14 23:00:00,2023-10-15,2023-10-15 23:00:00,0.4,0.0004576211838069,0,flat,,0.0,0.0,0.1344860449147144
274,2023-10-15 23:00:00,2023-10-16,2023-10-16 23:00:00,0.2,-0.0057830053786321,0,flat,,0.0,0.0,0.1344860449147144
275,2023-10-16 23:00:00,2023-10-17,2023-10-17 23:00:00,0.0,-0.0141229758910423,0,flat,,0.0,0.0,0.1344860449147144
276,2023-10-17 23:00:00,2023-10-18,2023-10-18 23:00:00,0.2,-0.0078743241731526,0,flat,,0.0,0.0,0.1344860449147144
277,2023-10-18 23:00:00,2023-10-19,2023-10-19 23:00:00,0.0,-0.0107557214002846,0,flat,,0.0,0.0,0.1344860449147144
278,2023-10-19 23:00:00,2023-10-20,2023-10-20 23:00:00,0.2,-0.0057397314692528,0,flat,,0.0,0.0,0.1344860449147144
279,2023-10-20 23:00:00,2023-10-21,2023-10-21 23:00:00,0.0,-0.0201505881571847,0,flat,,0.0,0.0,0.1344860449147144
280,2023-10-21 23:00:00,2023-10-22,2023-10-22 23:00:00,0.0,-0.019502556204299,0,flat,,0.0,0.0,0.1344860449147144
281,2023-10-22 23:00:00,2023-10-23,2023-10-23 23:00:00,0.2,-0.0135534230483798,0,flat,,0.0,0.0,0.1344860449147144
282,2023-10-23 23:00:00,2023-10-24,2023-10-24 23:00:00,0.4,-0.0182755312896837,0,flat,,0.0,0.0,0.1344860449147144
283,2023-10-24 23:00:00,2023-10-25,2023-10-25 23:00:00,0.0,-0.0194698408983695,0,flat,,0.0,0.0,0.1344860449147144
284,2023-10-25 23:00:00,2023-10-26,2023-10-26 23:00:00,0.0,-0.0272715775298148,0,flat,,0.0,0.0,0.1344860449147144
285,2023-10-26 23:00:00,2023-10-27,2023-10-27 23:00:00,0.0,-0.0286847349505182,0,flat,,0.0,0.0,0.1344860449147144
286,2023-10-27 23:00:00,2023-10-28,2023-10-28 23:00:00,0.2,-0.0056726147799994,0,flat,,0.0,0.0,0.1344860449147144
287,2023-10-28 23:00:00,2023-10-29,2023-10-29 23:00:00,1.0,0.0086684311063585,1,time,34528.6,0.012964000621943583,0.11564000621943583,0.1500380119850793
288,2023-10-29 23:00:00,2023-10-30,2023-10-30 23:00:00,0.4,-0.0019959676543502,0,flat,,0.0,0.0,0.1500380119850793
289,2023-10-30 23:00:00,2023-10-31,2023-10-31 23:00:00,0.0,-0.0073007334241006,0,flat,,0.0,0.0,0.1500380119850793
290,2023-10-31 23:00:00,2023-11-01,2023-11-01 23:00:00,0.4,0.0033198063426008,0,flat,,0.0,0.0,0.1500380119850793
291,2023-11-01 23:00:00,2023-11-02,2023-11-02 23:00:00,1.0,0.0063040301348292,1,time,34940.1,-0.014035978835978846,-0.15435978835978847,0.12687817620913905
292,2023-11-02 23:00:00,2023-11-03,2023-11-03 23:00:00,0.6,0.0016234927776394,0,flat,,0.0,0.0,0.12687817620913905
293,2023-11-03 23:00:00,2023-11-04,2023-11-04 23:00:00,0.4,-0.0064168253463937,0,flat,,0.0,0.0,0.12687817620913905
294,2023-11-04 23:00:00,2023-11-05,2023-11-05 23:00:00,0.8,0.0026326144791658,0,flat,,0.0,0.0,0.12687817620913905
295,2023-11-05 23:00:00,2023-11-06,2023-11-06 23:00:00,0.8,0.0094781168363049,0,flat,,0.0,0.0,0.12687817620913905
296,2023-11-06 23:00:00,2023-11-07,2023-11-07 23:00:00,0.6,-0.000860798112524,0,flat,,0.0,0.0,0.12687817620913905
297,2023-11-07 23:00:00,2023-11-08,2023-11-08 23:00:00,0.2,-0.0063714466270317,0,flat,,0.0,0.0,0.12687817620913905
298,2023-11-08 23:00:00,2023-11-09,2023-11-09 23:00:00,0.0,-0.0072571756224965,0,flat,,0.0,0.0,0.12687817620913905
299,2023-11-09 23:00:00,2023-11-10,2023-11-10 23:00:00,0.0,-0.0182225426884897,0,flat,,0.0,0.0,0.12687817620913905
300,2023-11-10 23:00:00,2023-11-11,2023-11-11 23:00:00,0.4,-0.0045005000950967,0,flat,,0.0,0.0,0.12687817620913905
301,2023-11-11 23:00:00,2023-11-12,2023-11-12 23:00:00,0.0,-0.0176416295096347,0,flat,,0.0,0.0,0.12687817620913905
302,2023-11-12 23:00:00,2023-11-13,2023-11-13 23:00:00,0.0,-0.0071146826252848,0,flat,,0.0,0.0,0.12687817620913905
303,2023-11-13 23:00:00,2023-11-14,2023-11-14 23:00:00,0.8,0.007647262012761,0,flat,,0.0,0.0,0.12687817620913905
304,2023-11-14 23:00:00,2023-11-15,2023-11-15 23:00:00,0.2,-0.00057167313479,0,flat,,0.0,0.0,0.12687817620913905
305,2023-11-15 23:00:00,2023-11-16,2023-11-16 23:00:00,0.0,-0.0142961845991616,0,flat,,0.0,0.0,0.12687817620913905
306,2023-11-16 23:00:00,2023-11-17,2023-11-17 23:00:00,0.8,0.0053872690112229,0,flat,,0.0,0.0,0.12687817620913905
307,2023-11-17 23:00:00,2023-11-18,2023-11-18 23:00:00,0.2,-0.0042550956531474,0,flat,,0.0,0.0,0.12687817620913905
308,2023-11-18 23:00:00,2023-11-19,2023-11-19 23:00:00,0.4,-0.0012934516373298,0,flat,,0.0,0.0,0.12687817620913905
309,2023-11-19 23:00:00,2023-11-20,2023-11-20 23:00:00,0.2,-0.0039027488301285,0,flat,,0.0,0.0,0.12687817620913905
310,2023-11-20 23:00:00,2023-11-21,2023-11-21 23:00:00,0.4,-0.0011442067067066,0,flat,,0.0,0.0,0.12687817620913905
311,2023-11-21 23:00:00,2023-11-22,2023-11-22 23:00:00,0.8,0.0073837164563337,0,flat,,0.0,0.0,0.12687817620913905
312,2023-11-22 23:00:00,2023-11-23,2023-11-23 23:00:00,0.4,-0.0049067688648987,0,flat,,0.0,0.0,0.12687817620913905
313,2023-11-23 23:00:00,2023-11-24,2023-11-24 23:00:00,0.6,0.0033322577109638,0,flat,,0.0,0.0,0.12687817620913905
314,2023-11-24 23:00:00,2023-11-25,2023-11-25 23:00:00,0.0,-0.0105736226439614,0,flat,,0.0,0.0,0.12687817620913905
315,2023-11-25 23:00:00,2023-11-26,2023-11-26 23:00:00,0.4,-0.0029865592216402,0,flat,,0.0,0.0,0.12687817620913905
316,2023-11-26 23:00:00,2023-11-27,2023-11-27 23:00:00,0.8,-0.0006496591689171,0,flat,,0.0,0.0,0.12687817620913905
317,2023-11-27 23:00:00,2023-11-28,2023-11-28 23:00:00,0.2,-0.0042608982175038,0,flat,,0.0,0.0,0.12687817620913905
318,2023-11-28 23:00:00,2023-11-29,2023-11-29 23:00:00,0.2,-0.0028046371069049,0,flat,,0.0,0.0,0.12687817620913905
319,2023-11-29 23:00:00,2023-11-30,2023-11-30 23:00:00,1.0,0.004840404655748,1,time,37716.8,-0.0031820536403326383,-0.04582053640332638,0.12106455011736053
320,2023-11-30 23:00:00,2023-12-01,2023-12-01 23:00:00,0.6,-0.0030656721606817,0,flat,,0.0,0.0,0.12106455011736053
321,2023-12-01 23:00:00,2023-12-02,2023-12-02 23:00:00,0.2,-0.0093870036859803,0,flat,,0.0,0.0,0.12106455011736053
322,2023-12-02 23:00:00,2023-12-03,2023-12-03 23:00:00,0.2,-0.0066635761379485,0,flat,,0.0,0.0,0.12106455011736053
323,2023-12-03 23:00:00,2023-12-04,2023-12-04 23:00:00,0.8,0.000845350890577,0,flat,,0.0,0.0,0.12106455011736053
324,2023-12-04 23:00:00,2023-12-05,2023-12-05 23:00:00,0.0,-0.0066900499724954,0,flat,,0.0,0.0,0.12106455011736053
325,2023-12-05 23:00:00,2023-12-06,2023-12-06 23:00:00,0.4,-0.0013801432907532,0,flat,,0.0,0.0,0.12106455011736053
326,2023-12-06 23:00:00,2023-12-07,2023-12-07 23:00:00,0.4,-0.0145053132738471,0,flat,,0.0,0.0,0.12106455011736053
327,2023-12-07 23:00:00,2023-12-08,2023-12-08 23:00:00,0.2,-0.0029853364052106,0,flat,,0.0,0.0,0.12106455011736053
328,2023-12-08 23:00:00,2023-12-09,2023-12-09 23:00:00,0.0,-0.0156535572105542,0,flat,,0.0,0.0,0.12106455011736053
329,2023-12-09 23:00:00,2023-12-10,2023-12-10 23:00:00,0.4,-0.0035646542016221,0,flat,,0.0,0.0,0.12106455011736053
330,2023-12-10 23:00:00,2023-12-11,2023-12-11 23:00:00,1.0,0.0079588885243095,1,stop,41242.82814,-0.058599999999999985,-0.5999999999999999,0.04842582004694423
331,2023-12-11 23:00:00,2023-12-12,2023-12-12 23:00:00,0.6,-0.0006295847871386,0,flat,,0.0,0.0,0.04842582004694423
332,2023-12-12 23:00:00,2023-12-13,2023-12-13 23:00:00,0.8,0.0079553135914729,0,flat,,0.0,0.0,0.04842582004694423
333,2023-12-13 23:00:00,2023-12-14,2023-12-14 23:00:00,0.8,0.0136781705539358,0,flat,,0.0,0.0,0.04842582004694423
334,2023-12-14 23:00:00,2023-12-15,2023-12-15 23:00:00,0.4,-0.002070097182588,0,flat,,0.0,0.0,0.04842582004694423
335,2023-12-15 23:00:00,2023-12-16,2023-12-16 23:00:00,0.2,-0.006917268067337,0,flat,,0.0,0.0,0.04842582004694423
336,2023-12-16 23:00:00,2023-12-17,2023-12-17 23:00:00,0.0,-0.0115472117581123,0,flat,,0.0,0.0,0.04842582004694423
337,2023-12-17 23:00:00,2023-12-18,2023-12-18 23:00:00,0.6,0.0018500582778737,0,flat,,0.0,0.0,0.04842582004694423
338,2023-12-18 23:00:00,2023-12-19,2023-12-19 23:00:00,0.6,0.0006388162412091,0,flat,,0.0,0.0,0.04842582004694423
339,2023-12-19 23:00:00,2023-12-20,2023-12-20 23:00:00,0.2,-0.0080633596681191,0,flat,,0.0,0.0,0.04842582004694423
340,2023-12-20 23:00:00,2023-12-21,2023-12-21 23:00:00,0.4,-0.0011970173694602,0,flat,,0.0,0.0,0.04842582004694423
341,2023-12-21 23:00:00,2023-12-22,2023-12-22 23:00:00,0.2,-0.0030520439649811,0,flat,,0.0,0.0,0.04842582004694423
342,2023-12-22 23:00:00,2023-12-23,2023-12-23 23:00:00,0.8,0.0049284454319625,0,flat,,0.0,0.0,0.04842582004694423
343,2023-12-23 23:00:00,2023-12-24,2023-12-24 23:00:00,0.6,0.0016087690851042,0,flat,,0.0,0.0,0.04842582004694423
344,2023-12-24 23:00:00,2023-12-25,2023-12-25 23:00:00,0.6,0.0013879374436156,0,flat,,0.0,0.0,0.04842582004694423
345,2023-12-25 23:00:00,2023-12-26,2023-12-26 23:00:00,0.8,0.004757893631096,0,flat,,0.0,0.0,0.04842582004694423
346,2023-12-26 23:00:00,2023-12-27,2023-12-27 23:00:00,0.6,0.0014322870752377,0,flat,,0.0,0.0,0.04842582004694423
347,2023-12-27 23:00:00,2023-12-28,2023-12-28 23:00:00,0.4,-0.0013915821228523,0,flat,,0.0,0.0,0.04842582004694423
348,2023-12-28 23:00:00,2023-12-29,2023-12-29 23:00:00,0.4,0.0025067796202356,0,flat,,0.0,0.0,0.04842582004694423
349,2023-12-29 23:00:00,2023-12-30,2023-12-30 23:00:00,0.6,0.0038574486697976,0,flat,,0.0,0.0,0.04842582004694423
350,2023-12-30 23:00:00,2023-12-31,2023-12-31 23:00:00,0.4,-0.0012492271637635,0,flat,,0.0,0.0,0.04842582004694423
351,2023-12-31 23:00:00,2024-01-01,2024-01-01 23:00:00,0.2,-0.0042168741433095,0,flat,,0.0,0.0,0.04842582004694423
352,2024-01-01 23:00:00,2024-01-02,2024-01-02 23:00:00,0.2,-0.003235098699531,0,flat,,0.0,0.0,0.04842582004694423
353,2024-01-02 23:00:00,2024-01-03,2024-01-03 23:00:00,0.2,-0.0068244349407956,0,flat,,0.0,0.0,0.04842582004694423
354,2024-01-03 23:00:00,2024-01-04,2024-01-04 23:00:00,0.4,-0.0080771070840967,0,flat,,0.0,0.0,0.04842582004694423
355,2024-01-04 23:00:00,2024-01-05,2024-01-05 23:00:00,0.6,0.0027399799065779,0,flat,,0.0,0.0,0.04842582004694423
356,2024-01-05 23:00:00,2024-01-06,2024-01-06 23:00:00,0.4,-0.0025588382368265,0,flat,,0.0,0.0,0.04842582004694423
357,2024-01-06 23:00:00,2024-01-07,2024-01-07 23:00:00,0.8,0.0032349661712549,0,flat,,0.0,0.0,0.04842582004694423
358,2024-01-07 23:00:00,2024-01-08,2024-01-08 23:00:00,0.6,0.0053263414824361,0,flat,,0.0,0.0,0.04842582004694423
359,2024-01-08 23:00:00,2024-01-09,2024-01-09 23:00:00,0.2,-0.0065478691612361,0,flat,,0.0,0.0,0.04842582004694423
360,2024-01-09 23:00:00,2024-01-10,2024-01-10 23:00:00,0.0,-0.0140817627239016,0,flat,,0.0,0.0,0.04842582004694423
361,2024-01-10 23:00:00,2024-01-11,2024-01-11 23:00:00,0.2,-0.012664939652272,0,flat,,0.0,0.0,0.04842582004694423
362,2024-01-11 23:00:00,2024-01-12,2024-01-12 23:00:00,0.2,-0.0085593760655448,0,flat,,0.0,0.0,0.04842582004694423
363,2024-01-12 23:00:00,2024-01-13,2024-01-13 23:00:00,0.4,-0.0066563152184328,0,flat,,0.0,0.0,0.04842582004694423
364,2024-01-13 23:00:00,2024-01-14,2024-01-14 23:00:00,0.4,-0.0077346419419134,0,flat,,0.0,0.0,0.04842582004694423
365,2024-01-14 23:00:00,2024-01-15,2024-01-15 23:00:00,0.8,0.0028853998691741,0,flat,,0.0,0.0,0.04842582004694423
366,2024-01-15 23:00:00,2024-01-16,2024-01-16 23:00:00,0.0,-0.0113733020698576,0,flat,,0.0,0.0,0.04842582004694423
367,2024-01-16 23:00:00,2024-01-17,2024-01-17 23:00:00,0.2,-0.0087656565158927,0,flat,,0.0,0.0,0.04842582004694423
368,2024-01-17 23:00:00,2024-01-18,2024-01-18 23:00:00,0.6,-0.0075332043210684,0,flat,,0.0,0.0,0.04842582004694423
369,2024-01-18 23:00:00,2024-01-19,2024-01-19 23:00:00,0.4,-0.0005633388165456,0,flat,,0.0,0.0,0.04842582004694423
370,2024-01-19 23:00:00,2024-01-20,2024-01-20 23:00:00,0.2,-0.0056799463902529,0,flat,,0.0,0.0,0.04842582004694423
371,2024-01-20 23:00:00,2024-01-21,2024-01-21 23:00:00,0.2,-0.0056956643752489,0,flat,,0.0,0.0,0.04842582004694423
372,2024-01-21 23:00:00,2024-01-22,2024-01-22 23:00:00,0.0,-0.0046704019360269,0,flat,,0.0,0.0,0.04842582004694423
373,2024-01-22 23:00:00,2024-01-23,2024-01-23 23:00:00,0.8,0.0083068553023984,0,flat,,0.0,0.0,0.04842582004694423
374,2024-01-23 23:00:00,2024-01-24,2024-01-24 23:00:00,0.2,-0.0127409360115317,0,flat,,0.0,0.0,0.04842582004694423
375,2024-01-24 23:00:00,2024-01-25,2024-01-25 23:00:00,0.4,-0.0045738914934864,0,flat,,0.0,0.0,0.04842582004694423
376,2024-01-25 23:00:00,2024-01-26,2024-01-26 23:00:00,0.0,-0.0133635316106555,0,flat,,0.0,0.0,0.04842582004694423
377,2024-01-26 23:00:00,2024-01-27,2024-01-27 23:00:00,0.0,-0.0147605054190268,0,flat,,0.0,0.0,0.04842582004694423
378,2024-01-27 23:00:00,2024-01-28,2024-01-28 23:00:00,0.8,0.0041496309872169,0,flat,,0.0,0.0,0.04842582004694423
379,2024-01-28 23:00:00,2024-01-29,2024-01-29 23:00:00,0.6,0.0058864632614014,0,flat,,0.0,0.0,0.04842582004694423
380,2024-01-29 23:00:00,2024-01-30,2024-01-30 23:00:00,0.0,-0.0114231352093088,0,flat,,0.0,0.0,0.04842582004694423
381,2024-01-30 23:00:00,2024-01-31,2024-01-31 23:00:00,0.4,-0.0010199611820599,0,flat,,0.0,0.0,0.04842582004694423
382,2024-01-31 23:00:00,2024-02-01,2024-02-01 23:00:00,0.6,0.0038576335451886,0,flat,,0.0,0.0,0.04842582004694423
383,2024-02-01 23:00:00,2024-02-02,2024-02-02 23:00:00,0.6,5.6390982898624206e-05,0,flat,,0.0,0.0,0.04842582004694423
384,2024-02-02 23:00:00,2024-02-03,2024-02-03 23:00:00,0.4,-0.0001196968644342,0,flat,,0.0,0.0,0.04842582004694423
385,2024-02-03 23:00:00,2024-02-04,2024-02-04 23:00:00,0.8,0.0043849319879792,0,flat,,0.0,0.0,0.04842582004694423
386,2024-02-04 23:00:00,2024-02-05,2024-02-05 23:00:00,0.8,0.0108471494504384,0,flat,,0.0,0.0,0.04842582004694423
387,2024-02-05 23:00:00,2024-02-06,2024-02-06 23:00:00,1.0,0.0122261071220273,1,time,43079.1,0.009046000623054384,0.07646000623054384,0.05212845854945278
388,2024-02-06 23:00:00,2024-02-07,2024-02-07 23:00:00,1.0,0.0149258137936957,1,time,44326.2,0.028949072752216143,0.2754907275221614,0.06648936551985035
389,2024-02-07 23:00:00,2024-02-08,2024-02-08 23:00:00,0.4,-0.000347688697655,0,flat,,0.0,0.0,0.06648936551985035
390,2024-02-08 23:00:00,2024-02-09,2024-02-09 23:00:00,0.8,0.0076763350994387,0,flat,,0.0,0.0,0.06648936551985035
391,2024-02-09 23:00:00,2024-02-10,2024-02-10 23:00:00,0.2,-0.0079456982326635,0,flat,,0.0,0.0,0.06648936551985035
392,2024-02-10 23:00:00,2024-02-11,2024-02-11 23:00:00,0.4,-0.0058657827669139,0,flat,,0.0,0.0,0.06648936551985035
393,2024-02-11 23:00:00,2024-02-12,2024-02-12 23:00:00,0.4,-0.0028256454255808,0,flat,,0.0,0.0,0.06648936551985035
394,2024-02-12 23:00:00,2024-02-13,2024-02-13 23:00:00,0.6,0.0049302957486044,0,flat,,0.0,0.0,0.06648936551985035
395,2024-02-13 23:00:00,2024-02-14,2024-02-14 23:00:00,0.4,0.0014471936095974,0,flat,,0.0,0.0,0.06648936551985035
396,2024-02-14 23:00:00,2024-02-15,2024-02-15 23:00:00,0.0,-0.0073260353229827,0,flat,,0.0,0.0,0.06648936551985035
397,2024-02-15 23:00:00,2024-02-16,2024-02-16 23:00:00,0.2,-0.0156871104174494,0,flat,,0.0,0.0,0.06648936551985035
398,2024-02-16 23:00:00,2024-02-17,2024-02-17 23:00:00,0.2,-0.0096764941915985,0,flat,,0.0,0.0,0.06648936551985035
399,2024-02-17 23:00:00,2024-02-18,2024-02-18 23:00:00,0.6,0.0005239938447427,0,flat,,0.0,0.0,0.06648936551985035
400,2024-02-18 23:00:00,2024-02-19,2024-02-19 23:00:00,0.2,-0.0026539431998298,0,flat,,0.0,0.0,0.06648936551985035
401,2024-02-19 23:00:00,2024-02-20,2024-02-20 23:00:00,1.0,0.0107530323726496,1,time,52297.4,0.009335368831023594,0.07935368831023594,0.07176554190725791
402,2024-02-20 23:00:00,2024-02-21,2024-02-21 23:00:00,0.6,0.0044909319105729,0,flat,,0.0,0.0,0.07176554190725791
403,2024-02-21 23:00:00,2024-02-22,2024-02-22 23:00:00,0.8,0.0108893369369941,0,flat,,0.0,0.0,0.07176554190725791
404,2024-02-22 23:00:00,2024-02-23,2024-02-23 23:00:00,0.4,0.0023583239634506,0,flat,,0.0,0.0,0.07176554190725791
405,2024-02-23 23:00:00,2024-02-24,2024-02-24 23:00:00,0.4,-0.0092580584683654,0,flat,,0.0,0.0,0.07176554190725791
406,2024-02-24 23:00:00,2024-02-25,2024-02-25 23:00:00,0.6,0.0031605424004061,0,flat,,0.0,0.0,0.07176554190725791
407,2024-02-25 23:00:00,2024-02-26,2024-02-26 23:00:00,0.4,0.0016201555011214,0,flat,,0.0,0.0,0.07176554190725791
408,2024-02-26 23:00:00,2024-02-27,2024-02-27 23:00:00,0.2,-0.0168825305072681,0,flat,,0.0,0.0,0.07176554190725791
409,2024-02-27 23:00:00,2024-02-28,2024-02-28 23:00:00,0.6,0.0056559984099729,0,flat,,0.0,0.0,0.07176554190725791
410,2024-02-28 23:00:00,2024-02-29,2024-02-29 23:00:00,1.0,0.0281475743703981,1,time,61203.3,-0.020557579947477755,-0.21957579947477757,0.0560075656682311
411,2024-02-29 23:00:00,2024-03-01,2024-03-01 23:00:00,0.2,-0.0075249338066738,0,flat,,0.0,0.0,0.0560075656682311
