signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return,actual_up,mean_pred_up,mean_pred_correct,prob_signal_correct,atr_24_pct,pre_vol_24,pre_vol_72,pre_abs_ret_24,future_vol_24,future_abs_ret_24,atr_24_pct_quintile,pre_vol_24_quintile,pre_vol_72_quintile,pre_abs_ret_24_quintile,future_vol_24_quintile,atr_24_pct_live_percentile,pre_vol_24_live_percentile,pre_vol_72_live_percentile
682,2024-11-26 23:00:00,2024-11-27,2024-11-27 23:00:00,92021.4,92021.5,95905.2,91488.8609375,-0.005787121935767,0.4,-1,-0.042204267480969,-0.043604267480969,True,False,False,False,0.01131041257794384,0.0073029022896864216,0.006280266373267345,0.005663417502642432,0.003937684235848938,0.04133904487300008,5,5,5,5,3,0.873972602739726,0.8712328767123287,0.7945205479452054
683,2024-11-27 23:00:00,2024-11-28,2024-11-28 23:00:00,95905.2,95905.2,95694.4,96357.9,0.0047202862827041,0.8,1,-0.0021980038621471,-0.0035980038621471,False,True,False,False,0.007313298270931433,0.003937684235848929,0.006278942296311009,0.0033778107546723244,0.0035335329975624144,0.0022004230181624407,4,3,5,4,3,0.5095890410958904,0.3698630136986301,0.7917808219178082
684,2024-11-28 23:00:00,2024-11-29,2024-11-29 23:00:00,95694.4,95694.4,97516.3,97013.2,0.0137813706967178,0.8,1,0.019038731629019,0.017638731629019,True,True,True,True,0.006410554501273496,0.003533532997562412,0.005222308787330207,0.002858759122670307,0.004100723556166238,0.018859762967725874,3,3,4,3,3,0.3561643835616438,0.29041095890410956,0.6273972602739726
685,2024-11-29 23:00:00,2024-11-30,2024-11-30 23:00:00,97516.3,97516.2,96475.1,98281.475,0.0078466369212121,0.8,1,-0.0106761748304383,-0.0120761748304383,False,True,False,False,0.006130983572319012,0.004100723556166233,0.0038821944429120944,0.003245727151678516,0.0028530993749007224,0.01073459955693934,3,3,2,3,2,0.3041095890410959,0.3917808219178082,0.2493150684931507
686,2024-11-30 23:00:00,2024-12-01,2024-12-01 23:00:00,96475.1,96475.2,97265.1,96418.9625,-0.0005818858959462,0.6,1,0.0081875963978308,0.0067875963978308,True,False,False,True,0.003820459026906095,0.002853099374900721,0.0035215656923977155,0.002234500433123602,0.0030815128443552604,0.008155296407199478,1,2,2,2,2,0.0958904109589041,0.16986301369863013,0.15616438356164383
687,2024-12-01 23:00:00,2024-12-02,2024-12-02 23:00:00,97265.1,97265.0,95890.5,98505.859375,0.0127564704606276,0.8,1,-0.0141314964272862,-0.0155314964272862,False,True,False,False,0.004689460385414013,0.003081512844355255,0.0033799403773219668,0.0024807627795079648,0.006711880093537329,0.014233324908251405,2,2,2,2,5,0.14520547945205478,0.20821917808219179,0.12602739726027398
688,2024-12-02 23:00:00,2024-12-03,2024-12-03 23:00:00,95890.5,95890.6,95913.3,95759.3390625,-0.0013678199352386,0.4,-1,-0.0002367281047359,-0.0016367281047359,True,False,False,False,0.009181131950853658,0.00671188009353733,0.004525122525447786,0.00526232714833889,0.005462016998097595,0.0002377429446902846,5,5,3,5,4,0.7890410958904109,0.8273972602739726,0.4273972602739726
689,2024-12-03 23:00:00,2024-12-04,2024-12-04 23:00:00,95913.3,95913.3,98669.8,95186.8796875,-0.0075737182695205,0.2,-1,-0.0287394970249172,-0.0301394970249172,True,False,False,False,0.006885254703987867,0.005462016998097596,0.005242634989513312,0.0038694990068843804,0.00585763213960529,0.02833426350372537,3,4,4,4,4,0.4301369863013699,0.6684931506849315,0.6301369863013698
690,2024-12-04 23:00:00,2024-12-05,2024-12-05 23:00:00,98669.8,98669.8,97001.5,99231.796875,0.0056957333956286,0.6,1,-0.0169079090055924,-0.0183079090055924,False,True,False,False,0.007918751904500329,0.005857632139605286,0.005993564706527264,0.004380338135541173,0.011207209681448572,0.01705247960712894,4,4,5,5,5,0.6136986301369863,0.7397260273972602,0.7671232876712328
691,2024-12-05 23:00:00,2024-12-06,2024-12-06 23:00:00,97001.5,97001.6,99802.5,96780.096875,-0.0022824711473534,0.2,-1,-0.0288747814469039,-0.0302747814469039,True,False,False,False,0.017647837060938892,0.011207209681448572,0.007879290433384303,0.007305600724699657,0.006014578300209855,0.028466790802526818,5,5,5,5,5,0.989041095890411,0.9808219178082191,0.9013698630136986
692,2024-12-06 23:00:00,2024-12-07,2024-12-07 23:00:00,99802.5,99802.5,99899.2,99916.134375,0.0011385924701285,0.6,1,0.0009689136043686,-0.0004310863956313,True,True,True,True,0.00929853126591685,0.006014578300209856,0.008020594402229568,0.004288855785048747,0.002812386129714751,0.000968444510565442,5,5,5,5,2,0.8,0.7561643835616438,0.9013698630136986
693,2024-12-07 23:00:00,2024-12-08,2024-12-08 23:00:00,99899.2,99899.2,101200.0,99731.5703125,-0.0016779882871934,0.4,-1,-0.0130211252942966,-0.0144211252942966,True,False,False,False,0.00485013894005158,0.0028123861297147572,0.007455571217433099,0.0022114599457620323,0.003703121603194779,0.012937079238929625,2,2,5,2,3,0.15342465753424658,0.16712328767123288,0.8821917808219178
694,2024-12-08 23:00:00,2024-12-09,2024-12-09 23:00:00,101200.0,101200.1,97349.1,99258.915625,-0.0191806756422924,0.0,-1,0.0380533220816975,0.0366533220816975,False,False,True,True,0.005493041831357049,0.0037031216031947816,0.004352739561357671,0.002974101863539117,0.007536534910774249,0.03879527007018741,2,3,3,3,5,0.22465753424657534,0.3150684931506849,0.38904109589041097
695,2024-12-09 23:00:00,2024-12-10,2024-12-10 23:00:00,97349.1,97349.1,96602.4,97556.2875,0.0021282939441658,0.6,1,-0.0076703328536166,-0.0090703328536166,False,True,False,False,0.011890839257887335,0.007536534910774253,0.0051249535738231025,0.005624900668250869,0.007819823444301436,0.007699901152833502,5,5,4,5,5,0.8931506849315068,0.8849315068493151,0.5753424657534246
696,2024-12-10 23:00:00,2024-12-11,2024-12-11 23:00:00,96602.4,96602.3,101115.3,96541.9140625,-0.0006261328652289,0.6,1,0.0467173141840309,0.0453173141840309,True,False,False,True,0.010663986263971352,0.00781982344430144,0.006591440181513354,0.005252374919164342,0.0052044389657361296,0.045657864257621236,5,5,5,5,4,0.8465753424657534,0.9068493150684932,0.8136986301369863
697,2024-12-11 23:00:00,2024-12-12,2024-12-12 23:00:00,101115.3,101115.3,99982.4,101041.375,-0.00073109608536,0.6,1,-0.0112040413270791,-0.0126040413270791,False,False,True,False,0.007793949085845555,0.005204438965736126,0.007008888925975923,0.0041094761771699835,0.00568449993035841,0.01126727938969159,4,4,5,4,4,0.5863013698630137,0.6136986301369863,0.8465753424657534
698,2024-12-12 23:00:00,2024-12-13,2024-12-13 23:00:00,99982.4,99982.3,101371.9,98751.296875,-0.0123131983729135,0.2,-1,-0.0138984600274247,-0.0152984600274247,True,False,False,False,0.007577416958718083,0.005684499930358413,0.006343856999922333,0.004298158957167712,0.004708484454755504,0.013801761938297024,4,4,5,5,4,0.5424657534246575,0.6986301369863014,0.7835616438356164
699,2024-12-13 23:00:00,2024-12-14,2024-12-14 23:00:00,101371.9,101371.9,101381.0,100955.38125,-0.004108818617388,0.6,1,8.976846640940117e-05,-0.0013102315335905,True,False,False,True,0.006153661254581706,0.004708484454755502,0.005232522052736432,0.0033312801068078692,0.0031797377063156685,8.976443746173359e-05,3,4,4,3,2,0.3041095890410959,0.5342465753424658,0.6109589041095891
700,2024-12-14 23:00:00,2024-12-15,2024-12-15 23:00:00,101381.0,101381.0,104460.4,101307.0984375,-0.0007289488414988,0.4,-1,-0.0303745277714757,-0.0317745277714757,True,False,False,False,0.00457901381915744,0.003179737706315668,0.0045945399298167496,0.002247077624594566,0.003652269196463338,0.029922355343713635,2,2,3,2,3,0.12602739726027398,0.2328767123287671,0.4410958904109589
701,2024-12-15 23:00:00,2024-12-16,2024-12-16 23:00:00,104460.4,104460.5,106023.2,102872.146875,-0.0152043561483585,0.2,-1,-0.0149597216172618,-0.0163597216172618,True,False,False,False,0.005531123117787522,0.003652269196463333,0.003878131273017645,0.0027901275378141577,0.0055099820236503795,0.014849885870759132,2,3,2,3,4,0.22465753424657534,0.3041095890410959,0.2328767123287671
702,2024-12-16 23:00:00,2024-12-17,2024-12-17 23:00:00,106023.2,106023.2,106074.6,104858.1890625,-0.010988264243109,0.2,-1,-0.0004847995533054,-0.0018847995533054,True,False,False,False,0.008192546536984344,0.005509982023650378,0.004206241495005725,0.003911512242159576,0.005384584609715636,0.0004846820759691567,4,4,3,4,4,0.6547945205479452,0.663013698630137,0.33972602739726027
703,2024-12-17 23:00:00,2024-12-18,2024-12-18 23:00:00,106074.6,106074.6,100181.1,105359.446875,-0.0067419827649598,0.2,-1,0.0555599549750835,0.0541599549750835,False,False,True,True,0.007499831879325173,0.005384584609715635,0.004878798333904152,0.004005191523319314,0.0066571349642634645,0.05716307205971014,4,4,4,4,5,0.5287671232876713,0.6356164383561644,0.5123287671232877
704,2024-12-18 23:00:00,2024-12-19,2024-12-19 23:00:00,100181.1,100181.2,97434.4,99526.5625,-0.0065335427540724,0.4,-1,0.0274183180077699,0.0260183180077699,False,False,True,True,0.010189754687594104,0.006657134964263469,0.00594041272529506,0.004944573657458262,0.007976225382968967,0.02780021705908184,5,5,5,5,5,0.8246575342465754,0.8136986301369863,0.736986301369863
705,2024-12-19 23:00:00,2024-12-20,2024-12-20 23:00:00,97434.4,97434.3,97764.4,98383.371875,0.0097395978730305,1.0,1,0.0033879239651743,0.0019879239651743,True,True,True,True,0.012706155799868092,0.007976225382968967,0.006733000719775435,0.006140195129486899,0.009586157313337474,0.0033811715480705816,5,5,5,5,5,0.9123287671232877,0.9123287671232877,0.821917808219178
706,2024-12-20 23:00:00,2024-12-21,2024-12-21 23:00:00,97764.4,97764.5,97261.8,97994.3515625,0.0023520991536797,0.6,1,-0.0051419482532002,-0.0065419482532002,False,True,False,False,0.013159399876983169,0.009586157313337468,0.00811235053913352,0.007484793132086794,0.004256049526976372,0.005154190694981463,5,5,5,5,3,0.9342465753424658,0.9452054794520548,0.9068493150684932
707,2024-12-21 23:00:00,2024-12-22,2024-12-22 23:00:00,97261.8,97261.7,95153.5,96523.8375,-0.0075873827134599,0.4,-1,0.0216755413487528,0.0202755413487528,False,False,True,True,0.007015772550648526,0.004256049526976362,0.0075200155163,0.0030606260664300944,0.005676051379674763,0.02191493480790566,3,3,5,3,4,0.4602739726027397,0.41643835616438357,0.8821917808219178
708,2024-12-22 23:00:00,2024-12-23,2024-12-23 23:00:00,95153.5,95153.4,94861.1,96509.68125,0.0142525629640528,1.0,1,-0.0030718818245064,-0.0044718818245064,False,True,False,False,0.00818856724485522,0.005676051379674757,0.00680202673597167,0.004027417141399647,0.007384303384195827,0.003077660672399993,4,4,5,4,5,0.6493150684931507,0.6904109589041096,0.8191780821917808
709,2024-12-23 23:00:00,2024-12-24,2024-12-24 23:00:00,94861.1,94861.0,98627.2,96318.8265625,0.0153669582421033,0.8,1,0.0397023012618462,0.0383023012618462,True,True,True,True,0.010866106690027136,0.007384303384195823,0.005838986732313744,0.006046701224625917,0.006582367527295803,0.03893336921614477,5,5,4,5,5,0.8575342465753425,0.8712328767123287,0.7178082191780822
710,2024-12-24 23:00:00,2024-12-25,2024-12-25 23:00:00,98627.2,98626.9,99379.7,98357.2234375,-0.0027373438818094,0.4,-1,-0.0076328060600099,-0.0090328060600099,True,False,False,False,0.007911314863783351,0.006582367527295793,0.006578395510738223,0.004922803374042717,0.0030294078353800464,0.007600781818967777,4,5,5,5,2,0.6027397260273972,0.7972602739726027,0.8
711,2024-12-25 23:00:00,2024-12-26,2024-12-26 23:00:00,99379.7,99379.6,95751.0,98650.3921875,-0.0073385994574344,0.4,-1,0.0365125236970163,0.0351125236970163,False,False,True,True,0.0063270382851494415,0.00302940783538003,0.005935672066021869,0.0024990724158968636,0.005096940698264544,0.03719679558313036,3,2,5,2,4,0.32602739726027397,0.18904109589041096,0.7205479452054795
712,2024-12-26 23:00:00,2024-12-27,2024-12-27 23:00:00,95751.0,95750.9,94258.9,95899.73125,0.0015533127591357,0.8,1,-0.0155820989672159,-0.0169820989672159,False,True,False,False,0.007535038798550399,0.005096940698264539,0.005209862736827796,0.003505417333930542,0.005463282098722269,0.01570582029230975,4,4,4,4,4,0.5260273972602739,0.5863013698630137,0.5863013698630137
713,2024-12-27 23:00:00,2024-12-28,2024-12-28 23:00:00,94258.9,94258.9,95259.1,94479.7234375,0.0023427330204363,0.8,1,0.0106111995790318,0.0092111995790318,True,True,True,True,0.008353808853416826,0.005463282098722261,0.004652598484251885,0.0037444316828048794,0.0016605515819839343,0.010555295922944928,4,4,3,4,1,0.6657534246575343,0.6493150684931507,0.4383561643835616
714,2024-12-28 23:00:00,2024-12-29,2024-12-29 23:00:00,95259.1,95259.1,93700.0,95639.121875,0.0039893498363935,0.8,1,-0.0163669402713232,-0.0177669402713232,False,True,False,False,0.0038897421173760007,0.0016605515819839028,0.004432734010785858,0.0014371780836746062,0.0026823191136599632,0.01650235825670712,1,1,3,1,2,0.0958904109589041,0.03561643835616438,0.3835616438356164
715,2024-12-29 23:00:00,2024-12-30,2024-12-30 23:00:00,93700.0,93699.9,92759.3,93093.3921875,-0.0064739360992529,0.2,-1,0.0100384312043021,0.0086384312043021,False,False,True,True,0.004591115261472792,0.002682319113659949,0.0036292028539591605,0.001967144272915814,0.007704252607157785,0.010090223241707524,2,2,2,2,5,0.12876712328767123,0.136986301369863,0.16712328767123288
716,2024-12-30 23:00:00,2024-12-31,2024-12-31 23:00:00,92759.3,92759.3,93548.9,93380.390625,0.0066957235015788,0.6,1,0.0085123540173328,0.0071123540173328,True,True,True,True,0.008787348905536492,0.00770425260715778,0.004763029777637453,0.004677001288113806,0.004603685419683132,0.008476328230340396,5,5,4,5,4,0.7150684931506849,0.8931506849315068,0.473972602739726
717,2024-12-31 23:00:00,2025-01-01,2025-01-01 23:00:00,93548.9,93548.8,94580.9,94466.634375,0.009810210221606,0.8,1,0.0110327444071969,0.0096327444071969,True,True,True,True,0.007634598945934522,0.004603685419683121,0.00534992773877403,0.0032079977640958233,0.0034152792343347745,0.010971258691304787,4,4,4,3,2,0.5452054794520548,0.4986301369863014,0.6273972602739726
718,2025-01-01 23:00:00,2025-01-02,2025-01-02 23:00:00,94580.9,94580.9,96967.5,95684.8078125,0.0116715722994812,1.0,1,0.0252334245074852,0.0238334245074852,True,True,True,True,0.005257315871033845,0.0034152792343347606,0.005479728304843287,0.0026452307661115615,0.004311246159815174,0.024920317890366677,2,2,4,3,3,0.1863013698630137,0.23835616438356164,0.6465753424657534
719,2025-01-02 23:00:00,2025-01-03,2025-01-03 23:00:00,96967.5,96967.6,98145.7,96382.43125,-0.0060336581844432,0.2,-1,-0.0121494189811852,-0.0135494189811852,True,False,False,False,0.007239753869423604,0.004311246159815161,0.004093583285613799,0.0033943907073545887,0.0026182439302300897,0.012077238453939704,4,3,3,4,2,0.4684931506849315,0.4191780821917808,0.2821917808219178
720,2025-01-03 23:00:00,2025-01-04,2025-01-04 23:00:00,98145.7,98145.7,98173.2,97719.19375,-0.0043456437724729,0.6,1,0.0002801956682767,-0.0011198043317232,True,False,False,True,0.0046438611166867245,0.00261824393023007,0.003477194120686352,0.002108712888502673,0.002146998974851311,0.00028015642080163366,2,2,2,2,1,0.136986301369863,0.12876712328767123,0.12876712328767123
721,2025-01-04 23:00:00,2025-01-05,2025-01-05 23:00:00,98173.2,98173.2,98340.2,98163.85625,-9.51761784274918e-05,0.4,-1,-0.0017010752425306,-0.0031010752425306,True,False,False,False,0.0034934007787597097,0.0021469989748512893,0.0031485391909290665,0.0017033295192985982,0.0018538318514600574,0.0016996300527258432,1,1,1,1,1,0.06301369863013699,0.08767123287671233,0.06575342465753424
722,2025-01-05 23:00:00,2025-01-06,2025-01-06 23:00:00,98340.2,98340.2,102180.4,97804.0171875,-0.0054523258291115,0.2,-1,-0.03905015446379,-0.04045015446379,True,False,False,False,0.003660846056173697,0.0018538318514600325,0.0022081511649755738,0.0015185207879543732,0.00448549983911026,0.03830698281324463,1,1,1,1,3,0.07945205479452055,0.06027397260273973,0.005479452054794521
723,2025-01-06 23:00:00,2025-01-07,2025-01-07 23:00:00,102180.4,102180.5,96920.3,101153.3359375,-0.0100514781944482,0.2,-1,0.0514794897265133,0.0500794897265133,False,False,True,True,0.006962033162263331,0.004485499839110247,0.003109600037074064,0.0032549670408170694,0.004787303752492843,0.05285088727549848,3,3,1,3,4,0.4328767123287671,0.4794520547945205,0.06027397260273973
724,2025-01-07 23:00:00,2025-01-08,2025-01-08 23:00:00,96920.3,96920.2,95014.1,96843.7859375,-0.0007894534220385,0.4,-1,0.0196666948685618,0.0182666948685618,False,False,True,True,0.007041997393734865,0.0047873037524928394,0.004186284385239634,0.0031592163799802155,0.005186693472086593,0.019863689640036583,3,4,3,3,4,0.4575342465753425,0.547945205479452,0.31232876712328766
725,2025-01-08 23:00:00,2025-01-09,2025-01-09 23:00:00,95014.1,95014.0,92505.9,94362.78125,-0.0068549694203282,0.2,-1,0.0263971625234176,0.0249971625234176,False,False,True,True,0.009184514017744052,0.005186693472086587,0.0050156641830090935,0.004237228071865366,0.007260037797194441,0.026752875371793633,5,4,4,4,5,0.7835616438356164,0.6082191780821918,0.536986301369863
726,2025-01-09 23:00:00,2025-01-10,2025-01-10 23:00:00,92505.9,92506.0,94675.5,92870.4125,0.0039404243405015,0.6,1,0.0234525328086827,0.0220525328086827,True,True,True,True,0.010206511152261625,0.0072600377971944385,0.005793854447104541,0.004954356909589637,0.006714366168891749,0.02318282873109288,5,5,4,5,5,0.8301369863013699,0.852054794520548,0.7150684931506849
727,2025-01-10 23:00:00,2025-01-11,2025-01-11 23:00:00,94675.5,94675.6,94562.5,94956.7546875,0.0029707230223236,0.8,1,-0.0011946055794735,-0.0025946055794735,False,True,False,False,0.009065263276490031,0.006714366168891744,0.006422845758007671,0.00430070462310191,0.002135607364885406,0.0011942634505825328,5,5,5,5,1,0.7671232876712328,0.821917808219178,0.7890410958904109
728,2025-01-11 23:00:00,2025-01-12,2025-01-12 23:00:00,94562.5,94562.4,94499.9,94082.034375,-0.0050809319233311,0.0,-1,0.0006609392316607,-0.0007390607683392,False,False,True,True,0.003570345891165446,0.0021356073648854004,0.0058213398338731554,0.001788846569566201,0.0024382474715808735,0.0006622152504957982,1,1,4,1,1,0.07123287671232877,0.09041095890410959,0.7232876712328767
729,2025-01-12 23:00:00,2025-01-13,2025-01-13 23:00:00,94499.9,94499.9,94485.3,94023.9484375,-0.0050365298005605,0.2,-1,0.0001544975179866,-0.0012455024820133,False,False,True,True,0.0038279581953702194,0.0024382474715808683,0.004270256994340516,0.0018353451516179102,0.006530229044080533,0.00015450945395761788,1,1,3,1,5,0.10136986301369863,0.12602739726027398,0.35342465753424657
730,2025-01-13 23:00:00,2025-01-14,2025-01-14 23:00:00,94485.3,94485.4,96514.9,94263.4375,-0.0023481165853312,0.4,-1,-0.0214795090035073,-0.0228795090035073,True,False,False,False,0.011269874784754861,0.006530229044080531,0.004149439174557952,0.0050390017284491035,0.004997475899703703,0.021253133726803458,5,5,3,5,4,0.8794520547945206,0.8,0.3095890410958904
731,2025-01-14 23:00:00,2025-01-15,2025-01-15 23:00:00,96514.9,96514.9,100460.0,96816.8203125,0.0031282248906646,0.6,1,0.0408755539300149,0.0394755539300149,True,True,True,True,0.007292008798641452,0.004997475899703699,0.004900423296228419,0.003297362898985042,0.005477353655933799,0.040062237750973825,4,4,4,3,4,0.4931506849315068,0.5808219178082191,0.5178082191780822
732,2025-01-15 23:00:00,2025-01-16,2025-01-16 23:00:00,100460.0,100460.0,99937.4,99344.1875,-0.0111070326498108,0.0,-1,0.0052020704758113,0.0038020704758113,False,False,True,True,0.0070944903444156784,0.005477353655933794,0.005665566645842365,0.003836547454277787,0.0059176624517598446,0.0052156483536172265,3,4,4,4,4,0.46301369863013697,0.663013698630137,0.6958904109589041
733,2025-01-16 23:00:00,2025-01-17,2025-01-17 23:00:00,99937.4,99937.4,104042.5,99500.2515625,-0.0043742226383715,0.2,-1,-0.0410767140229784,-0.0424767140229784,True,False,False,False,0.007692398774966461,0.005917662451759843,0.005455324597653692,0.003953902916425944,0.00611541333881315,0.0402554795430032,4,4,4,4,5,0.5726027397260274,0.7452054794520548,0.6520547945205479
734,2025-01-17 23:00:00,2025-01-18,2025-01-18 23:00:00,104042.5,104042.6,104524.3,102904.7859375,-0.0109350896268352,0.2,-1,-0.0046298343178659,-0.0060298343178659,True,False,False,False,0.007784399003612284,0.006115413338813145,0.005829519855154448,0.004901352432108578,0.005215222675520377,0.004620110746470129,4,5,4,5,4,0.589041095890411,0.7671232876712328,0.7287671232876712
735,2025-01-18 23:00:00,2025-01-19,2025-01-19 23:00:00,104524.3,104524.3,101311.5,103448.396875,-0.0102933301155808,0.2,-1,0.0307373500707491,0.0293373500707491,False,False,True,True,0.007666438968418505,0.005215222675520374,0.005739479848910924,0.004194185831855268,0.007833352838318925,0.031219651260912515,4,4,4,4,5,0.5589041095890411,0.6136986301369863,0.7123287671232876
736,2025-01-19 23:00:00,2025-01-20,2025-01-20 23:00:00,101311.5,101311.5,102247.6,101905.6484375,0.0058645705324666,0.6,1,0.0092398197637979,0.0078398197637979,True,True,True,True,0.0112041410238061,0.007833352838318926,0.00650403022021629,0.004933692846122106,0.016243807833404185,0.009197393767959397,5,5,5,5,5,0.873972602739726,0.9178082191780822,0.810958904109589
737,2025-01-20 23:00:00,2025-01-21,2025-01-21 23:00:00,102247.6,102247.7,106114.5,103881.471875,0.0159795621119712,0.8,1,0.0378179655874899,0.0364179655874899,True,True,True,True,0.02109756121415074,0.01624380783340418,0.010711654866280382,0.010730788224771656,0.00689765667127564,0.037121377042503345,5,5,5,5,5,0.9945205479452055,0.9972602739726028,0.989041095890411
738,2025-01-21 23:00:00,2025-01-22,2025-01-22 23:00:00,106114.5,106115.4,103664.9,104081.1234375,-0.0191620990769404,0.0,-1,0.0230927838937609,0.0216927838937609,False,False,True,True,0.011742033369614891,0.006897656671275637,0.011052241212593726,0.006121590852924186,0.003640497154940265,0.023355118242036947,5,5,5,5,3,0.8958904109589041,0.8246575342465754,0.989041095890411
739,2025-01-22 23:00:00,2025-01-23,2025-01-23 23:00:00,103664.9,103664.9,103864.1,102756.90625,-0.0087589314223039,0.2,-1,-0.001921576155478,-0.003321576155478,True,False,False,False,0.007355913139355739,0.003640497154940267,0.010308115824582634,0.0027990699638148855,0.007677217587318269,0.0019197322897251906,4,3,5,3,5,0.4931506849315068,0.2876712328767123,0.9780821917808219
740,2025-01-23 23:00:00,2025-01-24,2025-01-24 23:00:00,103864.1,103864.0,104808.1,104432.1609375,0.0054692712640844,0.8,1,0.0090897712393129,0.0076897712393129,True,True,True,True,0.013436267520089544,0.007677217587318268,0.006315198627391404,0.0051818870798182965,0.004467844627351575,0.009047745121560358,5,5,5,5,3,0.9424657534246575,0.8986301369863013,0.7753424657534247
741,2025-01-24 23:00:00,2025-01-25,2025-01-25 23:00:00,104808.1,104808.0,104702.0,104222.98125,-0.005582762687235,0.4,-1,0.00101137317762,-0.0003886268223799,False,False,True,True,0.007692352340452058,0.004467844627351572,0.005494830862346084,0.0035921890119519815,0.0024572169851960314,0.001012839085754476,4,3,4,4,1,0.5698630136986301,0.46301369863013697,0.6410958904109589
742,2025-01-25 23:00:00,2025-01-26,2025-01-26 23:00:00,104702.0,104702.0,102560.1,105141.1140625,0.0041939414958644,0.6,1,-0.0204571068365455,-0.0218571068365455,False,True,False,False,0.003792230966616355,0.00245721698519603,0.005248518189362511,0.001838494577466987,0.003741236391491666,0.020669251679912973,1,1,4,1,3,0.09041095890410959,0.1232876712328767,0.5945205479452055
743,2025-01-26 23:00:00,2025-01-27,2025-01-27 23:00:00,102560.1,102560.0,102021.3,103785.43125,0.0119474459365775,0.8,1,-0.0052525351014039,-0.0066525351014039,False,True,False,False,0.003554541840995334,0.003741236391491668,0.0036365797538364833,0.001835048529438943,0.008617684050473813,0.005267353197801574,1,3,2,1,5,0.06575342465753424,0.3150684931506849,0.18082191780821918
744,2025-01-27 23:00:00,2025-01-28,2025-01-28 23:00:00,102021.3,102021.3,101279.6,102218.60625,0.0019339711413204,0.4,-1,0.0072700504698528,0.0058700504698528,False,True,False,True,0.012540355134989795,0.008617684050473813,0.005538336322618859,0.006403386782601513,0.00468260360234405,0.007296606072094986,5,5,4,5,4,0.915068493150685,0.9287671232876712,0.6493150684931507
745,2025-01-28 23:00:00,2025-01-29,2025-01-29 23:00:00,101279.6,101279.7,103698.2,100053.5765625,-0.0121053345145518,0.2,-1,-0.0238794151246497,-0.0252794151246497,True,False,False,False,0.008250880071932868,0.0046826036023440475,0.005981381932589472,0.003224400179374124,0.003211813696808954,0.023599748381067112,4,4,5,3,2,0.6547945205479452,0.5178082191780822,0.7424657534246575
746,2025-01-29 23:00:00,2025-01-30,2025-01-30 23:00:00,103698.2,103698.1,104676.9,103748.5921875,0.0004859504552634,0.4,-1,-0.0094389386112183,-0.0108389386112183,True,True,True,False,0.007041467450736862,0.003211813696808947,0.005903627562421184,0.002717772399057017,0.0035778054570400793,0.009393705839480388,3,2,4,3,3,0.4438356164383562,0.2273972602739726,0.7178082191780822
747,2025-01-30 23:00:00,2025-01-31,2025-01-31 23:00:00,104676.9,104676.9,102379.7,104674.6453125,-2.1539494386968448e-05,0.6,1,-0.0219456250614987,-0.0233456250614987,False,False,True,False,0.00629930449475162,0.0035778054570400745,0.003856445124569453,0.002705443082417084,0.005131860925310262,0.022190012396209588,3,3,2,3,4,0.3150684931506849,0.27945205479452057,0.21643835616438356
748,2025-01-31 23:00:00,2025-02-01,2025-02-01 23:00:00,102379.7,102379.8,100603.6,102843.6859375,0.0045320111066939,0.6,1,-0.0173491255110871,-0.0187491255110871,False,True,False,False,0.0067097041698696075,0.005131860925310261,0.004082226029818726,0.0034026829144537065,0.0023847813735155504,0.017500408451696443,3,4,3,4,1,0.3780821917808219,0.5972602739726027,0.27671232876712326
749,2025-02-01 23:00:00,2025-02-02,2025-02-02 23:00:00,100603.6,100603.6,97664.5,101732.565625,0.0112219207364347,0.8,1,-0.0292146603103666,-0.0306146603103666,False,True,False,False,0.004571655487477584,0.002384781373515547,0.003855040265509331,0.0020565103859744305,0.0067461193852282626,0.029649906511090025,2,1,2,2,5,0.13424657534246576,0.11506849315068493,0.21643835616438356
750,2025-02-02 23:00:00,2025-02-03,2025-02-03 23:00:00,97664.5,97664.5,101293.7,101215.965625,0.0363639359746888,1.0,1,0.0371598687342893,0.0357598687342893,True,True,True,True,0.010272838817243385,0.006746119385228262,0.005016022969692752,0.005626747077297045,0.012228507487506018,0.0364860820077592,5,5,4,5,5,0.8246575342465754,0.8136986301369863,0.5123287671232877
751,2025-02-03 23:00:00,2025-02-04,2025-02-04 23:00:00,101293.7,101293.6,97709.9,101429.5234375,0.0013408873157956,0.6,1,-0.0353793329489722,-0.0367793329489722,False,True,False,False,0.015916052363901527,0.012228507487506014,0.008153591319746379,0.008843574877430704,0.007096471100630332,0.03602133329127267,5,5,5,5,5,0.9698630136986301,0.9835616438356164,0.9123287671232877
752,2025-02-04 23:00:00,2025-02-05,2025-02-05 23:00:00,97709.9,97710.0,96553.2,100148.378125,0.0249563056046521,1.0,1,-0.0118391157506908,-0.0132391157506908,False,True,False,False,0.011215768992360724,0.007096471100630334,0.009021632494261042,0.005282910048911349,0.0038107041676217973,0.011908732744746025,5,5,5,5,3,0.863013698630137,0.8301369863013699,0.9397260273972603
