p_rule,filters,side,leverage,train_trades,train_accuracy,train_avg_net,train_total_return,train_max_drawdown,val_trades,val_accuracy,val_avg_net,val_total_return,val_max_drawdown,test_trades,test_accuracy,test_avg_net,test_total_return,test_max_drawdown
long_p80,trend72_down,1,2.0,101,0.6435643564356436,0.00715133818920405,0.7878418529676932,-0.3116136757122856,53,0.5471698113207547,0.005150444873292451,0.24955912984114992,-0.11041929732759226,51,0.47058823529411764,-0.0026905888188223015,-0.22997178316336364,-0.53690740161973
long_p80,trend72_down,1,3.0,101,0.6435643564356436,0.010727007283806074,1.1466245294872466,-0.4453805537330925,53,0.5471698113207547,0.007725667309938677,0.3473845376428615,-0.1646994046411978,51,0.47058823529411764,-0.004035883228233456,-0.3924735975067555,-0.7089142599211605
long_p80,trend72_down,1,5.0,101,0.6435643564356436,0.017878345473010118,1.4579328543090204,-0.6669528037055661,53,0.5471698113207547,0.012876112183231118,0.463083291435058,-0.2709286967269434,51,0.47058823529411764,-0.006726472047055765,-0.730631619789138,-0.9144507630447658
long_p80,trend72_down,1,10.0,101,0.6435643564356436,0.035756690946020235,-0.4413856608798773,-0.9548633534891472,53,0.5471698113207547,0.025752224366462236,0.21736438818675907,-0.5544373651591129,51,0.47058823529411764,-0.01345294409411153,-1.151006631398335,-1.09145130931537
long_p80,trend168_up,1,1.0,75,0.41333333333333333,-0.0032513995498924544,-0.2331937614247973,-0.37247497026307386,28,0.5357142857142857,-0.002189197245496328,-0.06255362811364251,-0.11109826675789936,18,0.4444444444444444,-6.522389963187715e-05,-0.005018796551600868,-0.08918260436378977
long_p80,trend168_up,1,2.0,75,0.41333333333333333,-0.006502799099784909,-0.4372771459075572,-0.6198005640406503,28,0.5357142857142857,-0.004378394490992656,-0.12705304107119486,-0.2128103079090411,18,0.4444444444444444,-0.0001304477992637543,-0.017421118789225698,-0.17303400331924634
long_p80,trend168_up,1,3.0,75,0.41333333333333333,-0.009754198649677366,-0.6053250708832387,-0.7780841294383694,28,0.5357142857142857,-0.006567591736488987,-0.19266776671254648,-0.30606754732339747,18,0.4444444444444444,-0.00019567169889563493,-0.036697289401072086,-0.2516542685485468
long_p80,trend168_up,1,5.0,75,0.41333333333333333,-0.016256997749462283,-0.8320023430755071,-0.9331804994534048,28,0.5357142857142857,-0.01094598622748165,-0.3241051160850237,-0.47033781521712437,18,0.4444444444444444,-0.0003261194981593977,-0.09354315948292158,-0.3936737145149606
long_p80,trend168_up,1,10.0,75,0.41333333333333333,-0.032513995498924565,-0.9930911989107876,-0.9987219841328103,28,0.5357142857142857,-0.0218919724549633,-0.6231015590986277,-0.7594413811539704,18,0.4444444444444444,-0.0006522389963187954,-0.3112749033859168,-0.6667022102411886
long_p80,trend168_down,1,1.0,88,0.6590909090909091,0.0044280607983582815,0.43580504782662666,-0.12985817714436032,51,0.5098039215686274,0.0025141765964215345,0.12329262143941899,-0.07597613923930757,52,0.5384615384615384,0.00043330285290981037,-0.009357838991378764,-0.23635065790741427
long_p80,trend168_down,1,2.0,88,0.6590909090909091,0.008856121596716563,0.9500318653244055,-0.25032483038441367,51,0.5098039215686274,0.005028353192843069,0.23298134468960296,-0.14830879841478117,52,0.5384615384615384,0.0008666057058196207,-0.08272744962096434,-0.44362941728504
long_p80,trend168_down,1,3.0,88,0.6590909090909091,0.013284182395074841,1.5040525909009141,-0.36470109325722466,51,0.5098039215686274,0.0075425297892646,0.3238244005185307,-0.21696834630398676,52,0.5384615384615384,0.0012999085587294278,-0.21436480734153074,-0.6183129867502284
long_p80,trend168_down,1,5.0,88,0.6590909090909091,0.0221403039917914,2.4611678350765294,-0.567171931307376,51,0.5098039215686274,0.01257088298210766,0.43227683387613425,-0.34327588186075564,52,0.5384615384615384,0.002166514264549043,-0.5938026629273725,-0.8674908410682028
long_p80,trend168_down,1,10.0,88,0.6590909090909091,0.0442806079835828,0.937098563626612,-0.9008160712683542,51,0.5098039215686274,0.02514176596421532,0.21949715504141598,-0.6082425976927196,52,0.5384615384615384,0.004333028529098086,-1.3135074621724068,-1.1969617718201526
long_p80,weekday,1,1.0,120,0.5666666666666667,0.0022519206454784087,0.26403625199154845,-0.18391421450402523,57,0.47368421052631576,0.0005775808486134717,0.02063366777299125,-0.12215622153307915,55,0.4727272727272727,-0.0017998894778567542,-0.12339182320711228,-0.3362941378580836
long_p80,weekday,1,2.0,120,0.5666666666666667,0.004503841290956817,0.4880236276680401,-0.35278337476656685,57,0.47368421052631576,0.0011551616972269433,0.01662672044138258,-0.23319756562470284,55,0.4727272727272727,-0.0035997789557135084,-0.2828019250822088,-0.5793388626225204
long_p80,weekday,1,3.0,120,0.5666666666666667,0.006755761936435232,0.631441657022465,-0.5021809178984158,57,0.47368421052631576,0.0017327425458404148,-0.011007819726214119,-0.33374508170830586,55,0.4727272727272727,-0.005399668433570262,-0.4579930804910849,-0.7487460019578984
long_p80,weekday,1,5.0,120,0.5666666666666667,0.011259603227392037,0.5740734800927123,-0.7343898519734138,57,0.47368421052631576,0.0028879042430673516,-0.12665206609816027,-0.5058059196295752,55,0.4727272727272727,-0.008999447389283783,-0.782731353916729,-0.9337545964406344
long_p80,weekday,1,10.0,120,0.5666666666666667,0.022519206454784075,-0.7044812759381845,-0.9775690864673112,57,0.47368421052631576,0.005775808486134703,-0.5740387827235315,-0.8420837772825214,55,0.4727272727272727,-0.017998894778567566,-1.0863486710783348,-1.0505705291518694
long_p80,weekend,1,1.0,43,0.4883720930232558,-0.0028933975219491734,-0.1289931231667043,-0.20792227587180423,22,0.6363636363636364,0.0015456079623924154,0.031738052334476796,-0.03706353030943832,15,0.6666666666666666,0.008023442629337189,0.12441379813864195,-0.02395462368515011
long_p80,weekend,1,2.0,43,0.4883720930232558,-0.005786795043898347,-0.2625604349130941,-0.3811773621477812,22,0.6363636363636364,0.0030912159247848308,0.05872420389996691,-0.07371973041421231,15,0.6666666666666666,0.016046885258674377,0.25668579969361516,-0.04790924737030022
long_p80,weekend,1,3.0,43,0.4883720930232558,-0.008680192565847521,-0.3942248718705774,-0.5239189893792604,22,0.6363636363636364,0.004636823887177246,0.08066184047600755,-0.10996860031432143,15,0.6666666666666666,0.024070327888011563,0.39630045925523727,-0.07186387105545022
long_p80,weekend,1,5.0,43,0.4883720930232558,-0.01446698760974588,-0.6305966056419248,-0.7332962478284879,22,0.6363636363636364,0.00772803981196207,0.10845694686858365,-0.18124434950054658,15,0.6666666666666666,0.040117213146685926,0.6946778167347123,-0.11977311842575011
long_p80,weekend,1,10.0,43,0.4883720930232558,-0.02893397521949176,-0.9547134324270566,-0.9749802793318924,22,0.6363636363636364,0.01545607962392414,0.07903385983717448,-0.3523054438844794,15,0.6666666666666666,0.08023442629337185,1.500564912898835,-0.23954623685150045
long_p80,high_vol24+mom24_up,1,1.0,12,0.5833333333333334,0.002801566740686614,0.03254260290995581,-0.021957579947477712,7,0.2857142857142857,-0.0014338916737402692,-0.011400634358402995,-0.05095494214095486,4,0.5,0.0019285240568791967,0.006008316894136723,-0.03901603710645862
long_p80,high_vol24+mom24_up,1,2.0,12,0.5833333333333334,0.005603133481373228,0.0627895770862581,-0.043915159894955536,7,0.2857142857142857,-0.0028677833474805383,-0.025475816940846108,-0.1007293598069392,4,0.5,0.0038570481137583934,0.008584921895155473,-0.07803207421291758
long_p80,high_vol24+mom24_up,1,3.0,12,0.5833333333333334,0.008404700222059839,0.09053389416555468,-0.06587273984243325,7,0.2857142857142857,-0.004301675021220807,-0.04214668044515768,-0.14933868924632143,4,0.5,0.005785572170637587,0.007699790843244347,-0.11704811131937631
long_p80,high_vol24+mom24_up,1,5.0,12,0.5833333333333334,0.01400783370343306,0.13774651569630092,-0.10978789973738878,7,0.2857142857142857,-0.007169458368701355,-0.08295697553308767,-0.24312336505981136,4,0.5,0.00964262028439597,-0.0045744048604431375,-0.1950801855322939
long_p80,high_vol24+mom24_up,1,10.0,12,0.5833333333333334,0.02801566740686612,0.2001142857812852,-0.21957579947477757,7,0.2857142857142857,-0.01433891673740271,-0.2247871349055871,-0.4582587079243825,4,0.5,0.01928524056879194,-0.09788917510321948,-0.3901603710645878
long_p80,high_vol24+trend72_up,1,1.0,10,0.5,0.0016208419791309957,0.014838823696591064,-0.03907603901649259,5,0.4,0.0020547397244410803,0.0101906819160964,-0.008465395966607447,1,1.0,0.043779036190789336,0.04377903619078927,0.0
long_p80,high_vol24+trend72_up,1,2.0,10,0.5,0.0032416839582619914,0.026941974532669777,-0.07758473090464102,5,0.4,0.004109479448882161,0.020213552182254624,-0.016894817883634228,1,1.0,0.08755807238157867,0.08755807238157876,0.0
long_p80,high_vol24+trend72_up,1,3.0,10,0.5,0.004862525937392984,0.03632072740982761,-0.11549516058400255,5,0.4,0.006164219173323241,0.030066006985917326,-0.025288265751079897,1,1.0,0.131337108572368,0.13133710857236802,0.0
long_p80,high_vol24+trend72_up,1,5.0,10,0.5,0.008104209895654968,0.04698941191156569,-0.18940705572073369,5,0.4,0.010273698622205403,0.04924967539100633,-0.04196723933722868,1,1.0,0.21889518095394667,0.21889518095394678,0.0
long_p80,high_vol24+trend72_up,1,10.0,10,0.5,0.016208419791309936,0.02825071667676604,-0.361910727247693,5,0.4,0.020547397244410806,0.09406036166007281,-0.0830351274349358,1,1.0,0.43779036190789333,0.43779036190789333,0.0
long_p80,high_vol24+rsi_hot,1,1.0,6,0.3333333333333333,-0.0033359002336461664,-0.020565063983422727,-0.0420472859936637,7,0.5714285714285714,-0.0010604456560443936,-0.008381640015284963,-0.04546304770557463,1,0.0,-0.039016037106458776,-0.039016037106458734,0.0
long_p80,high_vol24+rsi_hot,1,2.0,6,0.3333333333333333,-0.006671800467292333,-0.042167825824784844,-0.08303948732857414,7,0.5714285714285714,-0.0021208913120887873,-0.018709364952862573,-0.09026105846214327,1,0.0,-0.07803207421291755,-0.07803207421291758,0.0
long_p80,high_vol24+rsi_hot,1,3.0,6,0.3333333333333333,-0.010007700700938498,-0.06471754977127131,-0.12298714788776999,7,0.5714285714285714,-0.003181336968133181,-0.031025993035921906,-0.13439805922555492,1,0.0,-0.11704811131937633,-0.11704811131937631,0.0
long_p80,high_vol24+rsi_hot,1,5.0,6,0.3333333333333333,-0.016679501168230842,-0.1123062943883304,-0.1997910222111774,7,0.5714285714285714,-0.005302228280221975,-0.06179207929545949,-0.22070513859630947,1,0.0,-0.1950801855322939,-0.1950801855322939,0.0
long_p80,high_vol24+rsi_hot,1,10.0,6,0.3333333333333333,-0.033359002336461684,-0.2419347958013831,-0.3742593162574672,7,0.5714285714285714,-0.01060445656044395,-0.17630522812049032,-0.4251870490524512,1,0.0,-0.3901603710645878,-0.3901603710645878,0.0
long_p80,high_vol24+high_volume,1,1.0,7,0.5714285714285714,0.013334092165412615,0.09495408682200202,-0.02273056742466084,1,1.0,0.008166259004644584,0.008166259004644516,0.0,0,0.0,0.0,0.0,0.0
long_p80,high_vol24+high_volume,1,2.0,7,0.5714285714285714,0.02666818433082523,0.19290414143207402,-0.045461134849322016,1,1.0,0.016332518009289167,0.016332518009289254,0.0,0,0.0,0.0,0.0,0.0
long_p80,high_vol24+high_volume,1,3.0,7,0.5714285714285714,0.04000227649623784,0.2934728724103559,-0.06819170227398297,1,1.0,0.024498777013933753,0.02449877701393377,0.0,0,0.0,0.0,0.0,0.0
long_p80,high_vol24+high_volume,1,5.0,7,0.5714285714285714,0.06667046082706306,0.5007944977236463,-0.11365283712330498,1,1.0,0.04083129502322292,0.040831295023223024,0.0,0,0.0,0.0,0.0,0.0
long_p80,high_vol24+high_volume,1,10.0,7,0.5714285714285714,0.13334092165412612,1.0324279757809243,-0.22730567424660997,1,1.0,0.08166259004644584,0.08166259004644583,0.0,0,0.0,0.0,0.0,0.0
long_p80,high_atr+mom24_up,1,1.0,9,0.5555555555555556,-0.00012330217293831557,-0.0019256620499832344,-0.021957579947477712,8,0.25,-0.004055062591190303,-0.033548482007295766,-0.07221664438750175,4,0.25,-0.0028984302271716092,-0.01332939115618037,-0.039016037106458734
long_p80,high_atr+mom24_up,1,2.0,9,0.5555555555555556,-0.00024660434587663114,-0.0054798722039184344,-0.043915159894955536,8,0.25,-0.008110125182380606,-0.06914085231652278,-0.14102254595761465,4,0.25,-0.0057968604543432185,-0.030018400412551327,-0.07803207421291758
long_p80,high_atr+mom24_up,1,3.0,9,0.5555555555555556,-0.0003699065188149468,-0.010654341137283807,-0.06587273984243325,8,0.25,-0.01216518777357091,-0.10652378848948318,-0.2065114462786487,4,0.25,-0.008695290681514832,-0.04990013024681872,-0.11704811131937631
long_p80,high_atr+mom24_up,1,5.0,9,0.5555555555555556,-0.0006165108646915829,-0.02580898406712695,-0.10978789973738878,8,0.25,-0.02027531295595153,-0.18568073755063486,-0.32790588152836464,4,0.25,-0.014492151135858056,-0.09857873535923034,-0.1950801855322939
long_p80,high_atr+mom24_up,1,10.0,9,0.5555555555555556,-0.0012330217293831658,-0.0906280454646664,-0.21957579947477757,8,0.25,-0.04055062591190306,-0.3984600809774267,-0.5796264127703008,4,0.25,-0.02898430227171611,-0.2646411229682484,-0.3901603710645878
long_p80,high_atr+trend72_up,1,1.0,9,0.5555555555555556,0.003516044291920978,0.03074945039813337,-0.024010688662546076,6,0.3333333333333333,-0.002021593398522524,-0.01244088158373291,-0.022403259013340504,2,1.0,0.05300873818699699,0.10874221529923256,0.0
long_p80,high_atr+trend72_up,1,2.0,9,0.5555555555555556,0.007032088583841956,0.05965561791581919,-0.04820082712751739,6,0.3333333333333333,-0.004043186797045048,-0.02549866473466389,-0.04480651802668112,2,1.0,0.10601747637399397,0.22293390844894323,0.0
long_p80,high_atr+trend72_up,1,3.0,9,0.5555555555555556,0.010548132875762931,0.08664082158260689,-0.0725467126388033,6,0.3333333333333333,-0.006064780195567571,-0.039164499680111486,-0.06720977704002162,2,1.0,0.15902621456099095,0.3425750794491311,0.0
long_p80,high_atr+trend72_up,1,5.0,9,0.5555555555555556,0.01758022145960488,0.13455418375514383,-0.12161326008507767,6,0.3333333333333333,-0.010107966992612622,-0.06828338584623461,-0.11201629506670274,2,1.0,0.2650436909349849,0.5982058550009397,0.0
long_p80,high_atr+trend72_up,1,10.0,9,0.5555555555555556,0.03516044291920976,0.21594349762810072,-0.2454364587101845,6,0.3333333333333333,-0.020215933985225244,-0.1510448149249236,-0.22403259013340548,2,1.0,0.5300873818699698,1.3326486562638191,0.0
long_p80,high_atr+rsi_hot,1,1.0,5,0.4,-0.0009158845131796298,-0.005209498861618034,-0.02702851880187862,6,0.5,-0.0014373044724999616,-0.00957085546250136,-0.04546304770557463,2,0.5,0.011611201538372931,0.020794105785109762,0.0
long_p80,high_atr+rsi_hot,1,2.0,5,0.4,-0.0018317690263592596,-0.01165570250726844,-0.05382934697803132,6,0.5,-0.002874608944999923,-0.021060205156512857,-0.09026105846214327,2,0.5,0.023222403076745862,0.0367316169869476,0.0
long_p80,high_atr+rsi_hot,1,3.0,5,0.4,-0.002747653539538892,-0.019303519414773707,-0.08040248452845755,6,0.5,-0.004311913417499886,-0.0345038277762546,-0.13439805922555492,2,0.5,0.034833604615118786,0.0478125336055133,0.0
long_p80,high_atr+rsi_hot,1,5.0,5,0.4,-0.00457942256589816,-0.0380641903951795,-0.13286568775213148,6,0.5,-0.0071865223624998165,-0.06739103101375221,-0.22070513859630947,2,0.5,0.05805600769186464,0.055404583092828474,0.0
long_p80,high_atr+rsi_hot,1,10.0,5,0.4,-0.00915884513179632,-0.10356059969254927,-0.2600391098611069,6,0.5,-0.014373044724999633,-0.18607804794860716,-0.4251870490524512,2,0.5,0.11611201538372928,-0.010605698396144114,0.0
long_p80,high_atr+high_volume,1,1.0,7,0.5714285714285714,0.013334092165412615,0.09495408682200202,-0.02273056742466084,3,0.3333333333333333,-0.015685719156693926,-0.0467668432290923,-0.022403259013340504,1,1.0,0.021489163880641884,0.021489163880641815,0.0
long_p80,high_atr+high_volume,1,2.0,7,0.5714285714285714,0.02666818433082523,0.19290414143207402,-0.045461134849322016,3,0.3333333333333333,-0.03137143831338785,-0.09292904007789637,-0.04480651802668112,1,1.0,0.04297832776128377,0.04297832776128385,0.0
long_p80,high_atr+high_volume,1,3.0,7,0.5714285714285714,0.04000227649623784,0.2934728724103559,-0.06819170227398297,3,0.3333333333333333,-0.04705715747008179,-0.13845056369894804,-0.06720977704002162,1,1.0,0.06446749164192565,0.06446749164192567,0.0
long_p80,high_atr+high_volume,1,5.0,7,0.5714285714285714,0.06667046082706306,0.5007944977236463,-0.11365283712330498,3,0.3333333333333333,-0.07842859578346965,-0.22742748386793732,-0.11201629506670274,1,1.0,0.10744581940320941,0.10744581940320952,0.0
long_p80,high_atr+high_volume,1,10.0,7,0.5714285714285714,0.13334092165412612,1.0324279757809243,-0.22730567424660997,3,0.3333333333333333,-0.1568571915669393,-0.43613612348225306,-0.22403259013340548,1,1.0,0.21489163880641882,0.21489163880641882,0.0
long_p80,low_vol24+mom24_down,1,1.0,21,0.5238095238095238,-0.003934437087775617,-0.08397188971824598,-0.13704639508097738,10,0.4,-0.007130808369431993,-0.06957997313023323,-0.04315738322093465,4,0.0,-0.015370185741069256,-0.060229239374173016,-0.03732526442044681
long_p80,low_vol24+mom24_down,1,2.0,21,0.5238095238095238,-0.007868874175551235,-0.16975504094499783,-0.2615868909504159,10,0.4,-0.014261616738863985,-0.13576780367768282,-0.08500806267668526,4,0.0,-0.030740371482138512,-0.11799406364158627,-0.07392781063497855
long_p80,low_vol24+mom24_down,1,3.0,21,0.5238095238095238,-0.011803311263326855,-0.2560321764958515,-0.3740075715991482,10,0.4,-0.021392425108295983,-0.19865947769518577,-0.1255764807641594,4,0.0,-0.046110557223207775,-0.1733519110051699,-0.10981394197936034
long_p80,low_vol24+mom24_down,1,5.0,21,0.5238095238095238,-0.019672185438878095,-0.4250072104683733,-0.5643458604682117,10,0.4,-0.03565404184715998,-0.31493699560799415,-0.2029631599839231,4,0.0,-0.0768509287053463,-0.2770734284509717,-0.17946217340073767
long_p80,low_vol24+mom24_down,1,10.0,21,0.5238095238095238,-0.03934437087775619,-0.776767940695483,-0.8654892899393192,10,0.4,-0.07130808369431996,-0.554599765979656,-0.37565736354728896,4,0.0,-0.1537018574106926,-0.49816032426197243,-0.34148672523016044
long_p80,low_atr+rsi_mid,1,1.0,23,0.43478260869565216,-0.009129784946037833,-0.19452767665365545,-0.22062021196330217,7,0.7142857142857143,0.0013804969248602807,0.009591976489788268,-0.006478330898711082,4,0.5,0.0012575832913954265,0.0048974226515583474,-0.00678028304901801
long_p80,low_atr+rsi_mid,1,2.0,23,0.43478260869565216,-0.018259569892075667,-0.3597884894650616,-0.39975258414532067,7,0.7142857142857143,0.0027609938497205615,0.019038287122630893,-0.012956661797421942,4,0.5,0.002515166582790853,0.009528947518043784,-0.013560566098036464
long_p80,low_atr+rsi_mid,1,3.0,23,0.43478260869565216,-0.02738935483811349,-0.4984015243251617,-0.543690522138184,7,0.7142857142857143,0.004141490774580844,0.028334970486713296,-0.019434992696132913,4,0.5,0.0037727498741862804,0.013894506459426692,-0.020340849147054585
long_p80,low_atr+rsi_mid,1,5.0,23,0.43478260869565216,-0.045648924730189167,-0.706664363988134,-0.7477976058569745,7,0.7142857142857143,0.006902484624301405,0.04646382564460705,-0.03239165449355497,4,0.5,0.0062879164569771325,0.02182776731017566,-0.033901415245090716
long_p80,low_atr+rsi_mid,1,10.0,23,0.43478260869565216,-0.09129784946037833,-0.9479655290832627,-0.9605758287931422,7,0.7142857142857143,0.01380496924860281,0.08889876350657144,-0.06478330898711016,4,0.5,0.012575832913954265,0.03701380812680277,-0.06780283049018154
long_p80,trend168_up+mom24_up,1,1.0,44,0.4090909090909091,-0.002634904199185138,-0.11996314044422574,-0.19780090084044855,18,0.4444444444444444,-0.004011668475816125,-0.07241798237402264,-0.11109826675789936,10,0.6,0.0028347839011034783,0.02795878518237016,-0.014970854313074544
long_p80,trend168_up+mom24_up,1,2.0,44,0.4090909090909091,-0.005269808398370276,-0.24366361932819502,-0.3681423663268496,18,0.4444444444444444,-0.00802333695163225,-0.14475289402230884,-0.2128103079090411,10,0.6,0.005669567802206957,0.05508383571355768,-0.03017201566695127
long_p80,trend168_up+mom24_up,1,3.0,44,0.4090909090909091,-0.007904712597555418,-0.36534015361750893,-0.511755445651852,18,0.4444444444444444,-0.012035005427448377,-0.2163019743723269,-0.3056694417462661,10,0.6,0.008504351703310434,0.08129254481055392,-0.04559274538170954
long_p80,trend168_up+mom24_up,1,5.0,44,0.4090909090909091,-0.013174520995925703,-0.5852353450672104,-0.726079559349327,18,0.4444444444444444,-0.020058342379080638,-0.3545555422220338,-0.4668865069159077,10,0.6,0.014173919505517388,0.13063747376658053,-0.07704995517418955
long_p80,trend168_up+mom24_up,1,10.0,44,0.4090909090909091,-0.026349041991851407,-0.9152342691205071,-0.9595943330116902,18,0.4444444444444444,-0.040116684758161276,-0.650175047513555,-0.7494190535699786,10,0.6,0.028347839011034777,0.23250793679968673,-0.15878371837639316
long_p80,trend168_down+mom24_down,1,1.0,67,0.6865671641791045,0.003608720017863198,0.24368551222149804,-0.14963732532283136,38,0.47368421052631576,0.003385772264802514,0.1258192433256149,-0.06600556909471933,39,0.5384615384615384,0.00043968567742157846,-0.011379118835244673,-0.21954595200701865
long_p80,trend168_down+mom24_down,1,2.0,67,0.6865671641791045,0.007217440035726396,0.47493350288449765,-0.28724471081536673,38,0.47368421052631576,0.006771544529605028,0.24310965606888635,-0.13162893718995783,39,0.5384615384615384,0.0008793713548431569,-0.08029083477152377,-0.4152519832903103
long_p80,trend168_down+mom24_down,1,3.0,67,0.6865671641791045,0.010826160053589596,0.6662836686183224,-0.4121228245328853,38,0.47368421052631576,0.010157316794407545,0.3477568005585938,-0.1962658088936129,39,0.5384615384615384,0.0013190570322647332,-0.2031226939962707,-0.584832968632363
long_p80,trend168_down+mom24_down,1,5.0,67,0.6865671641791045,0.018043600089315985,0.8199299595668099,-0.6223148370510839,38,0.47368421052631576,0.016928861324012567,0.5047473608458799,-0.320583572879073,39,0.5384615384615384,0.0021984283871078814,-0.5692566245760753,-0.8425180873301288
long_p80,trend168_down+mom24_down,1,10.0,67,0.6865671641791045,0.03608720017863197,-0.3722493355166382,-0.9280915985442085,38,0.47368421052631576,0.03385772264802513,0.5006795556196186,-0.5870460947209994,39,0.5384615384615384,0.004396856774215763,-1.427849087439708,-1.2435349703065048
long_p60,all,1,1.0,296,0.543918918918919,0.002620148198332405,0.9503774260746387,-0.271195204321414,123,0.5040650406504065,0.00015287259062740543,-0.00332426010736786,-0.18453743316352356,112,0.49107142857142855,-0.0018805250846198613,-0.22822434985524465,-0.4627110056534339
long_p60,all,1,2.0,296,0.543918918918919,0.00524029639666481,2.080327851237028,-0.4825892059477135,123,0.5040650406504065,0.00030574518125481086,-0.04900805212602055,-0.346493209221833,112,0.49107142857142855,-0.0037610501692397227,-0.4616618511684465,-0.7309176021333468
long_p60,all,1,3.0,296,0.543918918918919,0.007860444594997216,2.9499179401344318,-0.6428164451503567,123,0.5040650406504065,0.0004586177718822138,-0.13068642604110503,-0.4854984257731437,112,0.49107142857142855,-0.005641575253859577,-0.664543798213863,-0.876213244160632
long_p60,all,1,5.0,296,0.543918918918919,0.01310074099166202,2.4330619434647796,-0.8450974881094515,123,0.5040650406504065,0.0007643629531370163,-0.36063851855182916,-0.7069439865159228,112,0.49107142857142855,-0.009402625423099305,-0.9179325580598532,-0.9822085956458181
long_p60,all,1,10.0,296,0.543918918918919,0.02620148198332404,-0.9785223813172791,-0.9995290304967527,123,0.5040650406504065,0.0015287259062740327,-0.8623129549785293,-0.966709228982096,112,0.49107142857142855,-0.01880525084619861,-1.0041972866463658,-1.0029230660266675
long_p60,high_atr,1,1.0,58,0.5862068965517241,0.007672393545172127,0.5092010073649489,-0.13935831915063523,30,0.5333333333333333,0.005707606978005145,0.17377697600025788,-0.07375235820870418,31,0.5161290322580645,-0.0008638490695699608,-0.05708210428399463,-0.2750948800567288
long_p60,high_atr,1,2.0,58,0.5862068965517241,0.015344787090344253,1.1378402497752589,-0.26880086857303975,30,0.5333333333333333,0.01141521395601029,0.34878528691393496,-0.1443313031928094,31,0.5161290322580645,-0.0017276981391399215,-0.16927537704092055,-0.5003432454789508
long_p60,high_atr,1,3.0,58,0.5862068965517241,0.023017180635516384,1.853095633944732,-0.3877585061895191,30,0.5333333333333333,0.017122820934015445,0.5186617467818473,-0.21177850511482577,31,0.5161290322580645,-0.0025915472087098823,-0.32358754375729426,-0.6769574645294911
long_p60,high_atr,1,5.0,58,0.5862068965517241,0.03836196772586063,3.278545216548105,-0.5927791266464142,30,0.5333333333333333,0.028538034890025727,0.8153484679640475,-0.3374443604226379,31,0.5161290322580645,-0.004319245347849815,-0.6857387276176099,-0.9018542788787248
long_p60,high_atr,1,10.0,58,0.5862068965517241,0.07672393545172126,2.849943762858611,-0.9135614199081403,30,0.5333333333333333,0.057076069780051454,1.0184302043251052,-0.5997204064813962,31,0.5161290322580645,-0.00863849069569963,-1.163510938324455,-1.107102149506607
long_p60,low_atr,1,1.0,70,0.4857142857142857,-0.002034798031517104,-0.14786153667365642,-0.19410657414583354,25,0.52,-0.0018141925398380617,-0.04716686836066186,-0.08668342580606647,17,0.5294117647058824,-0.0021484437735433404,-0.03834071613807888,-0.093242565794047
long_p60,low_atr,1,2.0,70,0.4857142857142857,-0.004069596063034208,-0.29904033288079135,-0.37214745413701855,25,0.52,-0.0036283850796761234,-0.09746137684643719,-0.167635679729512,17,0.5294117647058824,-0.004296887547086681,-0.08009689696832734,-0.18137228989881427
long_p60,low_atr,1,3.0,70,0.4857142857142857,-0.006104394094551315,-0.44371791991323983,-0.5274435026024832,25,0.52,-0.00544257761951419,-0.15014580789072673,-0.24312370497043378,17,0.5294117647058824,-0.006445331320630022,-0.12491922169506997,-0.2643692034274172
long_p60,low_atr,1,5.0,70,0.4857142857142857,-0.01017399015758553,-0.6869171165853705,-0.7598528271876526,25,0.52,-0.009070962699190322,-0.2598357365354339,-0.3787357841915546,17,0.5294117647058824,-0.010742218867716709,-0.22224186679068758,-0.4150396725024328
long_p60,low_atr,1,10.0,70,0.4857142857142857,-0.02034798031517106,-0.9660803668820944,-0.9794415322749724,25,0.52,-0.018141925398380644,-0.5300560357790963,-0.6393518164856404,17,0.5294117647058824,-0.021484437735433418,-0.4907987773051887,-0.705885949150244
long_p60,high_vol24,1,1.0,68,0.5882352941176471,0.00923258886654512,0.812816409502938,-0.09158224325687947,28,0.5714285714285714,0.005079234321276668,0.14350328899402598,-0.04907781170594394,31,0.5161290322580645,-0.006198001692764363,-0.19953931369796551,-0.3141883272106949
long_p60,high_vol24,1,2.0,68,0.5882352941176471,0.01846517773309024,2.0866788774528757,-0.18418103905353733,28,0.5714285714285714,0.010158468642553336,0.28726183528258686,-0.09905433941717412,31,0.5161290322580645,-0.012396003385528726,-0.3998406754169682,-0.5539650313297018
long_p60,high_vol24,1,3.0,68,0.5882352941176471,0.027697766599635354,3.954323176099469,-0.27894320927017724,28,0.5714285714285714,0.015237702963830008,0.4275001490602899,-0.14971970723067884,31,0.5161290322580645,-0.018594005078293094,-0.5834939575148876,-0.7287395560867613
long_p60,high_vol24,1,5.0,68,0.5882352941176471,0.04616294433272558,9.7716430274349,-0.4661167788452344,28,0.5714285714285714,0.025396171606383338,0.6808231071377386,-0.25225657553109326,31,0.5161290322580645,-0.030990008463821824,-0.8593484015688706,-0.9279140687767525
long_p60,high_vol24,1,10.0,68,0.5882352941176471,0.09232588866545116,24.472492527734254,-0.8518575329431519,28,0.5714285714285714,0.050792343212766676,0.9621416461242087,-0.5052814653777153,31,0.5161290322580645,-0.06198001692764365,-1.031162608323254,-1.021396710074383
