asset,signal,filter,side,leverage,stop,take,train_trades,train_win_rate,train_avg_net,train_total,train_max_dd,validation_trades,validation_win_rate,validation_avg_net,validation_total,validation_max_dd,test_trades,test_win_rate,test_avg_net,test_total,test_max_dd
btc_1h,long_p100,high_vol24,1,5.0,0.1,1.2,24,0.4166666666666667,-0.005129709004680963,-0.2332914968946298,-0.5480320588966989,7,0.7142857142857143,0.039419687390491835,0.26260579895916014,-0.18999999999999984,16,0.375,-0.031710461488522065,-0.4360120161180303,-0.5103993615573248
btc_1h,long_p100,high_vol24,1,5.0,0.15,,24,0.625,0.03786855865528596,0.9424689978953464,-0.3858750000000001,7,0.8571428571428571,0.10444819216313142,0.8618285402960635,-0.15000000000000002,16,0.4375,-0.040530070524755116,-0.5344256769382608,-0.5958327263560144
btc_1h,long_p100,high_vol24,1,5.0,0.15,0.1,24,0.625,0.005024151686036447,0.015205954884004003,-0.3858750000000001,7,0.8571428571428571,0.03760246012382778,0.26336571002235587,-0.15000000000000002,16,0.4375,-0.03678876169228733,-0.506562756522285,-0.5890287796879856
btc_1h,long_p100,high_vol24,1,5.0,0.15,0.15,24,0.625,0.013916285012429773,0.22631130010803613,-0.38587499999999997,7,0.8571428571428571,0.05921835662359084,0.44653185740878976,-0.15000000000000002,16,0.4375,-0.03874890081369929,-0.5224736383342075,-0.5854571050689112
btc_1h,long_p100,high_vol24,1,5.0,0.15,0.3,24,0.625,0.030819109642920783,0.7188301635370624,-0.3858750000000002,7,0.8571428571428571,0.08841968739049184,0.7131690164766231,-0.15000000000000002,16,0.4375,-0.040530070524755116,-0.5344256769382608,-0.5958327263560144
btc_1h,long_p100,high_vol24,1,5.0,0.15,0.6,24,0.625,0.03786855865528596,0.9424689978953464,-0.3858750000000001,7,0.8571428571428571,0.10444819216313142,0.8618285402960635,-0.15000000000000002,16,0.4375,-0.040530070524755116,-0.5344256769382608,-0.5958327263560144
btc_1h,long_p100,high_vol24,1,5.0,0.15,1.2,24,0.625,0.03786855865528596,0.9424689978953464,-0.3858750000000001,7,0.8571428571428571,0.10444819216313142,0.8618285402960635,-0.15000000000000002,16,0.4375,-0.040530070524755116,-0.5344256769382608,-0.5958327263560144
btc_1h,long_p100,high_vol24,1,5.0,0.3,,24,0.6666666666666666,0.04450684985467279,1.2535506188908685,-0.30000000000000004,7,0.8571428571428571,0.09922424537220524,0.7817313019450742,-0.18656762753648326,16,0.5625,0.02797456305507257,0.24215091770483288,-0.31471921627480715
btc_1h,long_p100,high_vol24,1,5.0,0.3,0.1,24,0.7083333333333334,0.02011193870781448,0.44608575082995783,-0.30000000000000004,7,1.0,0.0723167458381135,0.6245396718287468,0.0,16,0.5625,-0.00019139706125883248,-0.10264548535579132,-0.34690617403404744
btc_1h,long_p100,high_vol24,1,5.0,0.3,0.15,24,0.6666666666666666,0.020554576211816607,0.4227020314381469,-0.30000000000000004,7,0.8571428571428571,0.053994409832664646,0.3843009889601052,-0.18656762753648326,16,0.5625,0.0009734638173292034,-0.09185426787495066,-0.31702996973551345
btc_1h,long_p100,high_vol24,1,5.0,0.3,0.3,24,0.6666666666666666,0.03745740084230762,0.9940965765755461,-0.30000000000000004,7,0.8571428571428571,0.08319574059956567,0.6394672205924343,-0.18656762753648326,16,0.5625,0.008567294106273382,0.0016119782545613859,-0.31471921627480715
btc_1h,long_p100,high_vol24,1,5.0,0.3,0.6,24,0.6666666666666666,0.04450684985467279,1.2535506188908685,-0.30000000000000004,7,0.8571428571428571,0.09922424537220524,0.7817313019450742,-0.18656762753648326,16,0.5625,0.02731729410627338,0.23400454861524822,-0.31471921627480715
btc_1h,long_p100,high_vol24,1,5.0,0.3,1.2,24,0.6666666666666666,0.04450684985467279,1.2535506188908685,-0.30000000000000004,7,0.8571428571428571,0.09922424537220524,0.7817313019450742,-0.18656762753648326,16,0.5625,0.02797456305507257,0.24215091770483288,-0.31471921627480715
btc_1h,long_p100,high_vol24,1,5.0,0.6,,24,0.6666666666666666,0.04866505392428175,1.5748325624751587,-0.2718608203780746,7,0.8571428571428571,0.09922424537220524,0.7817313019450742,-0.18656762753648326,16,0.5625,0.040845825961907826,0.6075920841447324,-0.18075677967027148
