asset,signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return
btc_5m,37,2026-01-30 05:55:00,2026-01-30 06:00:00,2026-01-30 07:55:00,82873.6,82873.5,82771.2,82407.8109375,-0.005620475790842972,0.2,-1,0.00123441148256076,-0.00016558851743924004
btc_5m,38,2026-01-30 07:55:00,2026-01-30 08:00:00,2026-01-30 09:55:00,82771.2,82771.2,82320.5,82212.8921875,-0.006745194131533627,0.0,-1,0.005445130673470966,0.004045130673470966
btc_5m,39,2026-01-30 09:55:00,2026-01-30 10:00:00,2026-01-30 11:55:00,82320.5,82320.6,83104.7,81594.3171875,-0.00882140915689289,0.0,-1,-0.009524954871563018,-0.010924954871563019
btc_5m,40,2026-01-30 11:55:00,2026-01-30 12:00:00,2026-01-30 13:55:00,83104.7,83104.8,82704.8,82560.1421875,-0.0065526716599662695,0.2,-1,0.004813199718909145,0.0034131997189091445
btc_5m,41,2026-01-30 13:55:00,2026-01-30 14:00:00,2026-01-30 15:55:00,82704.8,82704.9,82851.2,82553.2234375,-0.001832742023437617,0.4,-1,-0.0017689399297986519,-0.003168939929798652
btc_5m,42,2026-01-30 15:55:00,2026-01-30 16:00:00,2026-01-30 17:55:00,82851.2,82851.0,82908.2,82282.74375,-0.0068611709908848574,0.2,-1,-0.0006903960121180663,-0.0020903960121180665
btc_5m,43,2026-01-30 17:55:00,2026-01-30 18:00:00,2026-01-30 19:55:00,82908.2,82908.3,84200.1,83122.4875,0.002584635777884503,0.6,1,0.015581069687835791,0.014181069687835791
btc_5m,44,2026-01-30 19:55:00,2026-01-30 20:00:00,2026-01-30 21:55:00,84200.1,84200.0,84248.8,84178.759375,-0.0002534513023144225,0.4,-1,-0.0005795724465558205,-0.0019795724465558207
btc_5m,45,2026-01-30 21:55:00,2026-01-30 22:00:00,2026-01-30 23:55:00,84248.8,84248.3,84211.4,84408.94375,0.0019008430980618884,0.6,1,-0.00043799103364705605,-0.001837991033647056
btc_5m,46,2026-01-30 23:55:00,2026-01-31 00:00:00,2026-01-31 01:55:00,84211.4,84211.5,83966.9,84070.659375,-0.001671277582370001,0.8,1,-0.0029045914156617947,-0.004304591415661795
btc_5m,47,2026-01-31 01:55:00,2026-01-31 02:00:00,2026-01-31 03:55:00,83966.9,83967.0,83986.4,83888.8609375,-0.0009294026872493256,0.4,-1,-0.00023104314790334257,-0.0016310431479033426
btc_5m,48,2026-01-31 03:55:00,2026-01-31 04:00:00,2026-01-31 05:55:00,83986.4,83986.4,83961.9,84505.978125,0.006186455485650155,1.0,1,-0.00029171389653559476,-0.0016917138965355947
btc_5m,49,2026-01-31 05:55:00,2026-01-31 06:00:00,2026-01-31 07:55:00,83961.9,83961.8,83512.4,84069.93125,0.0012866699062313858,0.6,1,-0.005352434083118807,-0.006752434083118807
btc_5m,50,2026-01-31 07:55:00,2026-01-31 08:00:00,2026-01-31 09:55:00,83512.4,83512.3,83075.6,83524.2578125,0.0001419886448001284,0.4,-1,0.005229169834862657,0.0038291698348626568
btc_5m,51,2026-01-31 09:55:00,2026-01-31 10:00:00,2026-01-31 11:55:00,83075.6,83075.5,82983.2,83018.54375,-0.0006867991323566524,0.2,-1,0.0011110375501802716,-0.00028896244981972837
btc_5m,52,2026-01-31 11:55:00,2026-01-31 12:00:00,2026-01-31 13:55:00,82983.2,82983.3,82733.1,82913.9984375,-0.0008339225590239474,0.4,-1,0.003015064476828422,0.0016150644768284218
btc_5m,53,2026-01-31 13:55:00,2026-01-31 14:00:00,2026-01-31 15:55:00,82733.1,82733.2,81266.6,82473.225,-0.0031411248943893355,0.2,-1,0.017726861767706215,0.016326861767706216
btc_5m,54,2026-01-31 15:55:00,2026-01-31 16:00:00,2026-01-31 17:55:00,81266.6,81266.7,78857.1,81715.4890625,0.005523659935323932,1.0,1,-0.029650521062132396,-0.031050521062132394
btc_5m,55,2026-01-31 17:55:00,2026-01-31 18:00:00,2026-01-31 19:55:00,78857.1,78857.0,77706.9,78632.703125,-0.002845614091819315,0.2,-1,0.014584627870702693,0.013184627870702693
btc_5m,56,2026-01-31 19:55:00,2026-01-31 20:00:00,2026-01-31 21:55:00,77706.9,77707.9,78247.9,77956.25,0.0032088527531018316,0.8,1,0.00694910041321406,0.00554910041321406
btc_5m,57,2026-01-31 21:55:00,2026-01-31 22:00:00,2026-01-31 23:55:00,78247.9,78248.1,78698.8,78193.7828125,-0.0006916120113126922,0.6,1,0.0057598842655604,0.0043598842655604
btc_5m,58,2026-01-31 23:55:00,2026-02-01 00:00:00,2026-02-01 01:55:00,78698.8,78706.3,78494.4,78181.3703125,-0.00657481038465646,0.0,-1,0.002692287656769654,0.001292287656769654
btc_5m,59,2026-02-01 01:55:00,2026-02-01 02:00:00,2026-02-01 03:55:00,78494.4,78509.9,78826.3,77528.9296875,-0.012299862315018607,0.0,-1,-0.004030064998172378,-0.005430064998172378
btc_5m,60,2026-02-01 03:55:00,2026-02-01 04:00:00,2026-02-01 05:55:00,78826.3,78826.4,78583.9,78754.115625,-0.0009157397340735507,0.4,-1,0.0030763805019637935,0.0016763805019637935
btc_5m,61,2026-02-01 05:55:00,2026-02-01 06:00:00,2026-02-01 07:55:00,78583.9,78583.8,78320.8,78715.8859375,0.0016795544316330346,0.6,1,-0.003346745766939274,-0.004746745766939274
btc_5m,62,2026-02-01 07:55:00,2026-02-01 08:00:00,2026-02-01 09:55:00,78320.8,78320.9,78997.0,77625.878125,-0.008872762727142746,0.2,-1,-0.008632433999098632,-0.010032433999098632
btc_5m,63,2026-02-01 09:55:00,2026-02-01 10:00:00,2026-02-01 11:55:00,78997.0,78996.9,78712.2,78830.6375,-0.0021059344025722514,0.2,-1,0.0036039388887412205,0.0022039388887412203
btc_5m,64,2026-02-01 11:55:00,2026-02-01 12:00:00,2026-02-01 13:55:00,78712.2,78712.1,78280.7,78622.35625,-0.0011414208979039886,0.4,-1,0.005480732949572076,0.004080732949572076
btc_5m,65,2026-02-01 13:55:00,2026-02-01 14:00:00,2026-02-01 15:55:00,78280.7,78280.8,77563.8,78007.5109375,-0.003489864838970469,0.2,-1,0.009159334089585136,0.007759334089585136
btc_5m,66,2026-02-01 15:55:00,2026-02-01 16:00:00,2026-02-01 17:55:00,77563.8,77563.9,77711.1,77094.1703125,-0.00605475347391442,0.2,-1,-0.001897790080179096,-0.003297790080179096
btc_5m,67,2026-02-01 17:55:00,2026-02-01 18:00:00,2026-02-01 19:55:00,77711.1,77711.0,77142.4,77881.409375,0.0021915707665957074,0.6,1,-0.007316853469907847,-0.008716853469907847
btc_5m,68,2026-02-01 19:55:00,2026-02-01 20:00:00,2026-02-01 21:55:00,77142.4,77142.5,76489.0,77040.1109375,-0.0013259771863461944,0.6,1,-0.008471335515442213,-0.009871335515442213
btc_5m,69,2026-02-01 21:55:00,2026-02-01 22:00:00,2026-02-01 23:55:00,76489.0,76481.6,76931.4,76949.5140625,0.006020657382107242,1.0,1,0.005881153113951543,0.0044811531139515425
btc_5m,70,2026-02-01 23:55:00,2026-02-02 00:00:00,2026-02-02 01:55:00,76931.4,76931.6,77482.1,77360.5921875,0.005578894801082623,0.8,1,0.007155707147648016,0.005755707147648016
btc_5m,71,2026-02-02 01:55:00,2026-02-02 02:00:00,2026-02-02 03:55:00,77482.1,77482.2,76256.2,78073.48125,0.007632488665123871,0.8,1,-0.01582298902199475,-0.017222989021994747
btc_5m,72,2026-02-02 03:55:00,2026-02-02 04:00:00,2026-02-02 05:55:00,76256.2,76256.0,75449.5,76282.1734375,0.00034060755059919237,0.4,-1,0.010576216953420037,0.009176216953420037
btc_5m,73,2026-02-02 05:55:00,2026-02-02 06:00:00,2026-02-02 07:55:00,75449.5,75449.6,76613.8,76023.1625,0.00760326443515198,1.0,1,0.015430167953176754,0.014030167953176754
btc_5m,74,2026-02-02 07:55:00,2026-02-02 08:00:00,2026-02-02 09:55:00,76613.8,76612.5,77663.9,76623.9140625,0.00013201358632513037,0.4,-1,-0.013723609071626619,-0.01512360907162662
btc_5m,75,2026-02-02 09:55:00,2026-02-02 10:00:00,2026-02-02 11:55:00,77663.9,77664.0,77714.4,77520.496875,-0.0018464579424931626,0.4,-1,-0.000648949320148251,-0.0020489493201482512
btc_5m,76,2026-02-02 11:55:00,2026-02-02 12:00:00,2026-02-02 13:55:00,77714.4,77714.4,78175.7,77471.5609375,-0.0031247627531061583,0.4,-1,-0.005935836859063404,-0.007335836859063404
btc_5m,77,2026-02-02 13:55:00,2026-02-02 14:00:00,2026-02-02 15:55:00,78175.7,78174.1,78800.6,78426.1046875,0.0032031013153704492,0.8,1,0.008014163258675211,0.006614163258675211
btc_5m,78,2026-02-02 15:55:00,2026-02-02 16:00:00,2026-02-02 17:55:00,78800.6,78800.5,78936.8,78704.8875,-0.0012146163861697311,0.2,-1,-0.0017296844563170488,-0.003129684456317049
btc_5m,79,2026-02-02 17:55:00,2026-02-02 18:00:00,2026-02-02 19:55:00,78936.8,78936.7,78300.9,78726.49375,-0.002664235819034988,0.4,-1,0.008054555105546646,0.006654555105546646
btc_5m,80,2026-02-02 19:55:00,2026-02-02 20:00:00,2026-02-02 21:55:00,78300.9,78300.1,78489.2,78604.4640625,0.0038768911021457965,0.8,1,0.002415067158279438,0.001015067158279438
btc_5m,81,2026-02-02 21:55:00,2026-02-02 22:00:00,2026-02-02 23:55:00,78489.2,78489.1,78695.4,78524.1328125,0.0004450652127936383,0.6,1,0.002628390438927042,0.0012283904389270418
btc_5m,82,2026-02-02 23:55:00,2026-02-03 00:00:00,2026-02-03 01:55:00,78695.4,78695.3,78980.0,78938.2765625,0.0030862866508081454,0.8,1,0.003617750996565139,0.0022177509965651387
btc_5m,83,2026-02-03 01:55:00,2026-02-03 02:00:00,2026-02-03 03:55:00,78980.0,78980.1,78712.9,78930.175,-0.0006308559128893832,0.4,-1,0.003383130687350522,0.0019831306873505216
btc_5m,84,2026-02-03 03:55:00,2026-02-03 04:00:00,2026-02-03 05:55:00,78712.9,78710.9,78206.5,78827.965625,0.001461839482473737,0.8,1,-0.006408261117583414,-0.007808261117583414
btc_5m,85,2026-02-03 05:55:00,2026-02-03 06:00:00,2026-02-03 07:55:00,78206.5,78206.6,78750.0,78635.56875,0.00548635663276067,0.8,1,0.006948262678597494,0.005548262678597494
btc_5m,86,2026-02-03 07:55:00,2026-02-03 08:00:00,2026-02-03 09:55:00,78750.0,78750.0,78352.3,78662.1984375,-0.0011149404761904512,0.6,1,-0.0050501587301586826,-0.006450158730158683
btc_5m,87,2026-02-03 09:55:00,2026-02-03 10:00:00,2026-02-03 11:55:00,78352.3,78352.2,78040.0,78530.2578125,0.002271251928788298,0.8,1,-0.003984572226433891,-0.005384572226433891
btc_5m,88,2026-02-03 11:55:00,2026-02-03 12:00:00,2026-02-03 13:55:00,78040.0,78040.1,78262.8,78448.6453125,0.0052363571565863685,1.0,1,0.002853661130623797,0.001453661130623797
btc_5m,89,2026-02-03 13:55:00,2026-02-03 14:00:00,2026-02-03 15:55:00,78262.8,78262.7,78094.2,78480.09375,0.0027764627639184523,1.0,1,-0.002153005199156177,-0.0035530051991561774
btc_5m,90,2026-02-03 15:55:00,2026-02-03 16:00:00,2026-02-03 17:55:00,78094.2,78094.1,74877.5,77741.20625,-0.004520102005014426,0.0,-1,0.04118877098269913,0.03978877098269913
btc_5m,91,2026-02-03 17:55:00,2026-02-03 18:00:00,2026-02-03 19:55:00,74877.5,74877.6,74893.9,75746.234375,0.011602075055924699,1.0,1,0.00021768860113025035,-0.0011823113988697496
btc_5m,92,2026-02-03 19:55:00,2026-02-03 20:00:00,2026-02-03 21:55:00,74893.9,74893.8,76200.0,74497.175,-0.005297160382888233,0.4,-1,-0.01744069602557219,-0.018840696025572187
btc_5m,93,2026-02-03 21:55:00,2026-02-03 22:00:00,2026-02-03 23:55:00,76200.0,76199.9,75731.8,75830.459375,-0.004849614501312383,0.2,-1,0.006143052681171435,0.004743052681171435
btc_5m,94,2026-02-03 23:55:00,2026-02-04 00:00:00,2026-02-04 01:55:00,75731.8,75732.2,76392.0,75332.1015625,-0.005277815098809246,0.4,-1,-0.008712278264727535,-0.010112278264727536
btc_5m,95,2026-02-04 01:55:00,2026-02-04 02:00:00,2026-02-04 03:55:00,76392.0,76392.1,76660.8,76094.525,-0.0038940595873913743,0.2,-1,-0.0035173794148870563,-0.0049173794148870565
btc_5m,96,2026-02-04 03:55:00,2026-02-04 04:00:00,2026-02-04 05:55:00,76660.8,76660.7,76254.0,77239.78125,0.0075525072788177995,0.6,1,-0.005305195491301262,-0.006705195491301262
btc_5m,97,2026-02-04 05:55:00,2026-02-04 06:00:00,2026-02-04 07:55:00,76254.0,76253.9,76479.2,76305.4515625,0.0006747391940095104,0.4,-1,-0.0029546029776839067,-0.004354602977683907
btc_5m,98,2026-02-04 07:55:00,2026-02-04 08:00:00,2026-02-04 09:55:00,76479.2,76479.1,76082.0,76489.1734375,0.00013040718914427706,0.4,-1,0.005192268214453399,0.003792268214453399
btc_5m,99,2026-02-04 09:55:00,2026-02-04 10:00:00,2026-02-04 11:55:00,76082.0,76081.9,75987.5,76061.0953125,-0.0002747652204200701,0.4,-1,0.0012407681721933184,-0.00015923182780668162
btc_5m,100,2026-02-04 11:55:00,2026-02-04 12:00:00,2026-02-04 13:55:00,75987.5,75987.6,74841.4,75596.775,-0.005141964138838606,0.2,-1,0.015084040027583567,0.013684040027583567
btc_5m,101,2026-02-04 13:55:00,2026-02-04 14:00:00,2026-02-04 15:55:00,74841.4,74840.1,74086.1,74866.46875,0.0003349583252050925,0.6,1,-0.01007481283429601,-0.01147481283429601
btc_5m,102,2026-02-04 15:55:00,2026-02-04 16:00:00,2026-02-04 17:55:00,74086.1,74099.0,72543.1,74214.634375,0.0017349323962253971,0.8,1,-0.02099758431287868,-0.02239758431287868
btc_5m,103,2026-02-04 17:55:00,2026-02-04 18:00:00,2026-02-04 19:55:00,72543.1,72543.0,73893.4,72524.734375,-0.00025316846123211165,0.4,-1,-0.018615166177301745,-0.020015166177301744
btc_5m,104,2026-02-04 19:55:00,2026-02-04 20:00:00,2026-02-04 21:55:00,73893.4,73893.3,72772.9,73492.978125,-0.005418912582179103,0.2,-1,0.015162403086612875,0.013762403086612874
btc_5m,105,2026-02-04 21:55:00,2026-02-04 22:00:00,2026-02-04 23:55:00,72772.9,72772.9,73140.0,72370.6390625,-0.005527620000027378,0.2,-1,-0.005044460231762082,-0.0064444602317620826
btc_5m,106,2026-02-04 23:55:00,2026-02-05 00:00:00,2026-02-05 01:55:00,73140.0,73140.1,72384.4,73009.5546875,-0.0017835016748701138,0.4,-1,0.010332225413965945,0.008932225413965945
btc_5m,107,2026-02-05 01:55:00,2026-02-05 02:00:00,2026-02-05 03:55:00,72384.4,72392.6,71201.6,72497.446875,0.0015617574366853404,0.8,1,-0.016451957796791428,-0.017851957796791426
btc_5m,108,2026-02-05 03:55:00,2026-02-05 04:00:00,2026-02-05 05:55:00,71201.6,71201.7,70694.8,71335.7375,0.0018839113165995069,0.4,-1,0.007119212041285405,0.005719212041285405
btc_5m,109,2026-02-05 05:55:00,2026-02-05 06:00:00,2026-02-05 07:55:00,70694.8,70694.9,70710.9,70744.88125,0.0007084149046322708,0.8,1,0.00022632467122796207,-0.001173675328772038
btc_5m,110,2026-02-05 07:55:00,2026-02-05 08:00:00,2026-02-05 09:55:00,70710.9,70716.0,71531.7,71048.2203125,0.00477041463904444,0.8,1,0.011534871881893727,0.010134871881893727
btc_5m,111,2026-02-05 09:55:00,2026-02-05 10:00:00,2026-02-05 11:55:00,71531.7,71531.6,70283.2,70741.853125,-0.011041913934661095,0.0,-1,0.017452426619843697,0.0160524266198437
btc_5m,112,2026-02-05 11:55:00,2026-02-05 12:00:00,2026-02-05 13:55:00,70283.2,70283.7,69656.2,69630.359375,-0.009288715155257555,0.0,-1,0.008928101394775734,0.0075281013947757335
btc_5m,113,2026-02-05 13:55:00,2026-02-05 14:00:00,2026-02-05 15:55:00,69656.2,69656.3,67451.9,69214.528125,-0.006340740307395421,0.2,-1,0.03164681443028139,0.03024681443028139
btc_5m,114,2026-02-05 15:55:00,2026-02-05 16:00:00,2026-02-05 17:55:00,67451.9,67452.1,66154.1,67911.6328125,0.0068157133082982655,0.6,1,-0.01924328523500385,-0.020643285235003847
btc_5m,115,2026-02-05 17:55:00,2026-02-05 18:00:00,2026-02-05 19:55:00,66154.1,66153.7,65237.5,66948.6328125,0.012010333637673166,1.0,1,-0.013849565481598103,-0.015249565481598103
btc_5m,116,2026-02-05 19:55:00,2026-02-05 20:00:00,2026-02-05 21:55:00,65237.5,65237.4,63190.4,66009.615625,0.011835456984096559,0.8,1,-0.03137770665293216,-0.032777706652932156
btc_5m,117,2026-02-05 21:55:00,2026-02-05 22:00:00,2026-02-05 23:55:00,63190.4,63190.1,62868.1,63564.853125,0.005925791338557707,0.6,1,-0.005095734933161955,-0.006495734933161955
btc_5m,118,2026-02-05 23:55:00,2026-02-06 00:00:00,2026-02-06 01:55:00,62868.1,62868.0,65666.0,63790.815625,0.0146770082919637,0.8,1,0.04450594897245019,0.043105948972450195
btc_5m,119,2026-02-06 01:55:00,2026-02-06 02:00:00,2026-02-06 03:55:00,65666.0,65665.9,64138.1,64359.3375,-0.019898615721987013,0.0,-1,0.023266261484271022,0.021866261484271024
btc_5m,120,2026-02-06 03:55:00,2026-02-06 04:00:00,2026-02-06 05:55:00,64138.1,64138.0,66365.3,63079.0015625,-0.016512781599392512,0.0,-1,-0.03472668308958804,-0.03612668308958804
btc_5m,121,2026-02-06 05:55:00,2026-02-06 06:00:00,2026-02-06 07:55:00,66365.3,66365.2,64793.5,66637.6140625,0.004103259723078146,0.4,-1,0.023682592684117543,0.022282592684117544
btc_5m,122,2026-02-06 07:55:00,2026-02-06 08:00:00,2026-02-06 09:55:00,64793.5,64805.1,65757.9,64195.71953125,-0.009225932674573833,0.2,-1,-0.014702546558835516,-0.016102546558835515
btc_5m,123,2026-02-06 09:55:00,2026-02-06 10:00:00,2026-02-06 11:55:00,65757.9,65757.8,66587.3,65428.86640625,-0.005003712006466055,0.2,-1,-0.012614473111935087,-0.014014473111935087
btc_5m,124,2026-02-06 11:55:00,2026-02-06 12:00:00,2026-02-06 13:55:00,66587.3,66585.8,67275.1,66349.00625,-0.003578666652650031,0.2,-1,-0.010352057045195817,-0.011752057045195817
btc_5m,125,2026-02-06 13:55:00,2026-02-06 14:00:00,2026-02-06 15:55:00,67275.1,67275.0,68574.0,67794.0984375,0.007714569543560601,0.8,1,0.019308807134894135,0.017908807134894136
btc_5m,126,2026-02-06 15:55:00,2026-02-06 16:00:00,2026-02-06 17:55:00,68574.0,68575.1,70707.4,68251.9328125,-0.004696637027153172,0.4,-1,-0.03109437682190741,-0.03249437682190741
btc_5m,127,2026-02-06 17:55:00,2026-02-06 18:00:00,2026-02-06 19:55:00,70707.4,70707.3,70675.5,70620.19375,-0.0012333397918745659,0.4,-1,0.0004497413986958021,-0.0009502586013041979
btc_5m,128,2026-02-06 19:55:00,2026-02-06 20:00:00,2026-02-06 21:55:00,70675.5,70675.5,70308.6,69890.5953125,-0.01110575358504715,0.4,-1,0.005191332215548461,0.0037913322155484607
btc_5m,129,2026-02-06 21:55:00,2026-02-06 22:00:00,2026-02-06 23:55:00,70308.6,70308.7,70544.4,69968.028125,-0.004843957567068702,0.2,-1,-0.003352358954155088,-0.004752358954155088
btc_5m,130,2026-02-06 23:55:00,2026-02-07 00:00:00,2026-02-07 01:55:00,70544.4,70544.5,70431.6,70695.1296875,0.0021366641079945126,0.8,1,-0.0016004082529466057,-0.003000408252946606
btc_5m,131,2026-02-07 01:55:00,2026-02-07 02:00:00,2026-02-07 03:55:00,70431.6,70427.0,70887.3,70629.25,0.002806268777082943,0.8,1,0.006535845627387182,0.005135845627387182
btc_5m,132,2026-02-07 03:55:00,2026-02-07 04:00:00,2026-02-07 05:55:00,70887.3,70887.1,70124.6,70698.5015625,-0.0026633605384886127,0.6,1,-0.010756541034969702,-0.012156541034969702
