signal_rule,filters,train_trades,train_accuracy,train_avg_directional_edge,train_avg_original_net_return,train_loser_rate,validation_trades,validation_accuracy,validation_avg_directional_edge,validation_avg_original_net_return,validation_loser_rate,test_trades,test_accuracy,test_avg_directional_edge,test_avg_original_net_return,test_loser_rate,stable_score,mean_accuracy
short_p20,sol_trend72_down+sol_mom72_up,10,0.7,-0.001300391591528327,-0.0027003915915282998,0.3,3,0.6666666666666666,0.002076241012871997,0.000676241012872,0.3333333333333333,4,0.25,-0.007120824502238499,-0.008520824502238475,0.75,0.25,0.5388888888888889
short_p20,sol_trend72_down+sol_mom72_down,62,0.5645161290322581,0.002590767883272236,0.0011907678832722335,0.43548387096774194,26,0.6923076923076923,0.004951169764977636,0.003551169764977612,0.3076923076923077,15,0.3333333333333333,-0.0037161715351881138,-0.005116171535188073,0.6666666666666666,0.3333333333333333,0.5300523848910946
short_p20,sol_trend72_down+sol_rsi_hot,4,0.5,-0.0020678791393871077,-0.003467879139387075,0.5,2,1.0,0.008765986564757355,0.0073659865647573005,0.0,4,0.0,-0.007117737851290773,-0.008517737851290725,1.0,0.0,0.5
short_p20,sol_trend72_down+sol_rsi_cold,31,0.5806451612903226,0.002710119780331092,0.0013101197803310996,0.41935483870967744,11,0.7272727272727273,0.003482602851406598,0.0020826028514065735,0.2727272727272727,5,0.6,-0.0016257543035009814,-0.00302575430350096,0.4,0.5806451612903226,0.6359726295210167
short_p20,sol_trend72_down+sol_rsi_mid,37,0.5945945945945946,0.001942743140942701,0.0005427431409426942,0.40540540540540543,16,0.625,0.004944908277065452,0.0035449082770654373,0.375,10,0.3,-0.00476261481141077,-0.0061626148114107306,0.7,0.3,0.5065315315315316
short_p20,sol_trend72_down+sol_high_volume,4,1.0,0.0056445507712278575,0.0042445507712278495,0.0,4,0.75,0.004034596594641282,0.0026345965946412498,0.25,2,0.0,-0.011085320792006859,-0.0124853207920068,1.0,0.0,0.5833333333333334
short_p20,sol_trend72_down+sol_low_volume,23,0.5652173913043478,9.829364508806077e-05,-0.0013017063549119478,0.43478260869565216,7,0.42857142857142855,0.0026235762044655164,0.0012235762044655286,0.5714285714285714,4,0.0,-0.008934717249213076,-0.010334717249213025,1.0,0.0,0.3312629399585921
short_p20,sol_trend72_down+sol_high_vol24,15,0.6666666666666666,0.0029218110511241235,0.0015218110511241128,0.3333333333333333,8,0.75,0.0043585792326603645,0.0029585792326603244,0.25,4,0.5,-0.004248682588344266,-0.0056486825883442495,0.5,0.5,0.6388888888888888
short_p20,sol_trend72_down+sol_low_vol24,15,0.3333333333333333,-0.001778285207357211,-0.0031782852073571808,0.6666666666666666,5,0.4,0.003802946324640044,0.00240294632464006,0.6,4,0.5,0.0040786969542161156,0.0026786969542161253,0.5,0.3333333333333333,0.41111111111111115
short_p20,sol_trend72_down+btc_p_ge_0p6,18,0.3888888888888889,-0.0013965621811466125,-0.0027965621811466,0.6111111111111112,6,0.3333333333333333,0.001672740403061146,0.0002727404030611665,0.6666666666666666,9,0.4444444444444444,-0.0012597997738802436,-0.0026597997738802112,0.5555555555555556,0.3333333333333333,0.38888888888888884
short_p20,sol_trend72_down+btc_p_ge_0p8,8,0.375,-0.0027951606289802755,-0.004195160628980288,0.625,6,0.3333333333333333,0.001672740403061146,0.0002727404030611665,0.6666666666666666,4,0.5,0.0012768330245518933,-0.0001231669754480746,0.5,0.3333333333333333,0.40277777777777773
short_p20,sol_trend72_down+btc_p_le_0p4,54,0.6481481481481481,0.003199292816819155,0.0017992928168191532,0.35185185185185186,23,0.782608695652174,0.005431421500420332,0.004031421500420301,0.21739130434782608,10,0.2,-0.007288767307185351,-0.00868876730718531,0.8,0.2,0.5435856146001073
short_p20,sol_trend72_down+btc_p_le_0p2,32,0.65625,0.003152859750455546,0.001752859750455544,0.34375,17,0.7647058823529411,0.00467710808339798,0.0032771080833979473,0.23529411764705882,5,0.4,-0.00790667561683427,-0.00930667561683426,0.6,0.4,0.606985294117647
short_p20,sol_trend72_down+btc_forecast_up,23,0.391304347826087,-0.0016306911817951472,-0.003030691181795139,0.6086956521739131,6,0.3333333333333333,0.000321000326741742,-0.0010789996732582334,0.6666666666666666,6,0.5,0.00045677765799569575,-0.0009432223420042664,0.5,0.3333333333333333,0.40821256038647347
short_p20,sol_trend72_down+btc_forecast_down,49,0.673469387755102,0.0037781548985486475,0.0023781548985486465,0.32653061224489793,23,0.782608695652174,0.005784049346416699,0.004384049346416665,0.21739130434782608,13,0.23076923076923078,-0.006689733614211529,-0.008089733614211492,0.7692307692307693,0.23076923076923078,0.5622824380588356
short_p20,sol_trend72_down+btc_mom24_up,26,0.5384615384615384,0.00043593253507975187,-0.0009640674649202308,0.46153846153846156,6,0.5,0.000173738301970446,-0.00122626169802955,0.5,5,0.0,-0.01083075100599209,-0.012230751005992042,1.0,0.0,0.3461538461538461
short_p20,sol_trend72_down+btc_mom24_down,46,0.6086956521739131,0.0029628140638156913,0.0015628140638156848,0.391304347826087,23,0.7391304347826086,0.005822465526791819,0.004422465526791792,0.2608695652173913,14,0.42857142857142855,-0.0021480082862010896,-0.0035480082862010573,0.5714285714285714,0.42857142857142855,0.5921325051759835
short_p20,sol_trend72_down+btc_mom72_up,13,0.6153846153846154,-0.004239308159303999,-0.005639308159303992,0.38461538461538464,4,0.25,-3.541968982806454e-05,-0.0014354196898280248,0.75,7,0.2857142857142857,-0.0050407021036656,-0.006440702103665557,0.7142857142857143,0.25,0.38369963369963367
short_p20,sol_trend72_down+btc_mom72_down,59,0.576271186440678,0.003436181337602497,0.0020361813376024982,0.423728813559322,25,0.76,0.005404032627493871,0.004004032627493841,0.24,12,0.3333333333333333,-0.004078413025926375,-0.0054784130259263415,0.6666666666666666,0.3333333333333333,0.5565348399246705
short_p20,sol_trend72_down+btc_trend72_up,16,0.625,0.00010777551073105213,-0.0012922244892689385,0.375,3,0.6666666666666666,0.002225420732211695,0.0008254207322117,0.3333333333333333,5,0.2,-0.006494963263448938,-0.00789496326344888,0.8,0.2,0.4972222222222222
short_p20,sol_trend72_down+btc_trend72_down,56,0.5714285714285714,0.0026053443692124734,0.0012053443692124732,0.42857142857142855,26,0.6923076923076923,0.00493395672043844,0.003533956720438416,0.3076923076923077,14,0.35714285714285715,-0.003696503908537929,-0.0050965039085379,0.6428571428571429,0.35714285714285715,0.5402930402930403
short_p20,sol_trend72_down+btc_trend288_up,6,0.6666666666666666,0.0006993452257358183,-0.000700654774264183,0.3333333333333333,3,0.3333333333333333,0.0013770305490461061,-2.296945095386655e-05,0.6666666666666666,8,0.25,-0.0036123609660066724,-0.005012360966006626,0.75,0.25,0.4166666666666667
short_p20,sol_trend72_down+btc_trend288_down,66,0.5757575757575758,0.002173145780199704,0.0007731457801997061,0.42424242424242425,26,0.7307692307692307,0.005031847895419084,0.0036318478954190585,0.2692307692307692,11,0.36363636363636365,-0.005029725755338393,-0.006429725755338365,0.6363636363636364,0.36363636363636365,0.5567210567210568
short_p20,sol_trend72_down+btc_high_volume,9,0.5555555555555556,0.0015303692936992446,0.0001303692936992439,0.4444444444444444,10,0.8,0.004470757590779894,0.003070757590779861,0.2,1,1.0,0.00012683916793509997,-0.0012731608320649,0.0,0.5555555555555556,0.7851851851851852
short_p20,sol_trend72_down+btc_low_volume,25,0.6,0.00076031117590039,-0.0006396888240996121,0.4,8,0.375,0.0013690645787484412,-3.0935421251562876e-05,0.625,8,0.25,-0.004208790244900978,-0.00560879024490095,0.75,0.25,0.4083333333333334
short_p20,sol_trend72_down+btc_high_vol24,15,0.6666666666666666,0.002825391832107719,0.0014253918321077126,0.3333333333333333,8,0.875,0.005460360130633404,0.0040603601306333625,0.125,4,0.25,-0.011088021944890752,-0.012488021944890725,0.75,0.25,0.5972222222222222
short_p20,sol_trend72_down+btc_low_vol24,16,0.5625,0.00230627105002415,0.0009062710500241624,0.4375,5,0.2,0.0013248797943211875,-7.512020567877996e-05,0.8,4,0.25,-0.00188248513564776,-0.0032824851356477247,0.75,0.2,0.33749999999999997
short_p20,sol_trend72_down+btc_high_atr,14,0.7142857142857143,0.003422290872996701,0.0020222908729966844,0.2857142857142857,11,0.7272727272727273,0.004367849720712832,0.0029678497207128005,0.2727272727272727,7,0.42857142857142855,-0.008092207090689172,-0.009492207090689157,0.5714285714285714,0.42857142857142855,0.6233766233766234
short_p20,sol_trend72_down+btc_low_atr,17,0.5882352941176471,0.005345876365124853,0.003945876365124853,0.4117647058823529,5,0.2,0.0013248797943211875,-7.512020567877996e-05,0.8,6,0.3333333333333333,-0.001525253226096664,-0.0029252532260966163,0.6666666666666666,0.2,0.3738562091503268
short_p20,sol_trend72_down+btc_sol_agree,49,0.673469387755102,0.0037781548985486475,0.0023781548985486465,0.32653061224489793,23,0.782608695652174,0.005784049346416699,0.004384049346416665,0.21739130434782608,13,0.15384615384615385,-0.0071265175612715064,-0.00852651756127146,0.8461538461538461,0.15384615384615385,0.5366414124178099
short_p20,sol_trend72_down+btc_sol_disagree,23,0.391304347826087,-0.0016306911817951472,-0.003030691181795139,0.6086956521739131,6,0.3333333333333333,0.000321000326741742,-0.0010789996732582334,0.6666666666666666,6,0.6666666666666666,0.0014031428766256477,3.142876625666837e-06,0.3333333333333333,0.3333333333333333,0.463768115942029
short_p20,sol_trend72_down+hour_8_15,24,0.6666666666666666,0.0066943534969512025,0.005294353496951196,0.3333333333333333,14,0.7142857142857143,0.005515378646313819,0.004115378646313793,0.2857142857142857,9,0.3333333333333333,-0.004734958987150422,-0.006134958987150389,0.6666666666666666,0.3333333333333333,0.5714285714285714
short_p20,sol_trend72_down+weekday,54,0.5370370370370371,0.0016797230057912556,0.0002797230057912607,0.46296296296296297,22,0.7727272727272727,0.006183490917409193,0.004783490917409165,0.22727272727272727,12,0.4166666666666667,-0.0024756254457414064,-0.0038756254457413663,0.5833333333333334,0.4166666666666667,0.5754769921436588
short_p20,sol_trend288_up+sol_mom24_up,34,0.5588235294117647,0.00013732725731759615,-0.0012626727426824063,0.4411764705882353,14,0.35714285714285715,-0.004568562249417628,-0.005968562249417607,0.6428571428571429,13,0.5384615384615384,0.0005057147035960607,-0.0008942852964039453,0.46153846153846156,0.35714285714285715,0.48480930833872016
short_p20,sol_trend288_up+sol_mom24_down,12,0.5833333333333334,0.003548510932544574,0.0021485109325445747,0.4166666666666667,4,0.75,0.0017266519884910625,0.00032665198849104993,0.25,4,0.0,-0.005066130523342927,-0.006466130523342875,1.0,0.0,0.4444444444444445
short_p20,sol_trend288_up+sol_mom72_up,42,0.5714285714285714,0.0007188858634036474,-0.0006811141365963524,0.42857142857142855,14,0.42857142857142855,-0.003949118671977352,-0.005349118671977336,0.5714285714285714,14,0.42857142857142855,-5.145157623121748e-05,-0.0014514515762312143,0.5714285714285714,0.42857142857142855,0.4761904761904762
short_p20,sol_trend288_up+sol_mom72_down,4,0.5,0.004264512919094993,0.0028645129190949742,0.5,4,0.5,-0.0004414005325499015,-0.0018414005325499002,0.5,3,0.3333333333333333,-0.00432330295979529,-0.005723302959795263,0.6666666666666666,0.3333333333333333,0.4444444444444444
short_p20,sol_trend288_up+sol_rsi_hot,17,0.5882352941176471,0.0011045222489981194,-0.00029547775100188236,0.4117647058823529,9,0.4444444444444444,-0.0038970657817978876,-0.005297065781797878,0.5555555555555556,5,0.4,-0.0010442527939643399,-0.0024442527939643396,0.6,0.4,0.47755991285403043
short_p20,sol_trend288_up+sol_rsi_cold,5,0.8,0.005243657531033241,0.00384365753103322,0.2,5,0.6,0.00010180420367218445,-0.00129819579632782,0.4,4,0.5,-0.001379892664672061,-0.0027798926646720747,0.5,0.5,0.6333333333333333
short_p20,sol_trend288_up+sol_rsi_mid,24,0.5,9.400383546662172e-05,-0.0013059961645333757,0.5,4,0.25,-0.0056221731300156175,-0.007022173130015574,0.75,8,0.375,-0.0003686745397641217,-0.0017686745397640987,0.625,0.25,0.375
short_p20,sol_trend288_up+sol_high_volume,6,0.5,-0.0030035186232819457,-0.00440351862328195,0.5,1,1.0,0.0026026932216816068,0.0012026932216816,0.0,2,0.5,-0.00044970075353389927,-0.0018497007535339,0.5,0.5,0.6666666666666666
short_p20,sol_trend288_up+sol_low_volume,15,0.5333333333333333,0.002600742316152253,0.0012007423161522466,0.4666666666666667,7,0.42857142857142855,-0.0005103046354732545,-0.001910304635473243,0.5714285714285714,2,0.5,-0.0004920691867594806,-0.00189206918675945,0.5,0.42857142857142855,0.4873015873015873
short_p20,sol_trend288_up+sol_high_vol24,12,0.5,0.0002499088406673437,-0.001150091159332642,0.5,4,0.75,0.0034610831819112675,0.00206108318191125,0.25,2,0.0,-0.005843891636837295,-0.00724389163683725,1.0,0.0,0.4166666666666667
short_p20,sol_trend288_up+sol_low_vol24,15,0.4666666666666667,0.00015067024531122039,-0.001249329754688787,0.5333333333333333,4,0.25,-0.00400171296201321,-0.005401712962013175,0.75,4,0.25,-0.0020064825565624667,-0.00340648255656245,0.75,0.25,0.32222222222222224
short_p20,sol_trend288_up+btc_p_ge_0p6,15,0.6,0.0029394749055376905,0.0015394749055376864,0.4,9,0.5555555555555556,0.0010191698608643539,-0.00038083013913564417,0.4444444444444444,8,0.375,-0.0016628381268360554,-0.003062838126836036,0.625,0.375,0.5101851851851852
short_p20,sol_trend288_up+btc_p_ge_0p8,7,0.5714285714285714,0.001532595870364885,0.0001325958703648857,0.42857142857142855,6,0.5,0.0007847927422639142,-0.0006152072577360832,0.5,2,0.5,-0.0004420828050964998,-0.0018420828050965,0.5,0.5,0.5238095238095238
short_p20,sol_trend288_up+btc_p_le_0p4,31,0.5483870967741935,0.00010190755987960649,-0.0012980924401203937,0.45161290322580644,9,0.3333333333333333,-0.007358421365073525,-0.0087584213650735,0.6666666666666666,9,0.4444444444444444,-4.305843688160819e-05,-0.001443058436881611,0.5555555555555556,0.3333333333333333,0.4420549581839904
short_p20,sol_trend288_up+btc_p_le_0p2,23,0.4782608695652174,-0.0021634465061397402,-0.003563446506139731,0.5217391304347826,6,0.3333333333333333,-0.0107130256640486,-0.012113025664048581,0.6666666666666666,5,0.4,0.0015547747339837326,0.00015477473398374,0.6,0.3333333333333333,0.4038647342995169
short_p20,sol_trend288_up+btc_forecast_up,14,0.6428571428571429,0.004374365753756533,0.002974365753756528,0.35714285714285715,8,0.5,1.3719055452929285e-05,-0.0013862809445470625,0.5,9,0.4444444444444444,-0.0009437995263506341,-0.002343799526350633,0.5555555555555556,0.4444444444444444,0.5291005291005291
short_p20,sol_trend288_up+btc_forecast_down,32,0.53125,-0.0004371832066643218,-0.001837183206664322,0.46875,10,0.4,-0.005716301598150597,-0.0071163015981505805,0.6,8,0.375,-0.0006495044011834011,-0.002049504401183386,0.625,0.375,0.4354166666666666
short_p20,sol_trend288_up+btc_mom24_up,32,0.59375,0.00039710017173261863,-0.0010028998282673846,0.40625,14,0.35714285714285715,-0.004568562249417628,-0.005968562249417607,0.6428571428571429,13,0.46153846153846156,-0.0001957486011741573,-0.0015957486011741605,0.5384615384615384,0.35714285714285715,0.4708104395604396
short_p20,sol_trend288_up+btc_mom24_down,14,0.5,0.0024674323174206686,0.0010674323174206712,0.5,4,0.75,0.0017266519884910625,0.00032665198849104993,0.25,4,0.25,-0.002786374782839718,-0.004186374782839675,0.75,0.25,0.5
short_p20,sol_trend288_up+btc_mom72_up,40,0.55,0.0008262286625272286,-0.0005737713374727751,0.45,14,0.35714285714285715,-0.004754468908109171,-0.006154468908109149,0.6428571428571429,13,0.3076923076923077,-0.0007222604756860293,-0.0021222604756860153,0.6923076923076923,0.3076923076923077,0.404945054945055
short_p20,sol_trend288_up+btc_mom72_down,6,0.6666666666666666,0.002367018573040669,0.0009670185730406834,0.3333333333333333,4,0.75,0.002377325293911464,0.0009773252939114499,0.25,4,0.75,-0.0010752111906761341,-0.0024752111906761478,0.25,0.6666666666666666,0.7222222222222222
short_p20,sol_trend288_up+btc_trend72_up,41,0.5365853658536586,0.0004937036839555749,-0.0009062963160444246,0.4634146341463415,15,0.4,-0.004263991432789786,-0.005663991432789767,0.6,14,0.42857142857142855,-0.00036945424592083054,-0.0017694542459208275,0.5714285714285714,0.4,0.45505226480836236
short_p20,sol_trend288_up+btc_trend72_down,5,0.8,0.005401881379430917,0.0040018813794308996,0.2,3,0.6666666666666666,0.0023022026513214167,0.0009022026513214,0.3333333333333333,3,0.3333333333333333,-0.002839290501243763,-0.004239290501243734,0.6666666666666666,0.3333333333333333,0.6
short_p20,sol_trend288_up+btc_trend288_up,40,0.55,0.0007464799968063762,-0.0006535200031936252,0.45,17,0.4117647058823529,-0.003486696522823146,-0.004886696522823129,0.5882352941176471,15,0.4,-0.00041908138860201246,-0.0018190813886020058,0.6,0.4,0.453921568627451
short_p20,sol_trend288_up+btc_trend288_down,6,0.6666666666666666,0.002898676344513018,0.0014986763445130162,0.3333333333333333,1,1.0,0.0022205773501109416,0.0008205773501109,0.0,2,0.5,-0.003702005058796365,-0.00510200505879635,0.5,0.5,0.7222222222222222
short_p20,sol_trend288_up+btc_high_volume,7,0.7142857142857143,0.0009918686505476781,-0.00040813134945234315,0.2857142857142857,2,1.0,0.0033468011562953204,0.0019468011562953,0.0,3,0.6666666666666666,0.00217143133824634,0.000771431338246337,0.3333333333333333,0.6666666666666666,0.7936507936507936
short_p20,sol_trend288_up+btc_low_volume,11,0.5454545454545454,0.0015857948391471246,0.0001857948391471091,0.45454545454545453,7,0.14285714285714285,-0.009365922531037503,-0.010765922531037472,0.8571428571428571,4,0.25,-0.0032999627229545747,-0.004699962722954551,0.75,0.14285714285714285,0.31277056277056275
short_p20,sol_trend288_up+btc_high_vol24,9,0.4444444444444444,-0.0012450546726295,-0.002645054672629478,0.5555555555555556,3,1.0,0.0060878486729306625,0.004687848672930634,0.0,2,0.0,-0.005843891636837295,-0.00724389163683725,1.0,0.0,0.48148148148148145
short_p20,sol_trend288_up+btc_low_vol24,10,0.3,-0.002104004577369667,-0.0035040045773696606,0.7,3,0.3333333333333333,-0.0023175086307727724,-0.0037175086307727327,0.6666666666666666,5,0.6,0.0014276816205615495,2.7681620561520198e-05,0.4,0.3,0.41111111111111115
short_p20,sol_trend288_up+btc_high_atr,10,0.5,0.0012948716314404973,-0.00010512836855949004,0.5,3,1.0,0.0060878486729306625,0.004687848672930634,0.0,3,0.3333333333333333,-0.003002599297258879,-0.004402599297258866,0.6666666666666666,0.3333333333333333,0.611111111111111
short_p20,sol_trend288_up+btc_low_atr,10,0.6,0.0009674318892429423,-0.00043256811075707027,0.4,3,0.6666666666666666,0.002708247470152044,0.0013082474701520336,0.3333333333333333,5,0.6,0.0013135293557740679,-8.647064422595985e-05,0.4,0.6,0.6222222222222222
short_p20,sol_trend288_up+btc_sol_agree,32,0.53125,-0.0004371832066643218,-0.001837183206664322,0.46875,9,0.4444444444444444,-0.006180899618308366,-0.007580899618308355,0.5555555555555556,9,0.3333333333333333,-0.0008684580606346372,-0.002268458060634621,0.6666666666666666,0.3333333333333333,0.43634259259259256
short_p20,sol_trend288_up+btc_sol_disagree,14,0.6428571428571429,0.004374365753756533,0.002974365753756528,0.35714285714285715,9,0.4444444444444444,-0.00015835188590080436,-0.0015583518859007886,0.5555555555555556,8,0.5,-0.0007342635501138978,-0.0021342635501138997,0.5,0.4444444444444444,0.5291005291005292
short_p20,sol_trend288_up+hour_8_15,16,0.5625,0.0010088033200977634,-0.0003911966799022376,0.4375,5,0.2,-0.005260409783045738,-0.00666040978304572,0.8,5,0.2,-0.00453937036526395,-0.00593937036526392,0.8,0.2,0.3208333333333333
short_p20,sol_trend288_up+weekday,38,0.5789473684210527,0.001024742955002863,-0.00037525704499713995,0.42105263157894735,15,0.4,-0.004212795126250546,-0.005612795126250533,0.6,12,0.3333333333333333,-0.0015604883148423083,-0.002960488314842292,0.6666666666666666,0.3333333333333333,0.43742690058479533
short_p20,sol_trend288_down+sol_mom24_up,51,0.49019607843137253,0.0009242309271415517,-0.00047576907285844114,0.5098039215686274,14,0.7857142857142857,0.0039408208440248295,0.0025408208440248006,0.21428571428571427,13,0.46153846153846156,0.00045922631471301696,-0.0009407736852869615,0.5384615384615384,0.46153846153846156,0.5791496085613733
short_p20,sol_trend288_down+sol_mom24_down,53,0.6037735849056604,0.0021910126408901604,0.0007910126408901583,0.39622641509433965,24,0.625,0.004102764277903954,0.002702764277903938,0.375,15,0.4666666666666667,-0.002535099451710206,-0.00393509945171018,0.5333333333333333,0.4666666666666667,0.565146750524109
short_p20,sol_trend288_down+sol_mom72_up,29,0.5862068965517241,0.0005496488645376391,-0.0008503511354623551,0.41379310344827586,7,0.8571428571428571,0.00623406461664054,0.004834064616640515,0.14285714285714285,9,0.5555555555555556,-0.0008281045835522027,-0.002228104583552189,0.4444444444444444,0.5555555555555556,0.6663017697500456
short_p20,sol_trend288_down+sol_mom72_down,76,0.5394736842105263,0.0019697833429052846,0.0005697833429052856,0.4605263157894737,31,0.6451612903225806,0.0035483671667599593,0.0021483671667599387,0.3548387096774194,20,0.4,-0.002004095671557277,-0.0034040956715572445,0.6,0.4,0.5282116581777023
short_p20,sol_trend288_down+sol_rsi_hot,26,0.46153846153846156,0.0006452451154776482,-0.0007547548845223421,0.5384615384615384,7,0.8571428571428571,0.003326523851444385,0.001926523851444343,0.14285714285714285,10,0.4,-0.0006404087611429854,-0.00204040876114296,0.6,0.4,0.572893772893773
short_p20,sol_trend288_down+sol_rsi_cold,28,0.5714285714285714,0.002534986236757008,0.0011349862367570178,0.42857142857142855,10,0.8,0.006678601700831311,0.005278601700831282,0.2,5,0.6,-0.0016257543035009814,-0.00302575430350096,0.4,0.5714285714285714,0.6571428571428571
short_p20,sol_trend288_down+sol_rsi_mid,51,0.5882352941176471,0.0015272032058976093,0.00012720320589760365,0.4117647058823529,21,0.5714285714285714,0.003026959548458034,0.0016269595484580237,0.42857142857142855,14,0.42857142857142855,-0.0023572853967271856,-0.003757285396727157,0.5714285714285714,0.42857142857142855,0.5294117647058824
short_p20,sol_trend288_down+sol_high_volume,8,0.75,0.002504014863782225,0.0011040148637822245,0.25,5,0.8,0.0037216707639806668,0.0023216707639806397,0.2,5,0.2,-0.0030591790043459576,-0.004459179004345939,0.8,0.2,0.5833333333333334
short_p20,sol_trend288_down+sol_low_volume,40,0.575,0.0016991463305898985,0.000299146330589883,0.425,10,0.5,0.0037202095334748055,0.0023202095334748,0.5,7,0.14285714285714285,-0.006108180194904127,-0.007508180194904073,0.8571428571428571,0.14285714285714285,0.4059523809523809
short_p20,sol_trend288_down+sol_high_vol24,24,0.6666666666666666,0.0037592284548234878,0.0023592284548234702,0.3333333333333333,11,0.8181818181818182,0.0033249776317365587,0.001924977631736518,0.18181818181818182,7,0.42857142857142855,-0.0018616603163942314,-0.0032616603163942285,0.5714285714285714,0.42857142857142855,0.6378066378066378
short_p20,sol_trend288_down+sol_low_vol24,20,0.35,0.0004598166972789641,-0.000940183302721015,0.65,5,0.6,0.004407927604250683,0.00300792760425068,0.4,7,0.5714285714285714,0.0044095874593722394,0.0030095874593722427,0.42857142857142855,0.35,0.5071428571428571
short_p20,sol_trend288_down+btc_p_ge_0p6,27,0.4444444444444444,-0.001386523731216299,-0.002786523731216296,0.5555555555555556,4,0.5,0.009380050999918843,0.00798005099991885,0.5,10,0.5,-0.0012109801411387734,-0.0026109801411387397,0.5,0.4444444444444444,0.48148148148148145
short_p20,sol_trend288_down+btc_p_ge_0p8,10,0.4,-0.0032725455379584933,-0.0046725455379585,0.6,3,0.3333333333333333,0.0034276166380240816,0.0020276166380240996,0.6666666666666666,4,0.5,0.0012768330245518933,-0.0001231669754480746,0.5,0.3333333333333333,0.41111111111111115
short_p20,sol_trend288_down+btc_p_le_0p4,78,0.5897435897435898,0.002603583229169657,0.001203583229169659,0.41025641025641024,34,0.7058823529411765,0.003415224426069622,0.0020152244260695975,0.29411764705882354,19,0.42105263157894735,-0.0018644764879856644,-0.0032644764879856424,0.5789473684210527,0.42105263157894735,0.5722261914212379
short_p20,sol_trend288_down+btc_p_le_0p2,56,0.6071428571428571,0.00265805534892728,0.00125805534892728,0.39285714285714285,25,0.68,0.0026566586291953296,0.0012566586291953038,0.32,8,0.375,-0.006253399388521139,-0.007653399388521113,0.625,0.375,0.554047619047619
short_p20,sol_trend288_down+btc_forecast_up,28,0.4642857142857143,-0.0008331843426511205,-0.002233184342651122,0.5357142857142857,3,0.3333333333333333,0.0007241364853852739,-0.0006758635146147,0.6666666666666666,7,0.5714285714285714,0.001532907760832988,0.0001329077608330146,0.42857142857142855,0.3333333333333333,0.45634920634920634
short_p20,sol_trend288_down+btc_forecast_down,77,0.5844155844155844,0.0024541884769691494,0.001054188476969153,0.4155844155844156,35,0.7142857142857143,0.004327583572282477,0.002927583572282452,0.2857142857142857,22,0.4090909090909091,-0.0026484185913157395,-0.004048418591315713,0.5909090909090909,0.4090909090909091,0.5692640692640693
short_p20,sol_trend288_down+btc_mom24_up,52,0.46153846153846156,0.00017527040542509608,-0.0012247295945748903,0.5384615384615384,13,0.6923076923076923,0.0007834341126096669,-0.0006165658873903538,0.3076923076923077,12,0.4166666666666667,-0.0035130996822122416,-0.004913099682212217,0.5833333333333334,0.4166666666666667,0.5235042735042735
short_p20,sol_trend288_down+btc_mom24_down,53,0.6415094339622641,0.002953382831137512,0.001553382831137503,0.3584905660377358,25,0.68,0.0057381276408846734,0.004338127640884652,0.32,17,0.47058823529411764,-0.0003163328527393212,-0.001716332852739294,0.5294117647058824,0.47058823529411764,0.5973658897521273
short_p20,sol_trend288_down+btc_mom72_up,33,0.6060606060606061,0.0014732083518725566,7.320835187256034e-05,0.3939393939393939,8,0.5,0.0005138402604906583,-0.0008861597395093376,0.5,14,0.5,-0.001401715728936524,-0.002801715728936493,0.5,0.5,0.5353535353535354
short_p20,sol_trend288_down+btc_mom72_down,72,0.5277777777777778,0.0016253816044527608,0.00022538160445276253,0.4722222222222222,30,0.7333333333333333,0.004984237080070575,0.0035842370800705466,0.26666666666666666,15,0.4,-0.0018607222985336015,-0.00326072229853358,0.6,0.4,0.5537037037037037
short_p20,sol_trend288_down+btc_trend72_up,43,0.5813953488372093,0.002131332225665853,0.0007313322256658563,0.4186046511627907,9,0.6666666666666666,0.0012358263179605854,-0.0001641736820394334,0.3333333333333333,15,0.4666666666666667,-0.0011048160757042218,-0.0025048160757041938,0.5333333333333333,0.4666666666666667,0.5715762273901809
short_p20,sol_trend288_down+btc_trend72_down,62,0.532258064516129,0.0011934849262703463,-0.000206515073729652,0.46774193548387094,29,0.6896551724137931,0.004914324056013698,0.003514324056013676,0.3103448275862069,14,0.42857142857142855,-0.002211615253396574,-0.0036116152533965493,0.5714285714285714,0.42857142857142855,0.550161555167117
short_p20,sol_trend288_down+btc_trend288_up,6,0.5,0.0014904206438677663,9.042064386776717e-05,0.5,1,1.0,0.0024699674413382056,0.0010699674413382,0.0,12,0.4166666666666667,-0.0010147916607531338,-0.0024147916607531,0.5833333333333334,0.4166666666666667,0.638888888888889
short_p20,sol_trend288_down+btc_trend288_down,99,0.5555555555555556,0.0015828366390826924,0.0001828366390826947,0.4444444444444444,37,0.6756756756756757,0.004085618028235252,0.00268561802823523,0.32432432432432434,17,0.47058823529411764,-0.0020798443972986913,-0.0034798443972986703,0.5294117647058824,0.47058823529411764,0.5672731555084497
short_p20,sol_trend288_down+btc_high_volume,14,0.5,0.000284777384682395,-0.0011152226153176,0.5,11,0.8181818181818182,0.004288867577194286,0.0028888675771942553,0.18181818181818182,2,1.0,0.0046315764849299,0.0032315764849299,0.0,0.5,0.7727272727272728
short_p20,sol_trend288_down+btc_low_volume,37,0.5675675675675675,0.0017099590146579951,0.0003099590146579894,0.43243243243243246,12,0.5,0.0009529029019174443,-0.00044709709808256684,0.5,10,0.4,-0.002488440892481558,-0.0038884408924815296,0.6,0.4,0.48918918918918913
