signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return
34,2020-10-16 12:00:00,2020-10-17,2020-10-28 12:00:00,62.59,62.57,56.8,48.40848846435547,-0.2265779123764904,0.0,-1,0.09221671727665015,0.09081671727665015
35,2020-10-28 12:00:00,2020-10-29,2020-11-09 12:00:00,56.8,56.79,58.42,53.68265380859375,-0.05488285548250436,0.2,-1,-0.028702236309209317,-0.030102236309209315
36,2020-11-09 12:00:00,2020-11-10,2020-11-21 12:00:00,58.42,58.41,72.62,60.37103118896484,0.03339663110176037,0.4,-1,-0.24328026022941285,-0.24468026022941286
37,2020-11-21 12:00:00,2020-11-22,2020-12-03 12:00:00,72.62,72.65,75.69,69.48686294555664,-0.043144272300239074,0.4,-1,-0.04184445973847195,-0.04324445973847195
38,2020-12-03 12:00:00,2020-12-04,2020-12-15 12:00:00,75.69,75.65,67.63,76.42106170654297,0.009658630024348946,0.4,-1,0.10601454064771987,0.10461454064771987
39,2020-12-15 12:00:00,2020-12-16,2020-12-27 12:00:00,67.63,67.64,66.97,71.51604919433593,0.057460434634569554,1.0,1,-0.009905381431105864,-0.011305381431105864
40,2020-12-27 12:00:00,2020-12-28,2021-01-08 12:00:00,66.97,66.95,68.59,73.00493087768555,0.09011394471682169,0.8,1,0.024495892457057522,0.023095892457057524
41,2021-01-08 12:00:00,2021-01-09,2021-01-20 12:00:00,68.59,68.62,98.99,69.94510650634766,0.019756619133221374,0.6,1,0.4425823375109297,0.44118233751092967
42,2021-01-20 12:00:00,2021-01-21,2021-02-01 12:00:00,98.99,99.07,88.69,82.29370727539063,-0.16866645847670844,0.0,-1,0.10477440193802356,0.10337440193802357
43,2021-02-01 12:00:00,2021-02-02,2021-02-13 12:00:00,88.69,88.68,176.11,82.00801849365234,-0.07534086713662938,0.2,-1,-0.9859043752819125,-0.9873043752819125
44,2021-02-13 12:00:00,2021-02-14,2021-02-25 12:00:00,176.11,176.1,121.25,132.77227783203125,-0.24608325573771372,0.0,-1,0.3114707552526973,0.3100707552526973
45,2021-02-25 12:00:00,2021-02-26,2021-03-09 12:00:00,121.25,121.27,137.69,124.19544525146485,0.02429233197084406,0.6,1,0.13540034633462517,0.13400034633462515
46,2021-03-09 12:00:00,2021-03-10,2021-03-21 12:00:00,137.69,137.76,148.18,122.00981292724609,-0.11388036221042855,0.0,-1,-0.07563879210220681,-0.07703879210220681
47,2021-03-21 12:00:00,2021-03-22,2021-04-02 12:00:00,148.18,148.18,169.52,140.88623962402343,-0.04922229974339705,0.2,-1,-0.14401403698204884,-0.14541403698204886
48,2021-04-02 12:00:00,2021-04-03,2021-04-14 12:00:00,169.52,169.5,237.5,148.0155242919922,-0.1268550950212826,0.0,-1,-0.40117994100294996,-0.40257994100294997
49,2021-04-14 12:00:00,2021-04-15,2021-04-26 12:00:00,237.5,237.52,227.09,180.2604949951172,-0.24100844212582234,0.0,-1,0.04391209161333787,0.04251209161333787
50,2021-04-26 12:00:00,2021-04-27,2021-05-08 12:00:00,227.09,226.94,316.25,185.07523498535156,-0.1850137170929959,0.2,-1,-0.39354014276901395,-0.39494014276901396
51,2021-05-08 12:00:00,2021-05-09,2021-05-20 12:00:00,316.25,316.05,182.4,253.92106018066406,-0.1970875567409832,0.0,-1,0.42287612719506407,0.42147612719506405
52,2021-05-20 12:00:00,2021-05-21,2021-06-01 12:00:00,182.4,182.32,154.04,147.73756408691406,-0.19003528461121683,0.2,-1,0.1551118911803423,0.15371189118034229
53,2021-06-01 12:00:00,2021-06-02,2021-06-13 12:00:00,154.04,154.03,133.06,111.28728942871093,-0.2775429146409313,0.0,-1,0.13614230993962217,0.13474230993962216
54,2021-06-13 12:00:00,2021-06-14,2021-06-25 12:00:00,133.06,133.04,100.08,110.48926086425782,-0.16962828149513148,0.0,-1,0.2477450390859891,0.2463450390859891
55,2021-06-25 12:00:00,2021-06-26,2021-07-07 12:00:00,100.08,100.1,118.55,90.43866729736328,-0.09633625801995119,0.2,-1,-0.18431568431568435,-0.18571568431568436
56,2021-07-07 12:00:00,2021-07-08,2021-07-19 12:00:00,118.55,118.56,89.25,79.47552185058593,-0.32960335849358124,0.0,-1,0.24721659919028338,0.24581659919028337
57,2021-07-19 12:00:00,2021-07-20,2021-07-31 12:00:00,89.25,89.29,111.15,91.2092071533203,0.021951900877538465,0.6,1,0.24482024862806573,0.24342024862806572
58,2021-07-31 12:00:00,2021-08-01,2021-08-12 12:00:00,111.15,111.15,133.6,91.36439514160156,-0.17800814087627928,0.2,-1,-0.20197930724246493,-0.20337930724246495
59,2021-08-12 12:00:00,2021-08-13,2021-08-24 12:00:00,133.6,133.59,155.3,141.7111328125,0.06071207194985038,0.4,-1,-0.16251216408413804,-0.16391216408413806
60,2021-08-24 12:00:00,2021-08-25,2021-09-05 12:00:00,155.3,155.29,172.8,177.07473754882812,0.14021080198859057,0.8,1,0.11275677764183145,0.11135677764183145
61,2021-09-05 12:00:00,2021-09-06,2021-09-17 12:00:00,172.8,172.9,134.5,178.9814697265625,0.035772394250940295,0.4,-1,0.22209369577790627,0.22069369577790626
62,2021-09-17 12:00:00,2021-09-18,2021-09-29 12:00:00,134.5,134.5,103.7,128.32020568847656,-0.0459464261079809,0.4,-1,0.22899628252788107,0.22759628252788106
63,2021-09-29 12:00:00,2021-09-30,2021-10-11 12:00:00,103.7,103.6,119.7,118.97950592041016,0.147343355066636,1.0,1,0.15540540540540548,0.15400540540540547
64,2021-10-11 12:00:00,2021-10-12,2021-10-23 12:00:00,119.7,119.6,173.6,117.89851226806641,-0.015050022823171227,0.4,-1,-0.45150501672240795,-0.45290501672240796
65,2021-10-23 12:00:00,2021-10-24,2021-11-04 12:00:00,173.6,173.6,163.7,174.9194122314453,0.007600300872380861,0.6,1,-0.0570276497695853,-0.058427649769585296
66,2021-11-04 12:00:00,2021-11-05,2021-11-16 12:00:00,163.7,163.7,165.7,175.64645690917968,0.07297774532180634,0.8,1,0.01221747098350634,0.01081747098350634
67,2021-11-16 12:00:00,2021-11-17,2021-11-28 12:00:00,165.7,165.7,241.2,172.5849609375,0.04155076003319258,0.8,1,0.45564272782136395,0.45424272782136393
68,2021-11-28 12:00:00,2021-11-29,2021-12-10 12:00:00,241.2,241.1,159.4,202.30109252929688,-0.16127241903276585,0.0,-1,0.33886354209871417,0.33746354209871415
69,2021-12-10 12:00:00,2021-12-11,2021-12-22 12:00:00,159.4,159.5,165.5,141.9907196044922,-0.10921756835324851,0.4,-1,-0.037617554858934144,-0.03901755485893414
70,2021-12-22 12:00:00,2021-12-23,2022-01-03 12:00:00,165.5,165.5,150.5,163.27952270507814,-0.01341678123819865,0.4,-1,0.09063444108761332,0.08923444108761332
71,2022-01-03 12:00:00,2022-01-04,2022-01-15 12:00:00,150.5,150.5,144.4,147.72626190185548,-0.018430153476043376,0.4,-1,0.04053156146179393,0.03913156146179393
72,2022-01-15 12:00:00,2022-01-16,2022-01-27 12:00:00,144.4,144.4,88.7,116.08560028076172,-0.1960831005487416,0.0,-1,0.3857340720221607,0.3843340720221607
73,2022-01-27 12:00:00,2022-01-28,2022-02-08 12:00:00,88.7,88.8,133.1,91.56154022216796,0.03226088187337055,0.6,1,0.49887387387387383,0.4974738738738738
74,2022-02-08 12:00:00,2022-02-09,2022-02-20 12:00:00,133.1,133.1,107.9,126.9825210571289,-0.04596152473982784,0.4,-1,0.18933132982719747,0.18793132982719746
75,2022-02-20 12:00:00,2022-02-21,2022-03-04 12:00:00,107.9,107.9,117.0,104.96926879882812,-0.02716154959380799,0.4,-1,-0.0843373493975903,-0.0857373493975903
76,2022-03-04 12:00:00,2022-03-05,2022-03-16 12:00:00,117.0,116.9,154.0,119.62915344238282,0.022471396943442846,0.4,-1,-0.3173652694610778,-0.3187652694610778
77,2022-03-16 12:00:00,2022-03-17,2022-03-28 12:00:00,154.0,153.9,192.2,175.51531066894532,0.13970980953860593,1.0,1,0.24886289798570482,0.2474628979857048
78,2022-03-28 12:00:00,2022-03-29,2022-04-09 12:00:00,192.2,192.3,169.3,205.78387756347655,0.07067574174545568,0.8,1,-0.11960478419136766,-0.12100478419136766
79,2022-04-09 12:00:00,2022-04-10,2022-04-21 12:00:00,169.3,169.2,159.5,184.45523071289062,0.08951701543349447,1.0,1,-0.057328605200945515,-0.05872860520094551
80,2022-04-21 12:00:00,2022-04-22,2022-05-03 12:00:00,159.5,159.6,119.8,173.4428741455078,0.08741613884330916,0.6,1,-0.2493734335839599,-0.2507734335839599
81,2022-05-03 12:00:00,2022-05-04,2022-05-15 12:00:00,119.8,119.8,112.4,123.87908477783203,0.03404912168474148,0.4,-1,0.06176961602671116,0.06036961602671116
82,2022-05-15 12:00:00,2022-05-16,2022-05-27 12:00:00,112.4,112.3,86.1,109.10382537841797,-0.02932539698916401,0.4,-1,0.2333036509349956,0.2319036509349956
83,2022-05-27 12:00:00,2022-05-28,2022-06-08 12:00:00,86.1,86.1,92.6,83.72408599853516,-0.02759481999378439,0.4,-1,-0.07549361207897798,-0.07689361207897798
84,2022-06-08 12:00:00,2022-06-09,2022-06-20 12:00:00,92.6,92.7,65.1,80.78130187988282,-0.12763172915893287,0.2,-1,0.29773462783171534,0.2963346278317153
85,2022-06-20 12:00:00,2022-06-21,2022-07-02 12:00:00,65.1,65.0,54.0,74.98047332763672,0.1517737838346655,0.8,1,-0.16923076923076918,-0.1706307692307692
86,2022-07-02 12:00:00,2022-07-03,2022-07-14 12:00:00,54.0,54.1,57.7,75.71925811767578,0.40220848366066253,1.0,1,0.06654343807763397,0.06514343807763397
87,2022-07-14 12:00:00,2022-07-15,2022-07-26 12:00:00,57.7,57.7,55.8,65.67479248046875,0.13821130815370442,0.6,1,-0.032928942807625705,-0.034328942807625704
88,2022-07-26 12:00:00,2022-07-27,2022-08-07 12:00:00,55.8,55.7,70.3,71.30339736938477,0.2778386625337772,0.8,1,0.26211849192100534,0.2607184919210053
89,2022-08-07 12:00:00,2022-08-08,2022-08-19 12:00:00,70.3,70.3,62.2,69.46878662109376,-0.011823803398381894,0.6,1,-0.11522048364153614,-0.11662048364153614
90,2022-08-19 12:00:00,2022-08-20,2022-08-31 12:00:00,62.2,62.3,59.9,66.38049087524413,0.06721046423222088,0.6,1,-0.038523274478330594,-0.03992327447833059
91,2022-08-31 12:00:00,2022-09-01,2022-09-12 12:00:00,59.9,59.9,63.0,69.53084259033203,0.1607820131941909,0.8,1,0.05175292153589317,0.05035292153589317
92,2022-09-12 12:00:00,2022-09-13,2022-09-24 12:00:00,63.0,63.1,55.7,62.4520767211914,-0.008697194901723692,0.4,-1,0.11727416798732171,0.11587416798732171
93,2022-09-24 12:00:00,2022-09-25,2022-10-06 12:00:00,55.7,55.7,55.2,67.30587387084961,0.2083639833186644,1.0,1,-0.008976660682226245,-0.010376660682226245
94,2022-10-06 12:00:00,2022-10-07,2022-10-18 12:00:00,55.2,55.1,52.4,55.80972137451172,0.011045677074487625,0.6,1,-0.0490018148820327,-0.0504018148820327
95,2022-10-18 12:00:00,2022-10-19,2022-10-30 12:00:00,52.4,52.5,53.7,49.4826545715332,-0.055674531077610626,0.2,-1,-0.02285714285714291,-0.024257142857142908
96,2022-10-30 12:00:00,2022-10-31,2022-11-11 12:00:00,53.7,53.6,39.4,59.49213638305664,0.10786101271986288,1.0,1,-0.2649253731343284,-0.2663253731343284
97,2022-11-11 12:00:00,2022-11-12,2022-11-23 12:00:00,39.4,39.4,43.1,42.9808837890625,0.09088537535691624,1.0,1,0.09390862944162448,0.09250862944162448
98,2022-11-23 12:00:00,2022-11-24,2022-12-05 12:00:00,43.1,43.1,46.4,48.27193984985352,0.11999860440495395,0.6,1,0.07656612529002316,0.07516612529002316
99,2022-12-05 12:00:00,2022-12-06,2022-12-17 12:00:00,46.4,46.4,43.0,45.57880477905273,-0.017698172865242733,0.4,-1,0.07327586206896552,0.07187586206896553
100,2022-12-17 12:00:00,2022-12-18,2022-12-29 12:00:00,43.0,43.0,38.0,39.84379501342774,-0.07340011596679685,0.0,-1,0.11627906976744184,0.11487906976744185
101,2022-12-29 12:00:00,2022-12-30,2023-01-10 12:00:00,38.0,38.0,44.0,42.64810638427734,0.12231858905993005,1.0,1,0.1578947368421053,0.1564947368421053
102,2023-01-10 12:00:00,2023-01-11,2023-01-22 12:00:00,44.0,44.0,47.3,45.47983016967773,0.0336325038563122,0.6,1,0.07499999999999996,0.07359999999999996
103,2023-01-22 12:00:00,2023-01-23,2023-02-03 12:00:00,47.3,47.2,47.0,51.37149505615234,0.08607811958038784,0.8,1,-0.00423728813559332,-0.00563728813559332
104,2023-02-03 12:00:00,2023-02-04,2023-02-15 12:00:00,47.0,47.0,46.3,49.47005920410156,0.052554451151097095,0.8,1,-0.014893617021276673,-0.01629361702127667
105,2023-02-15 12:00:00,2023-02-16,2023-02-27 12:00:00,46.3,46.2,44.2,45.77987289428711,-0.011233846775656331,0.6,1,-0.04329004329004327,-0.044690043290043266
106,2023-02-27 12:00:00,2023-02-28,2023-03-11 12:00:00,44.2,44.2,31.4,42.87074966430664,-0.03007353700663711,0.6,1,-0.28959276018099556,-0.29099276018099557
107,2023-03-11 12:00:00,2023-03-12,2023-03-23 12:00:00,31.4,31.4,38.1,35.63152160644531,0.13476183460016924,1.0,1,0.213375796178344,0.211975796178344
108,2023-03-23 12:00:00,2023-03-24,2023-04-04 12:00:00,38.1,38.0,37.8,38.25538940429688,0.004078462055036036,0.6,1,-0.0052631578947369695,-0.00666315789473697
109,2023-04-04 12:00:00,2023-04-05,2023-04-16 12:00:00,37.8,37.7,42.7,37.515970611572264,-0.0075140049848606335,0.4,-1,-0.13262599469496017,-0.13402599469496018
110,2023-04-16 12:00:00,2023-04-17,2023-04-28 12:00:00,42.7,42.6,37.8,44.29850692749024,0.03743575942600073,0.6,1,-0.11267605633802824,-0.11407605633802824
111,2023-04-28 12:00:00,2023-04-29,2023-05-10 12:00:00,37.8,37.8,33.4,35.73743438720703,-0.05456522785166575,0.2,-1,0.1164021164021164,0.1150021164021164
112,2023-05-10 12:00:00,2023-05-11,2023-05-22 12:00:00,33.4,33.4,32.0,35.46210479736328,0.061739664591715024,1.0,1,-0.041916167664670656,-0.043316167664670654
113,2023-05-22 12:00:00,2023-05-23,2023-06-03 12:00:00,32.0,32.1,32.2,34.382965850830075,0.07446768283843994,1.0,1,0.0031152647975078995,0.0017152647975078995
114,2023-06-03 12:00:00,2023-06-04,2023-06-15 12:00:00,32.2,32.2,24.8,34.9188850402832,0.08443742361127955,0.8,1,-0.2298136645962734,-0.2312136645962734
115,2023-06-15 12:00:00,2023-06-16,2023-06-27 12:00:00,24.8,24.8,30.27,28.63582763671875,0.1546704692225302,1.0,1,0.22056451612903216,0.21916451612903215
116,2023-06-27 12:00:00,2023-06-28,2023-07-09 12:00:00,30.27,30.27,28.54,30.794374084472658,0.01732322710514229,0.6,1,-0.05715229600264293,-0.05855229600264293
117,2023-07-09 12:00:00,2023-07-10,2023-07-21 12:00:00,28.54,28.54,31.45,25.79336280822754,-0.09623816369209741,0.0,-1,-0.10196215837421163,-0.10336215837421163
118,2023-07-21 12:00:00,2023-07-22,2023-08-02 12:00:00,31.45,31.45,29.68,33.28673210144043,0.058401656643574905,0.6,1,-0.05627980922098563,-0.05767980922098563
119,2023-08-02 12:00:00,2023-08-03,2023-08-14 12:00:00,29.68,29.66,29.63,30.319333267211913,0.02154087827533404,0.2,-1,0.0010114632501686538,-0.0003885367498313462
120,2023-08-14 12:00:00,2023-08-15,2023-08-26 12:00:00,29.63,29.61,24.9,30.19450225830078,0.019051713071237986,0.4,-1,0.15906788247213788,0.15766788247213787
121,2023-08-26 12:00:00,2023-08-27,2023-09-07 12:00:00,24.9,24.9,25.34,26.974605560302734,0.08331749238163597,0.8,1,0.017670682730923648,0.01627068273092365
122,2023-09-07 12:00:00,2023-09-08,2023-09-19 12:00:00,25.34,25.35,25.83,26.135543823242188,0.0313947838690682,0.8,1,0.01893491124260338,0.017534911242603382
123,2023-09-19 12:00:00,2023-09-20,2023-10-01 12:00:00,25.83,25.81,28.06,23.69849853515625,-0.08252038191419855,0.0,-1,-0.0871755133669121,-0.08857551336691209
124,2023-10-01 12:00:00,2023-10-02,2023-10-13 12:00:00,28.06,28.06,24.97,27.68634796142578,-0.013316180989815286,0.4,-1,0.1101211689237348,0.1087211689237348
125,2023-10-13 12:00:00,2023-10-14,2023-10-25 12:00:00,24.97,24.94,27.42,22.38677520751953,-0.10345313546177286,0.0,-1,-0.09943865276663999,-0.10083865276663999
126,2023-10-25 12:00:00,2023-10-26,2023-11-06 12:00:00,27.42,27.42,29.85,29.496107864379884,0.07571509352224223,1.0,1,0.0886214442013129,0.0872214442013129
127,2023-11-06 12:00:00,2023-11-07,2023-11-18 12:00:00,29.85,29.83,28.89,30.126314544677733,0.009256768665920689,0.8,1,-0.03151190077103583,-0.032911900771035826
128,2023-11-18 12:00:00,2023-11-19,2023-11-30 12:00:00,28.89,28.89,29.54,29.07990379333496,0.006573340025439989,0.6,1,0.022499134648667374,0.021099134648667375
129,2023-11-30 12:00:00,2023-12-01,2023-12-12 12:00:00,29.54,29.54,30.99,29.407858657836915,-0.00447330203666505,0.4,-1,-0.04908598510494233,-0.05048598510494233
130,2023-12-12 12:00:00,2023-12-13,2023-12-24 12:00:00,30.99,30.99,30.14,31.451043319702148,0.01487716423691996,0.8,1,-0.027428202646014754,-0.028828202646014753
131,2023-12-24 12:00:00,2023-12-25,2024-01-05 12:00:00,30.14,30.14,23.54,32.20443000793457,0.06849469170320403,0.8,1,-0.2189781021897811,-0.2203781021897811
132,2024-01-05 12:00:00,2024-01-06,2024-01-17 12:00:00,23.54,23.55,22.92,24.370407485961913,0.03527644375369223,0.8,1,-0.026751592356687892,-0.02815159235668789
133,2024-01-17 12:00:00,2024-01-18,2024-01-29 12:00:00,22.92,22.92,22.99,23.13198356628418,0.00924884669651731,0.6,1,0.003054101221640293,0.001654101221640293
134,2024-01-29 12:00:00,2024-01-30,2024-02-10 12:00:00,22.99,23.01,20.89,22.422792816162108,-0.024671908822874712,0.4,-1,0.09213385484571934,0.09073385484571934
135,2024-02-10 12:00:00,2024-02-11,2024-02-22 12:00:00,20.89,20.9,26.74,22.00189208984375,0.05322604546882477,0.8,1,0.27942583732057424,0.27802583732057423
136,2024-02-22 12:00:00,2024-02-23,2024-03-05 12:00:00,26.74,26.73,30.32,25.374169921875,-0.05107816298148835,0.2,-1,-0.13430602319491203,-0.13570602319491204
137,2024-03-05 12:00:00,2024-03-06,2024-03-17 12:00:00,30.32,30.32,29.26,28.11814079284668,-0.07262068625175859,0.0,-1,0.0349604221635883,0.0335604221635883
138,2024-03-17 12:00:00,2024-03-18,2024-03-29 12:00:00,29.26,29.25,30.71,29.33863296508789,0.0026873877336940797,0.4,-1,-0.04991452991453005,-0.051314529914530047
139,2024-03-29 12:00:00,2024-03-30,2024-04-10 12:00:00,30.71,30.72,27.05,32.32873039245605,0.05271020489925284,1.0,1,-0.11946614583333326,-0.12086614583333326
140,2024-04-10 12:00:00,2024-04-11,2024-04-22 12:00:00,27.05,27.06,24.3,27.247517013549803,0.007301922866905874,0.4,-1,0.1019955654101995,0.1005955654101995
141,2024-04-22 12:00:00,2024-04-23,2024-05-04 12:00:00,24.3,24.3,23.1,22.872241973876953,-0.05875547432605137,0.2,-1,0.04938271604938271,0.047982716049382715
142,2024-05-04 12:00:00,2024-05-05,2024-05-16 12:00:00,23.1,23.1,23.69,21.549706268310548,-0.06711228275711925,0.2,-1,-0.02554112554112553,-0.02694112554112553
143,2024-05-16 12:00:00,2024-05-17,2024-05-28 12:00:00,23.69,23.68,26.66,23.30895118713379,-0.016084795815374097,0.4,-1,-0.12584459459459452,-0.12724459459459453
144,2024-05-28 12:00:00,2024-05-29,2024-06-09 12:00:00,26.66,26.64,23.74,28.266971588134766,0.06027650368097397,0.8,1,-0.10885885885885893,-0.11025885885885893
145,2024-06-09 12:00:00,2024-06-10,2024-06-21 12:00:00,23.74,23.73,20.07,24.05890464782715,0.013433220211758634,0.4,-1,0.1542351453855879,0.1528351453855879
146,2024-06-21 12:00:00,2024-06-22,2024-07-03 12:00:00,20.07,20.07,20.8,19.249865341186524,-0.04086370995582842,0.4,-1,-0.03637269556552081,-0.037772695565520806
147,2024-07-03 12:00:00,2024-07-04,2024-07-15 12:00:00,20.8,20.81,28.22,20.479740142822266,-0.01539710851816034,0.4,-1,-0.35607880826525706,-0.3574788082652571
148,2024-07-15 12:00:00,2024-07-16,2024-07-27 12:00:00,28.22,28.2,31.72,29.31337089538574,0.0387445391702957,0.8,1,0.12482269503546095,0.12342269503546095
149,2024-07-27 12:00:00,2024-07-28,2024-08-08 12:00:00,31.72,31.73,35.84,29.323228454589845,-0.07556026309615874,0.0,-1,-0.12953041285849354,-0.13093041285849355
150,2024-08-08 12:00:00,2024-08-09,2024-08-20 12:00:00,35.84,35.84,41.56,30.590594482421874,-0.146467787878854,0.0,-1,-0.1595982142857142,-0.1609982142857142
151,2024-08-20 12:00:00,2024-08-21,2024-09-01 12:00:00,41.56,41.53,29.4,31.30530204772949,-0.24674441656088808,0.0,-1,0.29207801589212623,0.2906780158921262
152,2024-09-01 12:00:00,2024-09-02,2024-09-13 12:00:00,29.4,29.38,30.54,27.271261596679686,-0.0724060681401466,0.6,1,0.03948264125255285,0.038082641252552854
153,2024-09-13 12:00:00,2024-09-14,2024-09-25 12:00:00,30.54,30.55,28.37,28.17203254699707,-0.07753658981672981,0.2,-1,0.07135842880523735,0.06995842880523735
