asset,score_col,side,long_threshold,short_threshold,min_abs_pred_ret,train_trades,train_accuracy,train_avg_directional_edge,train_avg_original_net_return,validation_trades,validation_accuracy,validation_avg_directional_edge,validation_avg_original_net_return,test_trades,test_accuracy,test_avg_directional_edge,test_avg_original_net_return
btc_5m,score_raw,both,0.6,0.15,0.005,65,0.5384615384615384,5.578676014194808e-05,-0.001344213239858043,10,0.5,-0.001508525569882746,-0.0029085255698827112,5,0.4,-0.0009433400343680897,-0.00234334003436806
btc_5m,score_raw,both,0.6,0.15,0.01,11,0.5454545454545454,0.0006910128902124905,-0.0007089871097874915,2,0.5,-0.0013386041238865332,-0.00273860412388645,0,0.0,0.0,0.0
btc_5m,score_raw,both,0.6,0.1,0.0,316,0.48417721518987344,-0.0007120585381929915,-0.002112058538192978,91,0.5824175824175825,0.0010497857240221503,-0.00035021427597784415,95,0.5368421052631579,0.000833261698164405,-0.0005667383018355831
btc_5m,score_raw,both,0.6,0.1,0.001,238,0.4957983193277311,-0.00040817805642085576,-0.001808178056420845,62,0.5806451612903226,0.0014504241583150872,5.0424158315096605e-05,61,0.47540983606557374,0.00041396765829064015,-0.000986032341709346
btc_5m,score_raw,both,0.6,0.1,0.002,167,0.47904191616766467,-0.0004391308160567373,-0.0018391308160567255,42,0.5952380952380952,0.0012931872916085176,-0.00010681270839146911,34,0.5294117647058824,0.00032043387627995286,-0.0010795661237200382
btc_5m,score_raw,both,0.6,0.1,0.005,65,0.5384615384615384,5.578676014194808e-05,-0.001344213239858043,10,0.5,-0.001508525569882746,-0.0029085255698827112,5,0.4,-0.0009433400343680897,-0.00234334003436806
btc_5m,score_raw,both,0.6,0.1,0.01,11,0.5454545454545454,0.0006910128902124905,-0.0007089871097874915,2,0.5,-0.0013386041238865332,-0.00273860412388645,0,0.0,0.0,0.0
btc_5m,score_raw,both,0.65,0.45,0.0,413,0.4891041162227603,-0.00042862379471839135,-0.0018286237947183822,138,0.5797101449275363,0.0016675761789573754,0.0002675761789573776,134,0.5074626865671642,-0.00023228575390086336,-0.0016322857539008498
btc_5m,score_raw,both,0.65,0.45,0.001,333,0.5045045045045045,6.530720691800285e-06,-0.0013934692793081919,106,0.5566037735849056,0.0015775128128390822,0.00017751281283908695,90,0.5111111111111111,0.0003571145962370021,-0.0010428854037629865
btc_5m,score_raw,both,0.65,0.45,0.002,234,0.49145299145299143,-0.00015407038329312228,-0.0015540703832931158,75,0.5466666666666666,0.0013060477597167293,-9.395224028326378e-05,49,0.5102040816326531,0.0003186401443847132,-0.0010813598556152777
