asset,signal_rule,filters,side,train_trades,train_accuracy,train_avg_directional_edge,train_avg_original_net_return,validation_trades,validation_accuracy,validation_avg_directional_edge,validation_avg_original_net_return,test_trades,test_accuracy,test_avg_directional_edge,test_avg_original_net_return
btc_5m,long_p60,low_vol24+mom24_up,1,36,0.6388888888888888,-3.534025617476449e-05,-0.0014353402561747552,13,0.6153846153846154,0.00033190702158393006,-0.0010680929784160538,11,0.6363636363636364,0.0008985265975234101,-0.0005014734024765908
btc_5m,long_p60,low_vol24+mom24_down,1,42,0.5238095238095238,-0.0002386973126561675,-0.0016386973126561624,9,0.5555555555555556,-0.0006542494657814584,-0.0020542494657814553,10,0.5,-0.0016089653339132703,-0.00300896533391323
btc_5m,long_p60,low_vol24+mom72_up,1,32,0.53125,-0.0007290329067095869,-0.002129032906709572,11,0.6363636363636364,0.000426458105474057,-0.0009735418945259364,8,0.25,-0.0022411081827844875,-0.0036411081827844496
btc_5m,long_p60,low_vol24+mom72_down,1,46,0.6086956521739131,0.00026155471001861356,-0.0011384452899813845,11,0.5454545454545454,-0.0005694993701506057,-0.0019694993701505907,13,0.7692307692307693,0.0009017695919923621,-0.0004982304080076307
btc_5m,long_p60,low_vol24+trend24_up,1,36,0.5833333333333334,0.00023597462719322936,-0.0011640253728067637,12,0.6666666666666666,0.0004632588595593068,-0.0009367411404406752,13,0.5384615384615384,0.00014388118185752858,-0.0012561188181424618
btc_5m,long_p60,low_vol24+trend24_down,1,42,0.5714285714285714,-0.0004712529269715908,-0.0018712529269715836,10,0.5,-0.0007132560226153717,-0.0021132560226153696,8,0.625,-0.001009539516315383,-0.0024095395163153503
btc_5m,long_p60,low_vol24+trend72_up,1,35,0.6,-1.1478238889098665e-05,-0.0014114782388890857,13,0.6153846153846154,0.00013812821277886094,-0.0012618717872211228,11,0.45454545454545453,-0.000759627321409813,-0.0021596273214097915
btc_5m,long_p60,low_vol24+trend72_down,1,43,0.5581395348837209,-0.00025339065099376983,-0.0016533906509937676,9,0.5555555555555556,-0.0003743467419519142,-0.0017743467419519111,10,0.7,0.000215003976913275,-0.0011849960230867099
btc_5m,long_p60,low_vol24+trend288_up,1,47,0.574468085106383,0.00044424476512736717,-0.0009557552348726276,14,0.6428571428571429,0.0011472974195539307,-0.00025270258044605715,14,0.6428571428571429,0.0005423029907147746,-0.0008576970092852143
btc_5m,long_p60,low_vol24+trend288_down,1,31,0.5806451612903226,-0.0010379690424140908,-0.002437969042414081,8,0.5,-0.0022044522231496333,-0.003604452223149625,7,0.42857142857142855,-0.001971157519483148,-0.0033711575194831146
btc_5m,long_p60,low_vol24+hour_0_7,1,36,0.4166666666666667,-0.0020166844151886273,-0.0034166844151886024,14,0.5,8.963570990513528e-05,-0.0013103642900948432,9,0.5555555555555556,6.997513796760637e-06,-0.0013930024862032224
btc_5m,long_p60,low_vol24+hour_8_15,1,20,0.65,0.0019209353674345508,0.0005209353674345549,5,0.8,0.0015480683970878983,0.00014806839708790006,6,0.6666666666666666,0.0009312527858896247,-0.0004687472141103668
btc_5m,long_p60,low_vol24+hour_16_23,1,22,0.7727272727272727,0.0010401997838295006,-0.0003598002161705183,3,0.6666666666666666,-0.0035228986118511405,-0.004922898611851166,6,0.5,-0.0019760591843139643,-0.0033760591843139333
btc_5m,long_p60,low_vol24+weekday,1,52,0.5769230769230769,6.53383693414487e-05,-0.001334661630658546,11,0.5454545454545454,0.0012558601909331455,-0.00014413980906684555,13,0.46153846153846156,-0.0015870747946452517,-0.0029870747946452304
btc_5m,long_p60,low_vol24+weekend,1,26,0.5769230769230769,-0.0005651973676771496,-0.001965197367677139,11,0.6363636363636364,-0.0013989014556096942,-0.002798901455609682,8,0.75,0.0018032639455016347,0.00040326394550165007
btc_5m,long_p60,high_vol72+high_volume,1,5,0.2,-0.004260319136232571,-0.0056603191362325405,2,0.5,0.0016345187764549296,0.00023451877645494935,0,0.0,0.0,0.0
btc_5m,long_p60,high_vol72+low_volume,1,24,0.4583333333333333,-0.0012958325634646977,-0.002695832563464677,1,0.0,-0.0004980519978071696,-0.0018980519978071,11,0.6363636363636364,0.0031088307391651956,0.001708830739165182
btc_5m,long_p60,high_vol72+rsi_hot,1,10,0.4,-0.00016796942246360969,-0.0015679694224635902,3,1.0,0.01258675027133401,0.011186750271333966,6,0.5,0.0012190747610987633,-0.00018092523890123332
btc_5m,long_p60,high_vol72+rsi_cold,1,20,0.65,0.0010684191295801727,-0.0003315808704198249,4,0.5,0.0022979067151605026,0.0008979067151605245,3,0.6666666666666666,0.002008831355794253,0.0006088313557942334
btc_5m,long_p60,high_vol72+rsi_mid,1,25,0.56,5.722974258134616e-05,-0.0013427702574186418,3,0.6666666666666666,0.0010468294374100424,-0.00035317056258996694,5,0.6,0.003426882465911674,0.0020268824659116598
btc_5m,long_p60,high_vol72+mom24_up,1,22,0.45454545454545453,0.000697499296100488,-0.0007025007038994909,4,0.75,0.0069005117675571825,0.005500511767557175,7,0.42857142857142855,-7.090658498712774e-05,-0.0014709065849871287
btc_5m,long_p60,high_vol72+mom24_down,1,33,0.6363636363636364,0.00017498325506940223,-0.001225016744930596,6,0.6666666666666666,0.0037483864861075724,0.0023483864861075666,7,0.7142857142857143,0.004424528722634801,0.003024528722634785
btc_5m,long_p60,high_vol72+mom72_up,1,19,0.3684210526315789,-0.0016486805416622168,-0.003048680541662195,8,0.75,0.006070807508685591,0.004670807508685575,11,0.5454545454545454,0.0017659966871578629,0.00036599668715785427
btc_5m,long_p60,high_vol72+mom72_down,1,36,0.6666666666666666,0.001456787839530087,5.67878395300903e-05,2,0.5,0.0007629529586947181,-0.00063704704130525,3,0.6666666666666666,0.0036831304682657384,0.0022831304682657334
btc_5m,long_p60,high_vol72+trend24_up,1,18,0.5,0.0005879576836838596,-0.0008120423163161278,6,0.8333333333333334,0.0068167898543720256,0.005416789854371999,6,0.5,0.00042357848738786935,-0.0009764215126121335
btc_5m,long_p60,high_vol72+trend24_down,1,37,0.5945945945945946,0.00028476198987004153,-0.00111523801012995,4,0.5,0.0022979067151605026,0.0008979067151605245,8,0.625,0.0034917355049008114,0.0020917355049008
btc_5m,long_p60,high_vol72+trend72_up,1,20,0.35,-0.001499067440982721,-0.0028990674409827,6,0.8333333333333334,0.0068167898543720256,0.005416789854371999,9,0.4444444444444444,0.0001480720627129327,-0.0012519279372870669
btc_5m,long_p60,high_vol72+trend72_down,1,35,0.6857142857142857,0.0014600223071758694,6.0022307175872536e-05,4,0.5,0.0022979067151605026,0.0008979067151605245,5,0.8,0.005828541279823463,0.00442854127982344
btc_5m,long_p60,high_vol72+trend288_up,1,18,0.4444444444444444,-0.000770609322741299,-0.002170609322741278,8,0.75,0.006070807508685591,0.004670807508685575,11,0.5454545454545454,0.0008762865047216926,-0.0005237134952783182
btc_5m,long_p60,high_vol72+trend288_down,1,37,0.6216216216216216,0.0009456864794822809,-0.00045431352051771473,2,0.5,0.0007629529586947181,-0.00063704704130525,3,0.6666666666666666,0.006945401137198363,0.0055454011371983665
btc_5m,long_p60,high_vol72+hour_0_7,1,17,0.5294117647058824,0.0015402130833537776,0.0001402130833537853,5,0.6,0.0012084678688491167,-0.00019153213115088042,5,0.8,0.0041123023179612025,0.0027123023179611598
btc_5m,long_p60,high_vol72+hour_8_15,1,8,0.5,-0.0029077487118547296,-0.0043077487118547125,2,1.0,0.016319554115108437,0.0149195541151084,3,0.6666666666666666,0.0037360292749890243,0.002336029274989033
btc_5m,long_p60,high_vol72+hour_16_23,1,30,0.6,0.0006065933069774876,-0.0007934066930225033,3,0.6666666666666666,0.0038036394708039025,0.0024036394708039,6,0.3333333333333333,-0.00021570740853989653,-0.0016157074085398832
btc_5m,long_p60,high_vol72+weekday,1,41,0.4878048780487805,-0.0003545646412460931,-0.0017545646412460794,8,0.75,0.005088175686207383,0.003688175686207375,10,0.6,0.0023645397668918488,0.0009645397668918301
btc_5m,long_p60,high_vol72+weekend,1,14,0.7857142857142857,0.0025468987301850592,0.0011468987301850573,2,0.5,0.004693480248607551,0.00329348024860755,4,0.5,0.0017074893236538047,0.0003074893236538251
btc_5m,long_p60,low_vol72+high_volume,1,15,0.6666666666666666,-0.0028021447134789637,-0.0042021447134789666,3,0.6666666666666666,-0.0004761370636272207,-0.0018761370636271666,4,0.5,0.0006162487712789433,-0.000783751228721025
btc_5m,long_p60,low_vol72+low_volume,1,25,0.4,-0.0012899115606395917,-0.002689911560639584,11,0.5454545454545454,0.0007622225436862367,-0.0006377774563137546,4,0.75,0.00040143318294127983,-0.000998566817058775
btc_5m,long_p60,low_vol72+rsi_hot,1,21,0.5714285714285714,-0.00012662358554509155,-0.0015266235855450905,10,0.5,-0.0008265452764762537,-0.0022265452764762194,6,0.3333333333333333,0.00026657667498349486,-0.0011334233250164833
btc_5m,long_p60,low_vol72+rsi_cold,1,23,0.43478260869565216,-0.001264185090711916,-0.0026641850907118993,8,0.5,-0.00235713764128119,-0.003757137641281187,8,0.625,-0.0009487791388809313,-0.0023487791388809125
btc_5m,long_p60,low_vol72+rsi_mid,1,33,0.5757575757575758,-0.002104167844950041,-0.0035041678449500365,14,0.5714285714285714,0.0014449146467812193,4.491464678122856e-05,7,0.5714285714285714,-0.0011735107000017755,-0.002573510700001757
btc_5m,long_p60,low_vol72+mom24_up,1,36,0.5833333333333334,-0.001499824113974205,-0.0028998241139741995,15,0.4,-0.0009029819964775365,-0.0023029819964775,9,0.5555555555555556,0.0008859500238070916,-0.0005140499761928889
btc_5m,long_p60,low_vol72+mom24_down,1,41,0.4878048780487805,-0.0011507127600756334,-0.0025507127600756245,17,0.6470588235294118,0.00039123418276988594,-0.0010087658172301174,12,0.5,-0.0018482415146185611,-0.0032482415146185416
btc_5m,long_p60,low_vol72+mom72_up,1,28,0.5714285714285714,-0.0011008231923999579,-0.0025008231923999568,17,0.5294117647058824,9.378561928907736e-05,-0.0013062143807109057,9,0.4444444444444444,-0.000488324079363858,-0.0018883240793638332
btc_5m,long_p60,low_vol72+mom72_down,1,49,0.5102040816326531,-0.0014357110587545619,-0.002835711058754551,15,0.5333333333333333,-0.0005658736245326201,-0.001965873624532607,12,0.5833333333333334,-0.000817535937240349,-0.002217535937240333
btc_5m,long_p60,low_vol72+trend24_up,1,37,0.5675675675675675,-0.0013569850564481283,-0.0027569850564481265,17,0.47058823529411764,-0.0004971695200874403,-0.0018971695200874115,8,0.5,0.0008142016808724561,-0.0005857983191275374
btc_5m,long_p60,low_vol72+trend24_down,1,40,0.5,-0.0012741111044397902,-0.0026741111044397774,15,0.6,0.00010387553342743328,-0.0012961244665725667,13,0.5384615384615384,-0.0015937662621645044,-0.002993766262164477
btc_5m,long_p60,low_vol72+trend72_up,1,36,0.6111111111111112,-0.0008004087607464652,-0.002200408760746464,17,0.47058823529411764,-0.0004100272381033237,-0.0018100272381033,8,0.625,7.874968093429802e-05,-0.0013212503190656874
btc_5m,long_p60,low_vol72+trend72_down,1,41,0.4634146341463415,-0.0017648335580316976,-0.0031648335580316857,15,0.6,5.114280512101092e-06,-0.0013948857194878935,13,0.46153846153846156,-0.001141180416048715,-0.0025411804160486925
btc_5m,long_p60,low_vol72+trend288_up,1,47,0.48936170212765956,-0.00038000177871643393,-0.0017800017787164297,21,0.5238095238095238,0.0005571204319551155,-0.0008428795680448667,15,0.5333333333333333,0.00020086682685565015,-0.0011991331731443335
btc_5m,long_p60,low_vol72+trend288_down,1,30,0.6,-0.002777093588883332,-0.0041770935888833195,11,0.5454545454545454,-0.0016902979919211282,-0.003090297991921118,6,0.5,-0.00286972506066561,-0.004269725060665583
btc_5m,long_p60,low_vol72+hour_0_7,1,46,0.45652173913043476,-0.00218067623895746,-0.0035806762389574503,18,0.5555555555555556,0.00034414110824656136,-0.0010558588917534276,7,0.5714285714285714,0.00021587483764410172,-0.0011841251623558855
btc_5m,long_p60,low_vol72+hour_8_15,1,17,0.7058823529411765,0.0022100328955372284,0.0008100328955372355,8,0.625,0.0006371713375231403,-0.0007628286624768374,9,0.5555555555555556,0.0005673484057516406,-0.0008326515942483445
btc_5m,long_p60,low_vol72+hour_16_23,1,14,0.5714285714285714,-0.0027451673927330056,-0.004145167392733007,6,0.3333333333333333,-0.003030943248116369,-0.00443094324811635,5,0.4,-0.004164521495286478,-0.00556452149528644
btc_5m,long_p60,low_vol72+weekday,1,51,0.5490196078431373,4.7500905734496006e-05,-0.0013524990942654998,16,0.5,0.000581135015944298,-0.0008188649840556876,11,0.5454545454545454,-0.0015225614938981073,-0.002922561493898081
btc_5m,long_p60,low_vol72+weekend,1,26,0.5,-0.003984439902255063,-0.005384439902255049,16,0.5625,-0.0010119943184489846,-0.0024119943184489684,10,0.5,0.00025428284717202707,-0.00114571715282796
btc_5m,long_p60,high_volume+rsi_hot,1,14,0.5714285714285714,-0.00015317909293339444,-0.0015531790929333932,3,0.6666666666666666,-0.0004761370636272207,-0.0018761370636271666,3,0.3333333333333333,0.0007949392196535676,-0.0006050607803464001
btc_5m,long_p60,high_volume+rsi_cold,1,12,0.4166666666666667,-0.002561759144668598,-0.003961759144668584,5,1.0,0.004555473886177363,0.0031554738861773804,5,0.8,0.0033394228087063383,0.00193942280870634
btc_5m,long_p60,high_volume+rsi_mid,1,11,0.5454545454545454,-0.005849381475218094,-0.0072493814752180915,1,0.0,-0.010158203743773297,-0.0115582037437732,2,0.0,-0.0015742507503205272,-0.00297425075032045
btc_5m,long_p60,high_volume+mom24_up,1,20,0.65,-0.0013228783454773852,-0.0027228783454773904,3,0.3333333333333333,-0.004260131793670907,-0.005660131793670833,3,0.3333333333333333,0.0007949392196535676,-0.0006050607803464001
btc_5m,long_p60,high_volume+mom24_down,1,17,0.35294117647058826,-0.004163014491467178,-0.0055630144914671584,6,1.0,0.00399519164620743,0.00259519164620745,7,0.5714285714285714,0.0019355160775558053,0.0005355160775558287
btc_5m,long_p60,high_volume+mom72_up,1,16,0.5625,-0.004672370252089657,-0.006072370252089656,4,0.5,0.00016171147891760884,-0.00123828852108235,1,0.0,-9.742830443193462e-05,-0.0014974283044319
btc_5m,long_p60,high_volume+mom72_down,1,21,0.47619047619047616,-0.0010700423443359632,-0.002470042344335952,5,1.0,0.0021087817161122846,0.00070878171611232,9,0.5555555555555556,0.0017812065006981416,0.00038120650069816667
btc_5m,long_p60,high_volume+trend24_up,1,19,0.5789473684210527,-0.0025942873794814075,-0.003994287379481406,4,0.5,-0.00289665373366374,-0.004296653733663674,3,0.3333333333333333,0.0007949392196535676,-0.0006050607803464001
btc_5m,long_p60,high_volume+trend24_down,1,18,0.4444444444444444,-0.002663186280796833,-0.004063186280796822,5,1.0,0.004555473886177363,0.0031554738861773804,7,0.5714285714285714,0.0019355160775558053,0.0005355160775558287
btc_5m,long_p60,high_volume+trend72_up,1,21,0.5238095238095238,-0.003366489691598558,-0.004766489691598558,3,0.3333333333333333,-0.004260131793670907,-0.005660131793670833,3,0.3333333333333333,0.0007949392196535676,-0.0006050607803464001
btc_5m,long_p60,high_volume+trend72_down,1,16,0.5,-0.0016582831088075012,-0.0030582831088074875,6,1.0,0.00399519164620743,0.00259519164620745,7,0.5714285714285714,0.0019355160775558053,0.0005355160775558287
btc_5m,long_p60,high_volume+trend288_up,1,20,0.55,-0.0014877907598161322,-0.0028877907598161404,5,0.6,0.0003681252724056394,-0.0010318747275943198,3,0.0,-0.0010057354842069044,-0.0024057354842068335
btc_5m,long_p60,high_volume+trend288_down,1,17,0.47058823529411764,-0.00396899988636277,-0.005368999886362747,4,1.0,0.0023375320335509153,0.0009375320335509498,7,0.7142857142857143,0.002707233807781722,0.0013072338077817288
btc_5m,long_p60,high_volume+hour_0_7,1,14,0.6428571428571429,0.0007435020901628842,-0.0006564979098371357,3,0.6666666666666666,-0.0029487611489123675,-0.0043487611489123005,3,0.3333333333333333,2.7002929226231192e-05,-0.0013729970707737334
btc_5m,long_p60,high_volume+hour_8_15,1,12,0.5,-0.0023855816211236316,-0.0037855816211236084,3,1.0,0.007237129820786577,0.005837129820786566,5,0.6,0.002248005569505285,0.0008480055695053001
btc_5m,long_p60,high_volume+hour_16_23,1,11,0.36363636363636365,-0.007182805733935139,-0.008582805733935118,3,0.6666666666666666,-0.000558117173130257,-0.0019581171731302,2,0.5,0.002306196783323111,0.00090619678332315
btc_5m,long_p60,high_volume+weekday,1,27,0.5925925925925926,-0.0003632270028125207,-0.0017632270028125148,5,0.8,0.001052629374655245,-0.00034737062534472024,4,0.75,0.003009078026370182,0.001609078026370175
btc_5m,long_p60,high_volume+weekend,1,10,0.3,-0.008742168418855167,-0.010142168418855162,4,0.75,0.0014819019057389082,8.190190573894988e-05,6,0.3333333333333333,0.0006495196827284352,-0.0007504803172715168
btc_5m,long_p60,low_volume+rsi_hot,1,19,0.47368421052631576,-0.0004985189535132541,-0.0018985189535132578,8,0.5,7.869101171102677e-05,-0.0013213089882889752,7,0.42857142857142855,0.0006691180005758016,-0.0007308819994241997
btc_5m,long_p60,low_volume+rsi_cold,1,22,0.5,-0.0008127770658343651,-0.0022127770658343458,9,0.3333333333333333,-0.00092389286525068,-0.002323892865250655,7,0.5714285714285714,0.0015587843040444677,0.0001587843040444572
btc_5m,long_p60,low_volume+rsi_mid,1,50,0.48,-0.0008175570530139909,-0.0022175570530139827,15,0.6666666666666666,0.0032532126782080545,0.0018532126782080467,11,0.7272727272727273,0.0036031433110915723,0.0022031433110915456
btc_5m,long_p60,low_volume+mom24_up,1,38,0.5,9.947394818990867e-05,-0.0013005260518100914,13,0.6923076923076923,0.003240011724397294,0.0018400117243972923,11,0.45454545454545453,0.0006948914200583371,-0.0007051085799416728
btc_5m,long_p60,low_volume+mom24_down,1,53,0.4716981132075472,-0.001358694683906112,-0.0027586946839060975,19,0.42105263157894735,-5.3024733558521875e-05,-0.0014530247335585158,14,0.7142857142857143,0.0033990062095505336,0.0019990062095505143
btc_5m,long_p60,low_volume+mom72_up,1,36,0.4166666666666667,-0.00045881292346903254,-0.0018588129234690214,17,0.5294117647058824,-0.0002966901206527833,-0.0016966901206527767,17,0.5882352941176471,0.0017622650867010889,0.00036226508670107656
btc_5m,long_p60,low_volume+mom72_down,1,55,0.5272727272727272,-0.0009402462358349497,-0.002340246235834943,15,0.5333333333333333,0.0030770943020433485,0.0016770943020433466,8,0.625,0.0031589232600538336,0.0017589232600538126
btc_5m,long_p60,low_volume+trend24_up,1,36,0.5,-0.0003358074050553624,-0.0017358074050553608,12,0.4166666666666667,0.00046055351668425337,-0.0009394464833157334,13,0.6153846153846154,0.002360292897760228,0.0009602928977602074
btc_5m,long_p60,low_volume+trend24_down,1,55,0.4727272727272727,-0.0010207589387966247,-0.002420758938796612,20,0.6,0.0017793020139670935,0.00037930201396709,12,0.5833333333333334,0.0020455070736221845,0.0006455070736221749
btc_5m,long_p60,low_volume+trend72_up,1,37,0.43243243243243246,-0.0004762419968031479,-0.0018762419968031407,17,0.47058823529411764,-0.0001517702019404011,-0.0015517702019403883,15,0.5333333333333333,0.001748071583016264,0.00034807158301626003
btc_5m,long_p60,low_volume+trend72_down,1,54,0.5185185185185185,-0.0009372195247053876,-0.0023372195247053783,15,0.6,0.0029128517275026486,0.00151285172750264,10,0.7,0.0029008818809105217,0.0015008818809104903
btc_5m,long_p60,low_volume+trend288_up,1,44,0.45454545454545453,3.4593189518932807e-05,-0.0013654068104810607,22,0.5,0.000390788953800534,-0.001009211046199459,18,0.6111111111111112,0.0016168138319230623,0.00021681383192304459
btc_5m,long_p60,low_volume+trend288_down,1,47,0.5106382978723404,-0.0014841044373327754,-0.0028841044373327652,10,0.6,0.003251532549594116,0.00185153254959411,7,0.5714285714285714,0.0037324633685334374,0.002332463368533429
btc_5m,long_p60,low_volume+hour_0_7,1,34,0.35294117647058826,-0.0014083853291823828,-0.0028083853291823633,13,0.6923076923076923,0.001917641737977918,0.0005176417379779076,10,0.6,0.0023665037917687815,0.0009665037917687601
btc_5m,long_p60,low_volume+hour_8_15,1,27,0.48148148148148145,-0.0010598005092135989,-0.0024598005092135926,11,0.45454545454545453,0.0001794095048868082,-0.001220590495113182,5,0.8,0.004258783147186196,0.00285878314718616
btc_5m,long_p60,low_volume+hour_16_23,1,30,0.6333333333333333,0.00027563022417202617,-0.001124369775827976,8,0.375,0.0017762294165106357,0.0003762294165106498,10,0.5,0.0010270938900730387,-0.0003729061099269601
btc_5m,long_p60,low_volume+weekday,1,63,0.4444444444444444,-0.0011161723244071395,-0.002516172324407131,21,0.47619047619047616,0.0015993052795468493,0.00019930527954685226,17,0.6470588235294118,0.002202547721571253,0.0008025477215712352
btc_5m,long_p60,low_volume+weekend,1,28,0.5714285714285714,7.457315078008524e-05,-0.001325426849219907,11,0.6363636363636364,0.0006842974190062796,-0.0007157025809937181,8,0.5,0.002223322660954735,0.0008233226609547251
btc_5m,long_p60,rsi_hot+mom24_up,1,54,0.42592592592592593,-0.001373289386348348,-0.0027732893863483313,17,0.5294117647058824,0.001565702663794404,0.00016570266379442358,21,0.38095238095238093,-0.0006491470556774079,-0.0020491470556773853
btc_5m,long_p60,rsi_hot+mom24_down,1,8,0.375,-0.0022600159591988217,-0.0036600159591988124,6,0.5,-0.0008297483450288948,-0.0022297483450289,3,0.6666666666666666,0.002018970576957768,0.0006189705769577997
btc_5m,long_p60,rsi_hot+mom72_up,1,39,0.4358974358974359,-0.0010309756458770124,-0.0024309756458769957,15,0.4666666666666667,0.0009141218412953271,-0.0004858781587046533,13,0.23076923076923078,-0.0028441231758777287,-0.004244123175877692
btc_5m,long_p60,rsi_hot+mom72_down,1,23,0.391304347826087,-0.0022621610585738215,-0.003662161058573809,8,0.625,0.000990828449362699,-0.0004091715506373,11,0.6363636363636364,0.0026725840770962014,0.0012725840770962092
btc_5m,long_p60,rsi_hot+trend24_up,1,61,0.4098360655737705,-0.0015391795436685545,-0.002939179543668538,21,0.5238095238095238,0.0013347389145442492,-6.52610854557333e-05,23,0.391304347826087,-0.0007430638875999601,-0.0021430638875999343
btc_5m,long_p60,rsi_hot+trend24_down,1,1,1.0,0.0016521976273804473,0.0002521976273804,2,0.5,-0.0031955309955488675,-0.0045955309955489,1,1.0,0.00951529297644682,0.0081152929764468
btc_5m,long_p60,rsi_hot+trend72_up,1,49,0.42857142857142855,-0.0010296680953365011,-0.002429668095336484,18,0.5,0.00104202717652297,-0.00035797282347701105,17,0.35294117647058826,-0.0010130457776631855,-0.0024130457776631586
btc_5m,long_p60,rsi_hot+trend72_down,1,13,0.38461538461538464,-0.003214155220377909,-0.0046141552203779,5,0.6,0.0005763932073836076,-0.0008236067926164,7,0.5714285714285714,0.0013780859688459848,-2.1914031153999692e-05
btc_5m,long_p60,rsi_hot+trend288_up,1,45,0.37777777777777777,-0.0020021562579645674,-0.003402156257964549,16,0.5625,0.0015296778848594358,0.00012967788485945028,20,0.4,-0.0006815963304957872,-0.0020815963304957647
btc_5m,long_p60,rsi_hot+trend288_down,1,17,0.5294117647058824,-0.0001259248781174018,-0.001525924878117394,7,0.42857142857142855,-0.00040519870620278224,-0.0018051987062027714,4,0.5,0.0015141875428908713,0.00011418754289090006
btc_5m,long_p60,rsi_hot+hour_0_7,1,25,0.36,-0.002559812894560856,-0.003959812894560837,10,0.5,0.00013557785760847095,-0.0012644221423915101,6,0.5,0.0019983237741926043,0.0005983237741926001
btc_5m,long_p60,rsi_hot+hour_8_15,1,22,0.4090909090909091,-0.0006885164615429176,-0.0020885164615429,6,0.6666666666666666,0.0019831578219417314,0.0005831578219417337,9,0.4444444444444444,-0.0006219473398918485,-0.002021947339891834
btc_5m,long_p60,rsi_hot+hour_16_23,1,15,0.5333333333333333,-0.0008730046678957197,-0.0022730046678957135,7,0.42857142857142855,0.0011976756723709142,-0.0002023243276290714,9,0.3333333333333333,-0.0015519547804979167,-0.002951954780497866
btc_5m,long_p60,rsi_hot+weekday,1,40,0.425,-0.0015530827800197544,-0.0029530827800197373,16,0.4375,0.0007549764497892589,-0.0006450235502107251,13,0.38461538461538464,-0.001713334859659521,-0.003113334859659492
btc_5m,long_p60,rsi_hot+weekend,1,22,0.4090909090909091,-0.0013688383334368726,-0.002768838333436859,7,0.7142857142857143,0.0013655474311004795,-3.4452568899514114e-05,11,0.45454545454545453,0.0013361978852019557,-6.38021147980273e-05
btc_5m,long_p60,rsi_cold+mom24_up,1,13,0.46153846153846156,-0.0007439237044421552,-0.002143923704442131,2,1.0,0.0012707632182265005,-0.00012923678177350002,2,0.5,-2.127877028879066e-05,-0.00142127877028875
btc_5m,long_p60,rsi_cold+mom24_down,1,75,0.52,-0.0007647522115093608,-0.002164752211509349,24,0.5,-0.0005383443999189738,-0.0019383443999189582,25,0.6,0.000811473943058254,-0.00058852605694174
btc_5m,long_p60,rsi_cold+mom72_up,1,23,0.4782608695652174,-0.001631975422854894,-0.003031975422854874,10,0.6,0.0011066160044063134,-0.00029338399559369004,8,0.625,0.0011183252192811105,-0.00028167478071889994
btc_5m,long_p60,rsi_cold+mom72_down,1,65,0.5230769230769231,-0.0004537229122351925,-0.0018537229122351816,16,0.5,-0.0013403062003540939,-0.002740306200354069,19,0.5789473684210527,0.0005946152253489414,-0.0008053847746510421
btc_5m,long_p60,rsi_cold+trend24_up,1,1,0.0,-0.006598046196686025,-0.007998046196686,0,0.0,0.0,0.0,0,0.0,0.0,0.0
btc_5m,long_p60,rsi_cold+trend24_down,1,87,0.5172413793103449,-0.0006945905497041845,-0.0020945905497041705,26,0.5384615384615384,-0.00039918227544624496,-0.0017991822754462306,27,0.5925925925925926,0.0007497885568843989,-0.0006502114431155925
btc_5m,long_p60,rsi_cold+trend72_up,1,16,0.4375,-0.0015909236778398547,-0.0029909236778398376,7,0.5714285714285714,6.448858172024088e-05,-0.001335511418279757,6,0.6666666666666666,0.0018488982997176457,0.00044889829971763335
btc_5m,long_p60,rsi_cold+trend72_down,1,72,0.5277777777777778,-0.0005773978496598944,-0.0019773978496598816,19,0.5263157894736842,-0.0005700083807181081,-0.0019700083807180895,21,0.5714285714285714,0.00043575720178918545,-0.0009642427982108001
btc_5m,long_p60,rsi_cold+trend288_up,1,38,0.4473684210526316,-0.0008332247059348962,-0.002233224705934882,12,0.5833333333333334,0.001429616783974232,2.9616783974225052e-05,12,0.5833333333333334,0.00027268856229384353,-0.0011273114377061669
btc_5m,long_p60,rsi_cold+trend288_down,1,50,0.56,-0.0007072977039084805,-0.002107297703908468,14,0.5,-0.0019667243263780825,-0.0033667243263780498,15,0.6,0.0011314685525568432,-0.00026853144744313324
btc_5m,long_p60,rsi_cold+hour_0_7,1,36,0.4444444444444444,-0.0015950114833170634,-0.002995011483317044,10,0.6,-0.00028676562834130116,-0.0016867656283412898,10,0.7,0.0022143196447016234,0.00081431964470163
btc_5m,long_p60,rsi_cold+hour_8_15,1,25,0.48,-0.0022027807598622084,-0.0036027807598621843,7,0.42857142857142855,0.00121436531269519,-0.00018563468730480024,7,0.7142857142857143,0.0016103531725740908,0.00021035317257408578
btc_5m,long_p60,rsi_cold+hour_16_23,1,27,0.6296296296296297,0.0016837966064822006,0.0002837966064821961,9,0.5555555555555556,-0.001779071118561743,-0.003179071118561722,10,0.4,-0.00131713776191561,-0.0027171377619155898
btc_5m,long_p60,rsi_cold+weekday,1,68,0.5,-0.0002478785523117343,-0.0016478785523117254,19,0.5263157894736842,0.00020512257518613466,-0.0011948774248138527,18,0.6666666666666666,0.0011888756195336124,-0.00021112438046639464
btc_5m,long_p60,rsi_cold+weekend,1,20,0.55,-0.002508584123187607,-0.00390858412318758,7,0.5714285714285714,-0.002039438298591275,-0.0034394382985912563,9,0.4444444444444444,-0.00012838556841402818,-0.001528385568413989
